#HIMS 5, Width 16 pulse, 440
t(ms), signal(%full range)
4.740, 5.750
4.726, 5.751
4.713, 5.747
4.699, 5.751
4.685, 5.740
4.672, 5.741
4.659, 5.730
4.645, 5.729
4.632, 5.739
4.619, 5.743
4.606, 5.743
4.593, 5.743
4.580, 5.746
4.567, 5.749
4.554, 5.744
4.541, 5.746
4.529, 5.749
4.516, 5.745
4.503, 5.749
4.491, 5.751
4.479, 5.745
4.466, 5.739
4.454, 5.729
4.442, 5.738
4.430, 5.732
4.418, 5.735
4.406, 5.736
4.394, 5.739
4.382, 5.745
4.370, 5.748
4.358, 5.743
4.347, 5.744
4.335, 5.741
4.324, 5.745
4.312, 5.741
4.301, 5.742
4.289, 5.749
4.278, 5.751
4.267, 5.750
4.256, 5.742
4.244, 5.746
4.233, 5.743
4.222, 5.736
4.211, 5.737
4.201, 5.735
4.190, 5.733
4.179, 5.727
4.168, 5.730
4.158, 5.732
4.147, 5.740
4.136, 5.740
4.126, 5.734
4.115, 5.739
4.105, 5.742
4.095, 5.745
4.084, 5.753
4.074, 5.737
4.064, 5.743
4.054, 5.746
4.044, 5.741
4.034, 5.738
4.024, 5.737
4.014, 5.735
4.004, 5.739
3.994, 5.734
3.984, 5.737
3.974, 5.726
3.965, 5.717
3.955, 5.726
3.945, 5.732
3.936, 5.739
3.926, 5.741
3.917, 5.741
3.907, 5.742
3.898, 5.733
3.889, 5.741
3.879, 5.746
3.870, 5.747
3.861, 5.743
3.852, 5.746
3.843, 5.741
3.834, 5.737
3.825, 5.742
3.816, 5.742
3.807, 5.743
3.798, 5.745
3.789, 5.733
3.780, 5.733
3.771, 5.732
3.762, 5.734
3.754, 5.729
3.745, 5.736
3.736, 5.741
3.728, 5.744
3.719, 5.747
3.711, 5.744
3.702, 5.747
3.694, 5.749
3.686, 5.741
3.677, 5.746
3.669, 5.737
3.661, 5.728
3.652, 5.729
3.644, 5.734
3.636, 5.735
3.628, 5.732
3.620, 5.741
3.612, 5.737
3.604, 5.741
3.596, 5.749
3.588, 5.747
3.580, 5.745
3.572, 5.751
3.564, 5.752
3.556, 5.755
3.549, 5.743
3.541, 5.740
3.533, 5.743
3.526, 5.737
3.518, 5.736
3.510, 5.732
3.503, 5.734
3.495, 5.739
3.488, 5.740
3.480, 5.739
3.473, 5.733
3.465, 5.739
3.458, 5.730
3.451, 5.738
3.443, 5.742
3.436, 5.744
3.429, 5.746
3.422, 5.751
3.414, 5.746
3.407, 5.740
3.400, 5.737
3.393, 5.742
3.386, 5.746
3.379, 5.748
3.372, 5.748
3.365, 5.747
3.358, 5.747
3.351, 5.747
3.344, 5.744
3.337, 5.741
3.330, 5.742
3.323, 5.749
3.317, 5.751
3.310, 5.753
3.303, 5.741
3.296, 5.741
3.290, 5.752
3.283, 5.742
3.277, 5.745
3.270, 5.755
3.263, 5.747
3.257, 5.742
3.250, 5.747
3.244, 5.750
3.237, 5.744
3.231, 5.744
3.224, 5.752
3.218, 5.747
3.212, 5.744
3.205, 5.752
3.199, 5.751
3.193, 5.749
3.186, 5.744
3.180, 5.741
3.174, 5.750
3.168, 5.762
3.162, 5.754
3.156, 5.759
3.149, 5.752
3.143, 5.754
3.137, 5.754
3.131, 5.761
3.125, 5.751
3.119, 5.754
3.113, 5.762
3.107, 5.752
3.101, 5.753
3.095, 5.756
3.089, 5.755
3.084, 5.763
3.078, 5.759
3.072, 5.761
3.066, 5.758
3.060, 5.766
3.055, 5.764
3.049, 5.763
3.043, 5.758
3.037, 5.765
3.032, 5.762
3.026, 5.761
3.020, 5.756
3.015, 5.765
3.009, 5.770
3.004, 5.771
2.998, 5.773
2.993, 5.768
2.987, 5.770
2.982, 5.774
2.976, 5.767
2.971, 5.766
2.965, 5.770
2.960, 5.779
2.955, 5.777
2.949, 5.785
2.944, 5.785
2.938, 5.788
2.933, 5.783
2.928, 5.778
2.923, 5.786
2.917, 5.788
2.912, 5.794
2.907, 5.790
2.902, 5.781
2.897, 5.797
2.891, 5.791
2.886, 5.795
2.881, 5.796
2.876, 5.799
2.871, 5.795
2.866, 5.796
2.861, 5.800
2.856, 5.804
2.851, 5.809
2.846, 5.813
2.841, 5.818
2.836, 5.823
2.831, 5.829
2.826, 5.823
2.821, 5.835
2.816, 5.845
2.811, 5.862
2.806, 5.877
2.802, 5.886
2.797, 5.897
2.792, 5.908
2.787, 5.925
2.782, 5.954
2.778, 5.989
2.773, 6.016
2.768, 6.052
2.763, 6.083
2.759, 6.122
2.754, 6.156
2.749, 6.181
2.745, 6.199
2.740, 6.218
2.735, 6.225
2.731, 6.237
2.726, 6.233
2.722, 6.234
2.717, 6.232
2.713, 6.223
2.708, 6.223
2.704, 6.208
2.699, 6.188
2.695, 6.173
2.690, 6.163
2.686, 6.150
2.681, 6.128
2.677, 6.116
2.672, 6.103
2.668, 6.099
2.664, 6.084
2.659, 6.086
2.655, 6.074
2.651, 6.073
2.646, 6.074
2.642, 6.078
2.638, 6.081
2.633, 6.082
2.629, 6.083
2.625, 6.085
2.621, 6.086
2.616, 6.096
2.612, 6.113
2.608, 6.132
2.604, 6.160
2.600, 6.198
2.596, 6.253
2.591, 6.325
2.587, 6.416
2.583, 6.545
2.579, 6.693
2.575, 6.882
2.571, 7.106
2.567, 7.358
2.563, 7.658
2.559, 7.989
2.555, 8.338
2.551, 8.690
2.547, 9.045
2.543, 9.378
2.539, 9.679
2.535, 9.930
2.531, 10.135
2.527, 10.279
2.523, 10.352
2.519, 10.356
2.515, 10.299
2.511, 10.181
2.507, 10.015
2.503, 9.800
2.500, 9.543
2.496, 9.255
2.492, 8.953
2.488, 8.639
2.484, 8.346
2.481, 8.058
2.477, 7.787
2.473, 7.560
2.469, 7.345
2.465, 7.171
2.462, 7.022
2.458, 6.908
2.454, 6.825
2.451, 6.763
2.447, 6.718
2.443, 6.688
2.440, 6.667
2.436, 6.654
2.432, 6.641
2.429, 6.634
2.425, 6.643
2.421, 6.659
2.418, 6.690
2.414, 6.757
2.411, 6.854
2.407, 7.000
2.403, 7.197
2.400, 7.499
2.396, 7.913
2.393, 8.463
2.389, 9.167
2.386, 10.073
2.382, 11.198
2.379, 12.558
2.375, 14.147
2.372, 15.973
2.368, 18.005
2.365, 20.204
2.361, 22.523
2.358, 24.878
2.355, 27.187
2.351, 29.371
2.348, 31.323
2.344, 32.972
2.341, 34.260
2.338, 35.151
2.334, 35.619
2.331, 35.643
2.328, 35.259
2.324, 34.472
2.321, 33.357
2.318, 31.942
2.314, 30.276
2.311, 28.421
2.308, 26.468
2.304, 24.427
2.301, 22.396
2.298, 20.422
2.295, 18.560
2.291, 16.853
2.288, 15.329
2.285, 14.015
2.282, 12.901
2.279, 11.986
2.275, 11.268
2.272, 10.715
2.269, 10.300
2.266, 9.999
2.263, 9.758
2.260, 9.600
2.256, 9.486
2.253, 9.379
2.250, 9.281
2.247, 9.181
2.244, 9.065
2.241, 8.944
2.238, 8.826
2.235, 8.694
2.232, 8.553
2.229, 8.407
2.226, 8.264
2.222, 8.117
2.219, 7.972
2.216, 7.834
2.213, 7.702
2.210, 7.583
2.207, 7.471
2.204, 7.371
2.201, 7.282
2.198, 7.193
2.195, 7.106
2.192, 7.036
2.189, 6.965
2.187, 6.901
2.184, 6.842
2.181, 6.790
2.178, 6.735
2.175, 6.689
2.172, 6.641
2.169, 6.600
2.166, 6.552
2.163, 6.509
2.160, 6.470
2.157, 6.437
2.155, 6.395
2.152, 6.357
2.149, 6.338
2.146, 6.312
2.143, 6.291
2.140, 6.270
2.138, 6.245
2.135, 6.221
2.132, 6.212
2.129, 6.195
2.126, 6.180
2.124, 6.164
2.121, 6.149
2.118, 6.146
2.115, 6.137
2.113, 6.119
2.110, 6.115
2.107, 6.106
2.104, 6.090
2.102, 6.080
2.099, 6.072
2.096, 6.057
2.093, 6.053
2.091, 6.045
2.088, 6.037
2.085, 6.037
2.083, 6.027
2.080, 6.021
2.077, 6.010
2.075, 6.009
2.072, 6.010
2.069, 6.005
2.067, 6.010
2.064, 6.013
2.062, 6.001
2.059, 5.996
2.056, 5.990
2.054, 5.985
2.051, 5.985
2.049, 5.980
2.046, 5.974
2.043, 5.971
2.041, 5.970
2.038, 5.965
2.036, 5.970
2.033, 5.961
2.031, 5.956
2.028, 5.960
2.026, 5.961
2.023, 5.953
2.021, 5.955
2.018, 5.965
2.016, 5.960
2.013, 5.965
2.011, 5.967
2.008, 5.957
2.006, 5.955
2.003, 5.956
2.001, 5.951
1.998, 5.950
1.996, 5.952
1.993, 5.940
1.991, 5.938
1.988, 5.946
1.986, 5.946
1.984, 5.944
1.981, 5.942
1.979, 5.941
1.976, 5.943
1.974, 5.935
1.971, 5.927
1.969, 5.928
1.967, 5.931
1.964, 5.932
1.962, 5.932
1.960, 5.929
1.957, 5.921
1.955, 5.931
1.953, 5.929
1.950, 5.923
1.948, 5.921
1.945, 5.915
1.943, 5.923
1.941, 5.924
1.939, 5.911
1.936, 5.925
1.934, 5.928
1.932, 5.926
1.929, 5.922
1.927, 5.923
1.925, 5.933
1.922, 5.924
1.920, 5.922
1.918, 5.932
1.916, 5.936
1.913, 5.944
1.911, 5.950
1.909, 5.961
1.907, 5.971
1.904, 5.981
1.902, 5.996
1.900, 6.015
1.898, 6.031
1.896, 6.053
1.893, 6.077
1.891, 6.104
1.889, 6.129
1.887, 6.156
1.885, 6.180
1.882, 6.205
1.880, 6.226
1.878, 6.248
1.876, 6.267
1.874, 6.287
1.871, 6.297
1.869, 6.310
1.867, 6.314
1.865, 6.312
1.863, 6.297
1.861, 6.289
1.859, 6.270
1.856, 6.249
1.854, 6.222
1.852, 6.206
1.850, 6.175
1.848, 6.148
1.846, 6.115
1.844, 6.089
1.842, 6.063
1.840, 6.030
1.838, 6.003
1.836, 5.987
1.833, 5.975
1.831, 5.965
1.829, 5.947
1.827, 5.930
1.825, 5.924
1.823, 5.918
1.821, 5.909
1.819, 5.896
1.817, 5.894
1.815, 5.887
1.813, 5.880
1.811, 5.878
1.809, 5.885
1.807, 5.884
1.805, 5.887
1.803, 5.889
1.801, 5.883
1.799, 5.884
1.797, 5.873
1.795, 5.874
1.793, 5.869
1.791, 5.872
1.789, 5.873
1.787, 5.866
1.785, 5.861
1.783, 5.852
1.781, 5.853
1.779, 5.856
1.777, 5.851
1.775, 5.850
1.773, 5.854
1.771, 5.849
1.769, 5.854
1.768, 5.849
1.766, 5.844
1.764, 5.844
1.762, 5.842
1.760, 5.847
1.758, 5.837
1.756, 5.835
1.754, 5.834
1.752, 5.837
1.750, 5.828
1.749, 5.822
1.747, 5.817
1.745, 5.818
1.743, 5.807
1.741, 5.801
1.739, 5.800
1.737, 5.800
1.735, 5.794
1.734, 5.796
1.732, 5.799
1.730, 5.806
1.728, 5.804
1.726, 5.810
1.724, 5.807
1.723, 5.803
1.721, 5.795
1.719, 5.796
1.717, 5.802
1.715, 5.799
1.713, 5.804
1.712, 5.801
1.710, 5.788
1.708, 5.788
1.706, 5.788
1.704, 5.787
1.703, 5.794
1.701, 5.802
1.699, 5.800
1.697, 5.797
1.696, 5.792
1.694, 5.792
1.692, 5.788
1.690, 5.785
1.689, 5.791
1.687, 5.803
1.685, 5.793
1.683, 5.796
1.682, 5.792
1.680, 5.790
1.678, 5.788
1.676, 5.778
1.675, 5.779
1.673, 5.777
1.671, 5.784
1.669, 5.779
1.668, 5.774
1.666, 5.767
1.664, 5.767
1.663, 5.772
1.661, 5.780
1.659, 5.787
1.657, 5.779
1.656, 5.797
1.654, 5.805
1.652, 5.798
1.651, 5.795
1.649, 5.789
1.647, 5.785
1.646, 5.783
1.644, 5.770
1.642, 5.775
1.641, 5.775
1.639, 5.768
1.637, 5.768
1.636, 5.774
1.634, 5.778
1.632, 5.781
1.631, 5.784
1.629, 5.779
1.628, 5.785
1.626, 5.782
1.624, 5.785
1.623, 5.790
1.621, 5.794
1.619, 5.793
1.618, 5.792
1.616, 5.784
1.615, 5.777
1.613, 5.782
1.611, 5.781
1.610, 5.781
1.608, 5.789
1.607, 5.783
1.605, 5.781
1.603, 5.788
1.602, 5.791
1.600, 5.790
1.599, 5.787
1.597, 5.795
1.596, 5.791
1.594, 5.795
1.592, 5.793
1.591, 5.792
1.589, 5.793
1.588, 5.782
1.586, 5.780
1.585, 5.772
1.583, 5.775
1.582, 5.766
1.580, 5.772
1.579, 5.760
1.577, 5.780
1.575, 5.783
1.574, 5.776
1.572, 5.778
1.571, 5.777
1.569, 5.779
1.568, 5.770
1.566, 5.769
1.565, 5.771
1.563, 5.767
1.562, 5.767
1.560, 5.766
1.559, 5.761
1.557, 5.763
1.556, 5.762
1.554, 5.764
1.553, 5.766
1.551, 5.765
1.550, 5.773
1.548, 5.773
1.547, 5.766
1.545, 5.771
1.544, 5.767
1.543, 5.771
1.541, 5.769
1.540, 5.772
1.538, 5.769
1.537, 5.771
1.535, 5.779
1.534, 5.772
1.532, 5.770
1.531, 5.759
1.529, 5.764
1.528, 5.764
1.527, 5.770
1.525, 5.762
1.524, 5.761
1.522, 5.764
1.521, 5.762
1.519, 5.768
1.518, 5.771
1.517, 5.771
1.515, 5.767
1.514, 5.769
1.512, 5.768
1.511, 5.770
1.510, 5.776
1.508, 5.797
1.507, 5.806
1.505, 5.818
1.504, 5.805
1.503, 5.794
1.501, 5.783
1.500, 5.765
1.498, 5.757
1.497, 5.749
1.496, 5.744
1.494, 5.751
1.493, 5.749
1.492, 5.740
1.490, 5.748
1.489, 5.751
1.487, 5.756
1.486, 5.757
1.485, 5.759
1.483, 5.769
1.482, 5.761
1.481, 5.761
1.479, 5.767
1.478, 5.758
1.477, 5.751
1.475, 5.751
1.474, 5.751
1.473, 5.751
1.471, 5.750
1.470, 5.741
1.469, 5.746
1.467, 5.750
1.466, 5.751
1.465, 5.749
1.463, 5.758
1.462, 5.752
1.461, 5.745
1.459, 5.749
1.458, 5.742
1.457, 5.741
1.455, 5.743
1.454, 5.754
1.453, 5.757
1.452, 5.757
1.450, 5.754
1.449, 5.749
1.448, 5.750
1.446, 5.745
1.445, 5.746
1.444, 5.751
1.442, 5.749
1.441, 5.748
1.440, 5.745
1.439, 5.751
1.437, 5.750
1.436, 5.749
1.435, 5.751
1.434, 5.738
1.432, 5.740
1.431, 5.746
1.430, 5.748
1.429, 5.759
1.427, 5.757
1.426, 5.758
1.425, 5.750
1.424, 5.762
1.422, 5.763
1.421, 5.763
1.420, 5.757
1.419, 5.756
1.417, 5.754
1.416, 5.751
1.415, 5.755
1.414, 5.761
1.412, 5.761
1.411, 5.763
1.410, 5.759
1.409, 5.759
1.407, 5.767
1.406, 5.764
1.405, 5.766
1.404, 5.756
1.403, 5.761
1.401, 5.752
1.400, 5.749
1.399, 5.747
1.398, 5.746
1.397, 5.744
1.395, 5.745
1.394, 5.744
1.393, 5.755
1.392, 5.754
1.391, 5.745
1.389, 5.749
1.388, 5.747
1.387, 5.748
1.386, 5.749
1.385, 5.751
1.383, 5.747
1.382, 5.750
1.381, 5.748
1.380, 5.748
1.379, 5.741
1.378, 5.741
1.376, 5.740
1.375, 5.740
1.374, 5.740
1.373, 5.742
1.372, 5.738
1.371, 5.730
1.369, 5.744
1.368, 5.747
1.367, 5.746
1.366, 5.748
1.365, 5.755
1.364, 5.756
1.363, 5.760
1.361, 5.757
1.360, 5.753
1.359, 5.753
1.358, 5.747
1.357, 5.753
1.356, 5.756
1.355, 5.762
1.353, 5.744
1.352, 5.750
1.351, 5.749
1.350, 5.747
1.349, 5.747
1.348, 5.749
1.347, 5.739
1.346, 5.751
1.345, 5.750
1.343, 5.748
1.342, 5.747
1.341, 5.743
1.340, 5.744
1.339, 5.744
1.338, 5.753
1.337, 5.741
1.336, 5.749
1.335, 5.739
1.333, 5.747
1.332, 5.748
1.331, 5.742
1.330, 5.741
1.329, 5.745
1.328, 5.756
1.327, 5.754
1.326, 5.752
1.325, 5.755
1.324, 5.752
1.323, 5.751
1.322, 5.747
1.320, 5.746
1.319, 5.742
1.318, 5.749
1.317, 5.749
1.316, 5.755
1.315, 5.748
1.314, 5.750
1.313, 5.753
1.312, 5.753
1.311, 5.744
1.310, 5.751
1.309, 5.743
1.308, 5.746
1.307, 5.752
1.306, 5.754
1.305, 5.758
1.303, 5.755
1.302, 5.748
1.301, 5.749
1.300, 5.752
1.299, 5.753
1.298, 5.752
1.297, 5.754
1.296, 5.760
1.295, 5.749
1.294, 5.762
1.293, 5.755
1.292, 5.754
1.291, 5.759
1.290, 5.756
1.289, 5.756
1.288, 5.757
1.287, 5.759
1.286, 5.762
1.285, 5.758
1.284, 5.756
1.283, 5.762
1.282, 5.761
1.281, 5.759
1.280, 5.757
1.279, 5.755
1.278, 5.765
1.277, 5.763
1.276, 5.768
1.275, 5.764
1.274, 5.760
1.273, 5.761
1.272, 5.753
1.271, 5.754
1.270, 5.754
1.269, 5.749
1.268, 5.753
1.267, 5.757
1.266, 5.747
1.265, 5.751
1.264, 5.753
1.263, 5.755
1.262, 5.750
1.261, 5.753
1.260, 5.758
1.259, 5.759
1.258, 5.752
1.257, 5.754
1.256, 5.757
1.255, 5.758
1.254, 5.753
1.253, 5.753
1.252, 5.755
1.251, 5.757
1.250, 5.752
1.249, 5.757
1.248, 5.759
1.247, 5.757
1.246, 5.750
1.245, 5.748
1.245, 5.750
1.244, 5.754
1.243, 5.744
1.242, 5.757
1.241, 5.749
1.240, 5.760
1.239, 5.757
1.238, 5.759
1.237, 5.758
1.236, 5.752
1.235, 5.755
1.234, 5.750
1.233, 5.751
1.232, 5.759
1.231, 5.763
1.230, 5.751
1.229, 5.749
1.229, 5.755
1.228, 5.745
1.227, 5.751
1.226, 5.757
1.225, 5.756
1.224, 5.759
1.223, 5.761
1.222, 5.763
1.221, 5.764
1.220, 5.760
1.219, 5.758
1.218, 5.757
1.217, 5.758
1.217, 5.752
1.216, 5.753
1.215, 5.755
1.214, 5.752
1.213, 5.753
1.212, 5.749
1.211, 5.752
1.210, 5.754
1.209, 5.752
1.208, 5.751
1.208, 5.750
1.207, 5.756
1.206, 5.753
1.205, 5.758
1.204, 5.766
1.203, 5.767
1.202, 5.765
1.201, 5.764
1.200, 5.761
1.199, 5.762
1.199, 5.763
1.198, 5.762
1.197, 5.749
1.196, 5.752
1.195, 5.751
1.194, 5.757
1.193, 5.764
1.192, 5.764
1.192, 5.759
1.191, 5.757
1.190, 5.761
1.189, 5.756
1.188, 5.756
1.187, 5.759
1.186, 5.766
1.185, 5.771
1.185, 5.770
1.184, 5.770
1.183, 5.771
1.182, 5.766
1.181, 5.764
1.180, 5.763
1.179, 5.765
1.179, 5.755
1.178, 5.753
1.177, 5.747
1.176, 5.744
1.175, 5.750
1.174, 5.751
1.173, 5.752
1.173, 5.761
1.172, 5.765
1.171, 5.762
1.170, 5.765
1.169, 5.765
1.168, 5.761
1.168, 5.756
1.167, 5.758
1.166, 5.762
1.165, 5.757
1.164, 5.749
1.163, 5.745
1.163, 5.752
1.162, 5.757
1.161, 5.749
1.160, 5.748
1.159, 5.756
1.158, 5.753
1.158, 5.758
1.157, 5.755
1.156, 5.766
1.155, 5.765
1.154, 5.765
1.153, 5.766
1.153, 5.762
1.152, 5.760
1.151, 5.762
1.150, 5.753
1.149, 5.756
1.149, 5.758
1.148, 5.755
1.147, 5.752
1.146, 5.755
1.145, 5.758
1.145, 5.751
1.144, 5.752
1.143, 5.750
1.142, 5.749
1.141, 5.749
1.141, 5.744
1.140, 5.752
1.139, 5.753
1.138, 5.753
1.137, 5.765
1.137, 5.757
1.136, 5.755
1.135, 5.760
1.134, 5.767
1.133, 5.751
1.133, 5.751
1.132, 5.746
1.131, 5.742
1.130, 5.748
1.129, 5.742
1.129, 5.742
1.128, 5.749
1.127, 5.758
1.126, 5.763
1.125, 5.765
1.125, 5.757
1.124, 5.754
1.123, 5.751
1.122, 5.753
1.122, 5.748
1.121, 5.750
1.120, 5.753
1.119, 5.744
1.119, 5.746
1.118, 5.745
1.117, 5.746
1.116, 5.745
1.115, 5.752
1.115, 5.748
1.114, 5.756
1.113, 5.755
1.112, 5.757
1.112, 5.759
1.111, 5.772
1.110, 5.764
1.109, 5.765
1.109, 5.760
1.108, 5.759
1.107, 5.754
1.106, 5.746
1.106, 5.752
1.105, 5.759
1.104, 5.757
1.103, 5.762
1.103, 5.765
1.102, 5.768
1.101, 5.765
1.100, 5.761
1.100, 5.757
1.099, 5.764
1.098, 5.761
1.097, 5.761
1.097, 5.765
1.096, 5.765
1.095, 5.760
1.094, 5.766
1.094, 5.763
1.093, 5.763
1.092, 5.762
1.091, 5.759
1.091, 5.766
1.090, 5.761
1.089, 5.760
1.089, 5.756
1.088, 5.762
1.087, 5.766
1.086, 5.763
1.086, 5.760
1.085, 5.751
1.084, 5.756
1.083, 5.752
1.083, 5.753
1.082, 5.758
1.081, 5.768
1.081, 5.773
1.080, 5.772
1.079, 5.767
1.078, 5.765
1.078, 5.766
1.077, 5.752
1.076, 5.754
1.076, 5.757
1.075, 5.756
1.074, 5.750
1.073, 5.750
1.073, 5.748
1.072, 5.741
1.071, 5.746
1.071, 5.754
1.070, 5.749
1.069, 5.759
1.068, 5.758
1.068, 5.757
1.067, 5.754
1.066, 5.761
1.066, 5.756
1.065, 5.759
1.064, 5.753
1.064, 5.752
1.063, 5.744
1.062, 5.741
1.061, 5.753
1.061, 5.748
1.060, 5.744
1.059, 5.742
1.059, 5.741
1.058, 5.743
1.057, 5.746
1.057, 5.748
1.056, 5.756
1.055, 5.746
1.055, 5.750
1.054, 5.754
1.053, 5.761
1.053, 5.751
1.052, 5.746
1.051, 5.756
1.050, 5.751
1.050, 5.753
