#HIMS 5, Width 16 pulse, 196
t(ms), signal(%full range)
5.513, 5.569
5.494, 5.559
5.476, 5.555
5.457, 5.562
5.439, 5.561
5.421, 5.562
5.403, 5.561
5.385, 5.558
5.367, 5.539
5.349, 5.543
5.332, 5.552
5.314, 5.548
5.297, 5.546
5.280, 5.554
5.263, 5.534
5.246, 5.553
5.229, 5.549
5.212, 5.547
5.195, 5.544
5.179, 5.549
5.162, 5.557
5.146, 5.560
5.130, 5.540
5.113, 5.552
5.097, 5.569
5.081, 5.566
5.066, 5.559
5.050, 5.555
5.034, 5.551
5.019, 5.548
5.003, 5.542
4.988, 5.554
4.972, 5.540
4.957, 5.544
4.942, 5.541
4.927, 5.554
4.912, 5.555
4.897, 5.551
4.883, 5.546
4.868, 5.555
4.854, 5.558
4.839, 5.548
4.825, 5.554
4.810, 5.545
4.796, 5.539
4.782, 5.543
4.768, 5.558
4.754, 5.558
4.740, 5.566
4.726, 5.564
4.713, 5.565
4.699, 5.565
4.685, 5.557
4.672, 5.560
4.659, 5.548
4.645, 5.551
4.632, 5.539
4.619, 5.539
4.606, 5.538
4.593, 5.546
4.580, 5.541
4.567, 5.541
4.554, 5.561
4.541, 5.561
4.529, 5.543
4.516, 5.550
4.503, 5.553
4.491, 5.539
4.479, 5.548
4.466, 5.543
4.454, 5.550
4.442, 5.547
4.430, 5.542
4.418, 5.550
4.406, 5.551
4.394, 5.553
4.382, 5.557
4.370, 5.544
4.358, 5.543
4.347, 5.542
4.335, 5.549
4.324, 5.552
4.312, 5.546
4.301, 5.541
4.289, 5.544
4.278, 5.541
4.267, 5.543
4.256, 5.546
4.244, 5.557
4.233, 5.550
4.222, 5.553
4.211, 5.548
4.201, 5.547
4.190, 5.545
4.179, 5.550
4.168, 5.548
4.158, 5.547
4.147, 5.551
4.136, 5.558
4.126, 5.554
4.115, 5.557
4.105, 5.557
4.095, 5.548
4.084, 5.536
4.074, 5.556
4.064, 5.554
4.054, 5.549
4.044, 5.563
4.034, 5.555
4.024, 5.553
4.014, 5.552
4.004, 5.551
3.994, 5.548
3.984, 5.555
3.974, 5.550
3.965, 5.554
3.955, 5.555
3.945, 5.555
3.936, 5.541
3.926, 5.538
3.917, 5.537
3.907, 5.546
3.898, 5.553
3.889, 5.538
3.879, 5.549
3.870, 5.550
3.861, 5.551
3.852, 5.549
3.843, 5.544
3.834, 5.541
3.825, 5.537
3.816, 5.547
3.807, 5.548
3.798, 5.548
3.789, 5.552
3.780, 5.546
3.771, 5.555
3.762, 5.541
3.754, 5.546
3.745, 5.555
3.736, 5.550
3.728, 5.550
3.719, 5.535
3.711, 5.550
3.702, 5.557
3.694, 5.560
3.686, 5.553
3.677, 5.543
3.669, 5.543
3.661, 5.535
3.652, 5.535
3.644, 5.544
3.636, 5.556
3.628, 5.570
3.620, 5.557
3.612, 5.548
3.604, 5.551
3.596, 5.555
3.588, 5.550
3.580, 5.511
3.572, 5.508
3.564, 5.507
3.556, 5.504
3.549, 5.510
3.541, 5.506
3.533, 5.504
3.526, 5.518
3.518, 5.517
3.510, 5.521
3.503, 5.508
3.495, 5.522
3.488, 5.524
3.480, 5.526
3.473, 5.528
3.465, 5.531
3.458, 5.530
3.451, 5.536
3.443, 5.531
3.436, 5.521
3.429, 5.519
3.422, 5.521
3.414, 5.527
3.407, 5.529
3.400, 5.533
3.393, 5.532
3.386, 5.530
3.379, 5.517
3.372, 5.519
3.365, 5.528
3.358, 5.520
3.351, 5.532
3.344, 5.542
3.337, 5.537
3.330, 5.543
3.323, 5.539
3.317, 5.536
3.310, 5.524
3.303, 5.531
3.296, 5.532
3.290, 5.534
3.283, 5.536
3.277, 5.522
3.270, 5.520
3.263, 5.521
3.257, 5.519
3.250, 5.519
3.244, 5.522
3.237, 5.527
3.231, 5.535
3.224, 5.540
3.218, 5.539
3.212, 5.538
3.205, 5.547
3.199, 5.542
3.193, 5.539
3.186, 5.538
3.180, 5.533
3.174, 5.537
3.168, 5.537
3.162, 5.536
3.156, 5.533
3.149, 5.539
3.143, 5.551
3.137, 5.544
3.131, 5.551
3.125, 5.558
3.119, 5.559
3.113, 5.545
3.107, 5.539
3.101, 5.549
3.095, 5.552
3.089, 5.541
3.084, 5.538
3.078, 5.534
3.072, 5.541
3.066, 5.552
3.060, 5.546
3.055, 5.559
3.049, 5.569
3.043, 5.561
3.037, 5.549
3.032, 5.550
3.026, 5.547
3.020, 5.543
3.015, 5.549
3.009, 5.564
3.004, 5.560
2.998, 5.556
2.993, 5.563
2.987, 5.560
2.982, 5.554
2.976, 5.559
2.971, 5.559
2.965, 5.572
2.960, 5.561
2.955, 5.559
2.949, 5.577
2.944, 5.568
2.938, 5.570
2.933, 5.572
2.928, 5.566
2.923, 5.569
2.917, 5.564
2.912, 5.570
2.907, 5.583
2.902, 5.588
2.897, 5.585
2.891, 5.591
2.886, 5.591
2.881, 5.595
2.876, 5.589
2.871, 5.601
2.866, 5.598
2.861, 5.592
2.856, 5.606
2.851, 5.611
2.846, 5.615
2.841, 5.624
2.836, 5.619
2.831, 5.620
2.826, 5.645
2.821, 5.642
2.816, 5.658
2.811, 5.681
2.806, 5.704
2.802, 5.729
2.797, 5.748
2.792, 5.760
2.787, 5.788
2.782, 5.821
2.778, 5.842
2.773, 5.873
2.768, 5.906
2.763, 5.929
2.759, 5.960
2.754, 5.987
2.749, 5.987
2.745, 5.992
2.740, 5.994
2.735, 5.983
2.731, 5.985
2.726, 5.983
2.722, 5.976
2.717, 5.958
2.713, 5.949
2.708, 5.949
2.704, 5.941
2.699, 5.924
2.695, 5.914
2.690, 5.919
2.686, 5.892
2.681, 5.890
2.677, 5.887
2.672, 5.882
2.668, 5.874
2.664, 5.857
2.659, 5.862
2.655, 5.859
2.651, 5.861
2.646, 5.866
2.642, 5.881
2.638, 5.888
2.633, 5.895
2.629, 5.914
2.625, 5.948
2.621, 5.989
2.616, 6.038
2.612, 6.099
2.608, 6.176
2.604, 6.261
2.600, 6.371
2.596, 6.508
2.591, 6.672
2.587, 6.864
2.583, 7.078
2.579, 7.320
2.575, 7.595
2.571, 7.869
2.567, 8.165
2.563, 8.447
2.559, 8.735
2.555, 8.989
2.551, 9.224
2.547, 9.406
2.543, 9.554
2.539, 9.643
2.535, 9.673
2.531, 9.637
2.527, 9.568
2.523, 9.430
2.519, 9.262
2.515, 9.061
2.511, 8.823
2.507, 8.587
2.503, 8.341
2.500, 8.086
2.496, 7.854
2.492, 7.631
2.488, 7.419
2.484, 7.233
2.481, 7.081
2.477, 6.934
2.473, 6.824
2.469, 6.726
2.465, 6.651
2.462, 6.598
2.458, 6.569
2.454, 6.551
2.451, 6.537
2.447, 6.524
2.443, 6.540
2.440, 6.564
2.436, 6.606
2.432, 6.677
2.429, 6.775
2.425, 6.914
2.421, 7.117
2.418, 7.397
2.414, 7.762
2.411, 8.235
2.407, 8.837
2.403, 9.579
2.400, 10.483
2.396, 11.563
2.393, 12.838
2.389, 14.304
2.386, 15.942
2.382, 17.764
2.379, 19.732
2.375, 21.788
2.372, 23.878
2.368, 25.945
2.365, 27.916
2.361, 29.709
2.358, 31.239
2.355, 32.460
2.351, 33.347
2.348, 33.839
2.344, 33.949
2.341, 33.665
2.338, 33.001
2.334, 32.028
2.331, 30.771
2.328, 29.296
2.324, 27.636
2.321, 25.870
2.318, 24.048
2.314, 22.237
2.311, 20.449
2.308, 18.746
2.304, 17.171
2.301, 15.711
2.298, 14.431
2.295, 13.334
2.291, 12.399
2.288, 11.623
2.285, 11.023
2.282, 10.539
2.279, 10.167
2.275, 9.901
2.272, 9.708
2.269, 9.578
2.266, 9.475
2.263, 9.373
2.260, 9.308
2.256, 9.221
2.253, 9.143
2.250, 9.056
2.247, 8.965
2.244, 8.847
2.241, 8.729
2.238, 8.595
2.235, 8.452
2.232, 8.320
2.229, 8.180
2.226, 8.044
2.222, 7.918
2.219, 7.791
2.216, 7.678
2.213, 7.553
2.210, 7.455
2.207, 7.344
2.204, 7.250
2.201, 7.139
2.198, 7.048
2.195, 6.954
2.192, 6.869
2.189, 6.784
2.187, 6.731
2.184, 6.652
2.181, 6.587
2.178, 6.535
2.175, 6.476
2.172, 6.419
2.169, 6.363
2.166, 6.317
2.163, 6.281
2.160, 6.239
2.157, 6.195
2.155, 6.150
2.152, 6.121
2.149, 6.106
2.146, 6.085
2.143, 6.060
2.140, 6.032
2.138, 6.028
2.135, 6.002
2.132, 5.989
2.129, 5.968
2.126, 5.940
2.124, 5.935
2.121, 5.903
2.118, 5.891
2.115, 5.882
2.113, 5.879
2.110, 5.867
2.107, 5.869
2.104, 5.864
2.102, 5.855
2.099, 5.853
2.096, 5.857
2.093, 5.841
2.091, 5.839
2.088, 5.817
2.085, 5.812
2.083, 5.810
2.080, 5.801
2.077, 5.801
2.075, 5.795
2.072, 5.791
2.069, 5.773
2.067, 5.762
2.064, 5.770
2.062, 5.765
2.059, 5.764
2.056, 5.763
2.054, 5.760
2.051, 5.762
2.049, 5.762
2.046, 5.747
2.043, 5.755
2.041, 5.744
2.038, 5.755
2.036, 5.753
2.033, 5.754
2.031, 5.761
2.028, 5.768
2.026, 5.762
2.023, 5.760
2.021, 5.742
2.018, 5.734
2.016, 5.733
2.013, 5.734
2.011, 5.731
2.008, 5.730
2.006, 5.737
2.003, 5.730
2.001, 5.723
1.998, 5.724
1.996, 5.735
1.993, 5.730
1.991, 5.730
1.988, 5.718
1.986, 5.727
1.984, 5.717
1.981, 5.727
1.979, 5.727
1.976, 5.720
1.974, 5.726
1.971, 5.720
1.969, 5.715
1.967, 5.716
1.964, 5.709
1.962, 5.714
1.960, 5.704
1.957, 5.699
1.955, 5.699
1.953, 5.716
1.950, 5.705
1.948, 5.709
1.945, 5.707
1.943, 5.713
1.941, 5.701
1.939, 5.714
1.936, 5.711
1.934, 5.711
1.932, 5.722
1.929, 5.725
1.927, 5.731
1.925, 5.743
1.922, 5.751
1.920, 5.760
1.918, 5.774
1.916, 5.788
1.913, 5.788
1.911, 5.794
1.909, 5.805
1.907, 5.842
1.904, 5.860
1.902, 5.866
1.900, 5.904
1.898, 5.908
1.896, 5.939
1.893, 5.959
1.891, 5.981
1.889, 6.013
1.887, 6.023
1.885, 6.048
1.882, 6.043
1.880, 6.051
1.878, 6.056
1.876, 6.042
1.874, 6.043
1.871, 6.041
1.869, 6.025
1.867, 6.010
1.865, 5.984
1.863, 5.979
1.861, 5.962
1.859, 5.934
1.856, 5.913
1.854, 5.880
1.852, 5.846
1.850, 5.834
1.848, 5.810
1.846, 5.788
1.844, 5.751
1.842, 5.745
1.840, 5.719
1.838, 5.710
1.836, 5.690
1.833, 5.691
1.831, 5.688
1.829, 5.682
1.827, 5.686
1.825, 5.674
1.823, 5.686
1.821, 5.683
1.819, 5.688
1.817, 5.674
1.815, 5.661
1.813, 5.653
1.811, 5.652
1.809, 5.644
1.807, 5.662
1.805, 5.655
1.803, 5.654
1.801, 5.644
1.799, 5.651
1.797, 5.648
1.795, 5.644
1.793, 5.655
1.791, 5.657
1.789, 5.664
1.787, 5.663
1.785, 5.660
1.783, 5.649
1.781, 5.644
1.779, 5.638
1.777, 5.633
1.775, 5.643
1.773, 5.644
1.771, 5.632
1.769, 5.625
1.768, 5.618
1.766, 5.617
1.764, 5.603
1.762, 5.600
1.760, 5.601
1.758, 5.603
1.756, 5.602
1.754, 5.598
1.752, 5.603
1.750, 5.608
1.749, 5.615
1.747, 5.601
1.745, 5.598
1.743, 5.598
1.741, 5.580
1.739, 5.580
1.737, 5.577
1.735, 5.586
1.734, 5.589
1.732, 5.581
1.730, 5.580
1.728, 5.580
1.726, 5.587
1.724, 5.575
1.723, 5.570
1.721, 5.579
1.719, 5.578
1.717, 5.569
1.715, 5.567
1.713, 5.580
1.712, 5.578
1.710, 5.562
1.708, 5.581
1.706, 5.586
1.704, 5.577
1.703, 5.565
1.701, 5.567
1.699, 5.575
1.697, 5.565
1.696, 5.564
1.694, 5.550
1.692, 5.552
1.690, 5.551
1.689, 5.553
1.687, 5.562
1.685, 5.563
1.683, 5.562
1.682, 5.565
1.680, 5.568
1.678, 5.567
1.676, 5.566
1.675, 5.569
1.673, 5.571
1.671, 5.557
1.669, 5.568
1.668, 5.552
1.666, 5.555
1.664, 5.558
1.663, 5.549
1.661, 5.547
1.659, 5.549
1.657, 5.576
1.656, 5.569
1.654, 5.563
1.652, 5.563
1.651, 5.564
1.649, 5.567
1.647, 5.565
1.646, 5.573
1.644, 5.562
1.642, 5.565
1.641, 5.554
1.639, 5.551
1.637, 5.546
1.636, 5.557
1.634, 5.548
1.632, 5.561
1.631, 5.560
1.629, 5.555
1.628, 5.563
1.626, 5.574
1.624, 5.578
1.623, 5.577
1.621, 5.566
1.619, 5.573
1.618, 5.577
1.616, 5.577
1.615, 5.570
1.613, 5.584
1.611, 5.583
1.610, 5.569
1.608, 5.574
1.607, 5.572
1.605, 5.579
1.603, 5.566
1.602, 5.577
1.600, 5.566
1.599, 5.560
1.597, 5.556
1.596, 5.556
1.594, 5.559
1.592, 5.560
1.591, 5.557
1.589, 5.556
1.588, 5.563
1.586, 5.559
1.585, 5.554
1.583, 5.564
1.582, 5.564
1.580, 5.559
1.579, 5.557
1.577, 5.570
1.575, 5.570
1.574, 5.560
1.572, 5.555
1.571, 5.557
1.569, 5.554
1.568, 5.556
1.566, 5.549
1.565, 5.545
1.563, 5.549
1.562, 5.560
1.560, 5.546
1.559, 5.550
1.557, 5.549
1.556, 5.550
1.554, 5.541
1.553, 5.552
1.551, 5.555
1.550, 5.561
1.548, 5.563
1.547, 5.563
1.545, 5.561
1.544, 5.554
1.543, 5.558
1.541, 5.540
1.540, 5.551
1.538, 5.546
1.537, 5.540
1.535, 5.533
1.534, 5.534
1.532, 5.539
1.531, 5.530
1.529, 5.536
1.528, 5.545
1.527, 5.553
1.525, 5.553
1.524, 5.558
1.522, 5.561
1.521, 5.552
1.519, 5.554
1.518, 5.561
1.517, 5.560
1.515, 5.558
1.514, 5.570
1.512, 5.551
1.511, 5.549
1.510, 5.553
1.508, 5.539
1.507, 5.540
1.505, 5.536
1.504, 5.533
1.503, 5.537
1.501, 5.547
1.500, 5.542
1.498, 5.545
1.497, 5.545
1.496, 5.547
1.494, 5.549
1.493, 5.550
1.492, 5.545
1.490, 5.540
1.489, 5.541
1.487, 5.547
1.486, 5.537
1.485, 5.538
1.483, 5.538
1.482, 5.527
1.481, 5.532
1.479, 5.523
1.478, 5.534
1.477, 5.544
1.475, 5.534
1.474, 5.538
1.473, 5.546
1.471, 5.540
1.470, 5.540
1.469, 5.539
1.467, 5.539
1.466, 5.544
1.465, 5.534
1.463, 5.526
1.462, 5.534
1.461, 5.536
1.459, 5.535
1.458, 5.535
1.457, 5.533
1.455, 5.536
1.454, 5.534
1.453, 5.550
1.452, 5.552
1.450, 5.557
1.449, 5.567
1.448, 5.558
1.446, 5.544
1.445, 5.548
1.444, 5.544
1.442, 5.542
1.441, 5.553
1.440, 5.544
1.439, 5.546
1.437, 5.541
1.436, 5.539
1.435, 5.529
1.434, 5.528
1.432, 5.540
1.431, 5.534
1.430, 5.545
1.429, 5.546
1.427, 5.530
1.426, 5.541
1.425, 5.537
1.424, 5.538
1.422, 5.545
1.421, 5.555
1.420, 5.555
1.419, 5.542
1.417, 5.539
1.416, 5.545
1.415, 5.543
1.414, 5.543
1.412, 5.539
1.411, 5.536
1.410, 5.553
1.409, 5.539
1.407, 5.536
1.406, 5.537
1.405, 5.552
1.404, 5.534
1.403, 5.528
1.401, 5.534
1.400, 5.549
1.399, 5.539
1.398, 5.540
1.397, 5.539
1.395, 5.538
1.394, 5.530
1.393, 5.536
1.392, 5.548
1.391, 5.542
1.389, 5.542
1.388, 5.547
1.387, 5.535
1.386, 5.539
1.385, 5.529
1.383, 5.530
1.382, 5.536
1.381, 5.536
1.380, 5.535
1.379, 5.525
1.378, 5.527
1.376, 5.534
1.375, 5.530
1.374, 5.533
1.373, 5.537
1.372, 5.529
1.371, 5.523
1.369, 5.526
1.368, 5.529
1.367, 5.544
1.366, 5.536
1.365, 5.533
1.364, 5.537
1.363, 5.547
1.361, 5.541
1.360, 5.528
1.359, 5.536
1.358, 5.530
1.357, 5.533
1.356, 5.530
1.355, 5.533
1.353, 5.531
1.352, 5.535
1.351, 5.537
1.350, 5.526
1.349, 5.537
1.348, 5.536
1.347, 5.537
1.346, 5.533
1.345, 5.533
1.343, 5.526
1.342, 5.528
1.341, 5.532
1.340, 5.534
1.339, 5.530
1.338, 5.532
1.337, 5.537
1.336, 5.536
1.335, 5.543
1.333, 5.541
1.332, 5.537
1.331, 5.543
1.330, 5.540
1.329, 5.541
1.328, 5.546
1.327, 5.540
1.326, 5.541
1.325, 5.534
1.324, 5.530
1.323, 5.520
1.322, 5.526
1.320, 5.527
1.319, 5.544
1.318, 5.540
1.317, 5.534
1.316, 5.539
1.315, 5.544
1.314, 5.535
1.313, 5.532
1.312, 5.535
1.311, 5.542
1.310, 5.545
1.309, 5.540
1.308, 5.548
1.307, 5.542
1.306, 5.541
1.305, 5.541
1.303, 5.531
1.302, 5.541
1.301, 5.534
1.300, 5.546
1.299, 5.536
1.298, 5.543
1.297, 5.539
1.296, 5.540
1.295, 5.538
1.294, 5.546
1.293, 5.536
1.292, 5.541
1.291, 5.550
1.290, 5.555
1.289, 5.555
1.288, 5.544
1.287, 5.553
1.286, 5.556
1.285, 5.559
1.284, 5.548
1.283, 5.569
1.282, 5.567
1.281, 5.558
1.280, 5.546
1.279, 5.531
1.278, 5.535
1.277, 5.531
1.276, 5.524
1.275, 5.542
1.274, 5.544
1.273, 5.545
1.272, 5.542
1.271, 5.538
1.270, 5.543
1.269, 5.549
1.268, 5.547
1.267, 5.550
1.266, 5.551
1.265, 5.541
1.264, 5.538
1.263, 5.539
1.262, 5.531
1.261, 5.527
1.260, 5.527
1.259, 5.547
1.258, 5.545
1.257, 5.545
1.256, 5.542
1.255, 5.552
1.254, 5.550
1.253, 5.557
1.252, 5.545
1.251, 5.553
1.250, 5.546
1.249, 5.531
1.248, 5.537
1.247, 5.537
1.246, 5.539
1.245, 5.546
1.245, 5.539
1.244, 5.545
1.243, 5.553
1.242, 5.542
1.241, 5.542
1.240, 5.544
1.239, 5.540
1.238, 5.543
1.237, 5.544
1.236, 5.539
1.235, 5.549
1.234, 5.547
1.233, 5.550
1.232, 5.554
1.231, 5.546
1.230, 5.539
1.229, 5.535
1.229, 5.538
1.228, 5.554
1.227, 5.553
1.226, 5.555
1.225, 5.551
1.224, 5.557
1.223, 5.544
1.222, 5.548
1.221, 5.551
1.220, 5.546
1.219, 5.547
1.218, 5.549
1.217, 5.551
1.217, 5.567
1.216, 5.564
1.215, 5.560
1.214, 5.553
1.213, 5.554
1.212, 5.562
1.211, 5.570
1.210, 5.555
1.209, 5.562
1.208, 5.556
1.208, 5.550
1.207, 5.541
1.206, 5.544
1.205, 5.551
1.204, 5.541
1.203, 5.546
1.202, 5.555
1.201, 5.549
1.200, 5.539
1.199, 5.545
1.199, 5.551
1.198, 5.555
1.197, 5.549
1.196, 5.553
1.195, 5.558
1.194, 5.551
1.193, 5.545
1.192, 5.545
1.192, 5.541
1.191, 5.540
1.190, 5.549
1.189, 5.555
1.188, 5.555
1.187, 5.557
1.186, 5.548
1.185, 5.543
1.185, 5.557
1.184, 5.565
1.183, 5.558
1.182, 5.550
1.181, 5.559
1.180, 5.567
1.179, 5.561
1.179, 5.560
1.178, 5.551
1.177, 5.549
1.176, 5.536
1.175, 5.546
1.174, 5.553
1.173, 5.540
1.173, 5.541
1.172, 5.551
1.171, 5.542
1.170, 5.549
1.169, 5.549
1.168, 5.550
1.168, 5.550
1.167, 5.555
1.166, 5.556
1.165, 5.562
1.164, 5.558
1.163, 5.549
1.163, 5.556
1.162, 5.555
1.161, 5.552
1.160, 5.545
1.159, 5.553
1.158, 5.545
1.158, 5.557
1.157, 5.534
1.156, 5.543
1.155, 5.544
1.154, 5.553
1.153, 5.563
1.153, 5.557
1.152, 5.560
1.151, 5.559
1.150, 5.552
1.149, 5.560
1.149, 5.552
1.148, 5.556
1.147, 5.551
1.146, 5.541
1.145, 5.548
1.145, 5.551
1.144, 5.546
1.143, 5.537
1.142, 5.542
1.141, 5.547
1.141, 5.550
1.140, 5.556
1.139, 5.552
1.138, 5.555
1.137, 5.556
1.137, 5.546
1.136, 5.552
1.135, 5.552
1.134, 5.541
1.133, 5.554
1.133, 5.563
1.132, 5.554
1.131, 5.547
1.130, 5.556
1.129, 5.563
1.129, 5.556
1.128, 5.556
1.127, 5.549
1.126, 5.560
1.125, 5.566
1.125, 5.556
1.124, 5.547
1.123, 5.546
1.122, 5.543
1.122, 5.541
1.121, 5.530
1.120, 5.542
1.119, 5.545
1.119, 5.556
1.118, 5.553
1.117, 5.563
1.116, 5.570
1.115, 5.570
1.115, 5.561
1.114, 5.558
1.113, 5.564
1.112, 5.554
1.112, 5.550
1.111, 5.559
1.110, 5.554
1.109, 5.562
1.109, 5.555
1.108, 5.561
1.107, 5.565
1.106, 5.555
1.106, 5.565
1.105, 5.563
1.104, 5.555
1.103, 5.565
1.103, 5.568
1.102, 5.555
1.101, 5.561
1.100, 5.572
1.100, 5.567
1.099, 5.571
1.098, 5.569
1.097, 5.572
1.097, 5.564
1.096, 5.561
1.095, 5.557
1.094, 5.554
1.094, 5.552
1.093, 5.571
1.092, 5.565
1.091, 5.570
1.091, 5.574
1.090, 5.572
1.089, 5.570
1.089, 5.569
1.088, 5.561
1.087, 5.559
1.086, 5.555
1.086, 5.555
1.085, 5.553
1.084, 5.558
1.083, 5.565
1.083, 5.561
1.082, 5.558
1.081, 5.555
1.081, 5.557
1.080, 5.560
1.079, 5.552
1.078, 5.563
1.078, 5.550
1.077, 5.552
1.076, 5.564
1.076, 5.566
1.075, 5.559
1.074, 5.552
1.073, 5.540
1.073, 5.546
1.072, 5.560
1.071, 5.562
1.071, 5.566
1.070, 5.553
1.069, 5.560
1.068, 5.559
1.068, 5.565
1.067, 5.551
1.066, 5.545
1.066, 5.544
1.065, 5.548
1.064, 5.555
1.064, 5.542
1.063, 5.539
1.062, 5.545
1.061, 5.546
1.061, 5.554
1.060, 5.547
1.059, 5.556
1.059, 5.548
1.058, 5.564
1.057, 5.567
1.057, 5.564
1.056, 5.565
1.055, 5.575
1.055, 5.549
1.054, 5.539
1.053, 5.545
1.053, 5.530
1.052, 5.530
1.051, 5.538
1.050, 5.534
1.050, 5.538
