#HIMS 5, Width 16 pulse, 391
t(ms), signal(%full range)
3.754, 5.684
3.745, 5.694
3.736, 5.690
3.728, 5.689
3.719, 5.694
3.711, 5.687
3.702, 5.691
3.694, 5.686
3.686, 5.679
3.677, 5.676
3.669, 5.677
3.661, 5.689
3.652, 5.684
3.644, 5.687
3.636, 5.685
3.628, 5.688
3.620, 5.692
3.612, 5.698
3.604, 5.688
3.596, 5.690
3.588, 5.676
3.580, 5.687
3.572, 5.694
3.564, 5.693
3.556, 5.683
3.549, 5.677
3.541, 5.687
3.533, 5.689
3.526, 5.697
3.518, 5.700
3.510, 5.695
3.503, 5.698
3.495, 5.691
3.488, 5.687
3.480, 5.678
3.473, 5.675
3.465, 5.685
3.458, 5.682
3.451, 5.688
3.443, 5.686
3.436, 5.687
3.429, 5.689
3.422, 5.692
3.414, 5.687
3.407, 5.696
3.400, 5.690
3.393, 5.695
3.386, 5.700
3.379, 5.698
3.372, 5.685
3.365, 5.689
3.358, 5.696
3.351, 5.702
3.344, 5.699
3.337, 5.695
3.330, 5.693
3.323, 5.698
3.317, 5.701
3.310, 5.700
3.303, 5.699
3.296, 5.694
3.290, 5.694
3.283, 5.700
3.277, 5.703
3.270, 5.700
3.263, 5.705
3.257, 5.694
3.250, 5.706
3.244, 5.702
3.237, 5.705
3.231, 5.698
3.224, 5.700
3.218, 5.692
3.212, 5.695
3.205, 5.693
3.199, 5.701
3.193, 5.699
3.186, 5.707
3.180, 5.710
3.174, 5.704
3.168, 5.714
3.162, 5.709
3.156, 5.704
3.149, 5.708
3.143, 5.707
3.137, 5.699
3.131, 5.695
3.125, 5.698
3.119, 5.694
3.113, 5.701
3.107, 5.700
3.101, 5.699
3.095, 5.707
3.089, 5.697
3.084, 5.701
3.078, 5.710
3.072, 5.702
3.066, 5.715
3.060, 5.713
3.055, 5.709
3.049, 5.713
3.043, 5.720
3.037, 5.716
3.032, 5.716
3.026, 5.716
3.020, 5.718
3.015, 5.715
3.009, 5.716
3.004, 5.716
2.998, 5.721
2.993, 5.721
2.987, 5.724
2.982, 5.727
2.976, 5.730
2.971, 5.733
2.965, 5.730
2.960, 5.732
2.955, 5.734
2.949, 5.729
2.944, 5.730
2.938, 5.738
2.933, 5.737
2.928, 5.738
2.923, 5.729
2.917, 5.740
2.912, 5.747
2.907, 5.748
2.902, 5.749
2.897, 5.746
2.891, 5.750
2.886, 5.749
2.881, 5.751
2.876, 5.749
2.871, 5.745
2.866, 5.743
2.861, 5.743
2.856, 5.751
2.851, 5.757
2.846, 5.757
2.841, 5.761
2.836, 5.768
2.831, 5.772
2.826, 5.773
2.821, 5.790
2.816, 5.797
2.811, 5.808
2.806, 5.817
2.802, 5.829
2.797, 5.845
2.792, 5.862
2.787, 5.887
2.782, 5.912
2.778, 5.944
2.773, 5.966
2.768, 5.991
2.763, 6.026
2.759, 6.047
2.754, 6.080
2.749, 6.106
2.745, 6.131
2.740, 6.154
2.735, 6.162
2.731, 6.171
2.726, 6.165
2.722, 6.159
2.717, 6.165
2.713, 6.161
2.708, 6.145
2.704, 6.124
2.699, 6.115
2.695, 6.097
2.690, 6.086
2.686, 6.076
2.681, 6.066
2.677, 6.055
2.672, 6.055
2.668, 6.047
2.664, 6.048
2.659, 6.038
2.655, 6.031
2.651, 6.026
2.646, 6.030
2.642, 6.020
2.638, 6.023
2.633, 6.020
2.629, 6.019
2.625, 6.027
2.621, 6.032
2.616, 6.032
2.612, 6.053
2.608, 6.086
2.604, 6.126
2.600, 6.166
2.596, 6.238
2.591, 6.331
2.587, 6.430
2.583, 6.573
2.579, 6.751
2.575, 6.954
2.571, 7.194
2.567, 7.469
2.563, 7.777
2.559, 8.098
2.555, 8.437
2.551, 8.770
2.547, 9.093
2.543, 9.403
2.539, 9.672
2.535, 9.903
2.531, 10.076
2.527, 10.172
2.523, 10.229
2.519, 10.211
2.515, 10.129
2.511, 9.983
2.507, 9.793
2.503, 9.546
2.500, 9.283
2.496, 8.989
2.492, 8.700
2.488, 8.418
2.484, 8.140
2.481, 7.876
2.477, 7.650
2.473, 7.451
2.469, 7.270
2.465, 7.129
2.462, 6.996
2.458, 6.892
2.454, 6.825
2.451, 6.773
2.447, 6.723
2.443, 6.697
2.440, 6.672
2.436, 6.655
2.432, 6.653
2.429, 6.655
2.425, 6.677
2.421, 6.698
2.418, 6.733
2.414, 6.793
2.411, 6.901
2.407, 7.056
2.403, 7.300
2.400, 7.653
2.396, 8.121
2.393, 8.741
2.389, 9.545
2.386, 10.547
2.382, 11.757
2.379, 13.193
2.375, 14.846
2.372, 16.701
2.368, 18.711
2.365, 20.845
2.361, 23.054
2.358, 25.256
2.355, 27.390
2.351, 29.354
2.348, 31.112
2.344, 32.565
2.341, 33.690
2.338, 34.400
2.334, 34.700
2.331, 34.568
2.328, 34.030
2.324, 33.102
2.321, 31.836
2.318, 30.304
2.314, 28.568
2.311, 26.686
2.308, 24.736
2.304, 22.793
2.301, 20.900
2.298, 19.127
2.295, 17.480
2.291, 15.993
2.288, 14.686
2.285, 13.561
2.282, 12.616
2.279, 11.834
2.275, 11.215
2.272, 10.740
2.269, 10.373
2.266, 10.116
2.263, 9.927
2.260, 9.791
2.256, 9.696
2.253, 9.629
2.250, 9.562
2.247, 9.497
2.244, 9.416
2.241, 9.342
2.238, 9.248
2.235, 9.127
2.232, 8.992
2.229, 8.860
2.226, 8.715
2.222, 8.564
2.219, 8.412
2.216, 8.253
2.213, 8.120
2.210, 7.981
2.207, 7.847
2.204, 7.721
2.201, 7.607
2.198, 7.488
2.195, 7.380
2.192, 7.283
2.189, 7.195
2.187, 7.104
2.184, 7.031
2.181, 6.951
2.178, 6.879
2.175, 6.808
2.172, 6.736
2.169, 6.671
2.166, 6.617
2.163, 6.559
2.160, 6.519
2.157, 6.471
2.155, 6.428
2.152, 6.388
2.149, 6.360
2.146, 6.318
2.143, 6.287
2.140, 6.264
2.138, 6.235
2.135, 6.208
2.132, 6.192
2.129, 6.172
2.126, 6.146
2.124, 6.135
2.121, 6.119
2.118, 6.106
2.115, 6.095
2.113, 6.090
2.110, 6.077
2.107, 6.068
2.104, 6.057
2.102, 6.054
2.099, 6.039
2.096, 6.029
2.093, 6.021
2.091, 6.014
2.088, 6.003
2.085, 6.000
2.083, 5.994
2.080, 5.986
2.077, 5.974
2.075, 5.964
2.072, 5.963
2.069, 5.955
2.067, 5.961
2.064, 5.949
2.062, 5.945
2.059, 5.952
2.056, 5.938
2.054, 5.933
2.051, 5.934
2.049, 5.930
2.046, 5.926
2.043, 5.923
2.041, 5.918
2.038, 5.911
2.036, 5.917
2.033, 5.909
2.031, 5.907
2.028, 5.905
2.026, 5.911
2.023, 5.913
2.021, 5.911
2.018, 5.907
2.016, 5.913
2.013, 5.905
2.011, 5.909
2.008, 5.896
2.006, 5.892
2.003, 5.889
2.001, 5.888
1.998, 5.891
1.996, 5.892
1.993, 5.884
1.991, 5.876
1.988, 5.876
1.986, 5.879
1.984, 5.888
1.981, 5.885
1.979, 5.888
1.976, 5.885
1.974, 5.891
1.971, 5.889
1.969, 5.887
1.967, 5.891
1.964, 5.884
1.962, 5.876
1.960, 5.868
1.957, 5.864
1.955, 5.862
1.953, 5.865
1.950, 5.862
1.948, 5.867
1.945, 5.868
1.943, 5.867
1.941, 5.873
1.939, 5.877
1.936, 5.873
1.934, 5.882
1.932, 5.878
1.929, 5.885
1.927, 5.870
1.925, 5.866
1.922, 5.868
1.920, 5.874
1.918, 5.883
1.916, 5.890
1.913, 5.902
1.911, 5.906
1.909, 5.915
1.907, 5.923
1.904, 5.937
1.902, 5.947
1.900, 5.966
1.898, 5.972
1.896, 5.992
1.893, 6.015
1.891, 6.035
1.889, 6.062
1.887, 6.079
1.885, 6.117
1.882, 6.151
1.880, 6.176
1.878, 6.202
1.876, 6.220
1.874, 6.233
1.871, 6.239
1.869, 6.246
1.867, 6.241
1.865, 6.234
1.863, 6.214
1.861, 6.191
1.859, 6.182
1.856, 6.153
1.854, 6.136
1.852, 6.115
1.850, 6.085
1.848, 6.066
1.846, 6.038
1.844, 6.012
1.842, 5.997
1.840, 5.970
1.838, 5.945
1.836, 5.917
1.833, 5.900
1.831, 5.886
1.829, 5.879
1.827, 5.867
1.825, 5.861
1.823, 5.845
1.821, 5.841
1.819, 5.838
1.817, 5.842
1.815, 5.839
1.813, 5.835
1.811, 5.835
1.809, 5.828
1.807, 5.824
1.805, 5.818
1.803, 5.822
1.801, 5.827
1.799, 5.830
1.797, 5.827
1.795, 5.820
1.793, 5.827
1.791, 5.816
1.789, 5.808
1.787, 5.810
1.785, 5.801
1.783, 5.794
1.781, 5.803
1.779, 5.796
1.777, 5.811
1.775, 5.806
1.773, 5.806
1.771, 5.796
1.769, 5.794
1.768, 5.787
1.766, 5.794
1.764, 5.789
1.762, 5.786
1.760, 5.781
1.758, 5.772
1.756, 5.766
1.754, 5.758
1.752, 5.758
1.750, 5.750
1.749, 5.754
1.747, 5.769
1.745, 5.763
1.743, 5.767
1.741, 5.763
1.739, 5.756
1.737, 5.745
1.735, 5.746
1.734, 5.747
1.732, 5.747
1.730, 5.743
1.728, 5.743
1.726, 5.739
1.724, 5.739
1.723, 5.736
1.721, 5.736
1.719, 5.730
1.717, 5.730
1.715, 5.727
1.713, 5.739
1.712, 5.732
1.710, 5.737
1.708, 5.738
1.706, 5.721
1.704, 5.723
1.703, 5.730
1.701, 5.727
1.699, 5.728
1.697, 5.722
1.696, 5.720
1.694, 5.716
1.692, 5.715
1.690, 5.721
1.689, 5.729
1.687, 5.737
1.685, 5.732
1.683, 5.740
1.682, 5.728
1.680, 5.733
1.678, 5.719
1.676, 5.721
1.675, 5.714
1.673, 5.715
1.671, 5.716
1.669, 5.716
1.668, 5.715
1.666, 5.712
1.664, 5.704
1.663, 5.704
1.661, 5.714
1.659, 5.725
1.657, 5.719
1.656, 5.712
1.654, 5.716
1.652, 5.719
1.651, 5.723
1.649, 5.730
1.647, 5.727
1.646, 5.714
1.644, 5.710
1.642, 5.716
1.641, 5.719
1.639, 5.721
1.637, 5.709
1.636, 5.707
1.634, 5.709
1.632, 5.709
1.631, 5.719
1.629, 5.716
1.628, 5.725
1.626, 5.722
1.624, 5.710
1.623, 5.717
1.621, 5.723
1.619, 5.719
1.618, 5.711
1.616, 5.712
1.615, 5.712
1.613, 5.712
1.611, 5.709
1.610, 5.708
1.608, 5.713
1.607, 5.712
1.605, 5.710
1.603, 5.715
1.602, 5.731
1.600, 5.729
1.599, 5.730
1.597, 5.731
1.596, 5.739
1.594, 5.732
1.592, 5.741
1.591, 5.728
1.589, 5.719
1.588, 5.719
1.586, 5.712
1.585, 5.717
1.583, 5.713
1.582, 5.706
1.580, 5.710
1.579, 5.709
1.577, 5.706
1.575, 5.699
1.574, 5.702
1.572, 5.704
1.571, 5.711
1.569, 5.703
1.568, 5.708
1.566, 5.707
1.565, 5.709
1.563, 5.712
1.562, 5.712
1.560, 5.708
1.559, 5.714
1.557, 5.709
1.556, 5.711
1.554, 5.704
1.553, 5.706
1.551, 5.707
1.550, 5.703
1.548, 5.696
1.547, 5.693
1.545, 5.694
1.544, 5.696
1.543, 5.695
1.541, 5.699
1.540, 5.694
1.538, 5.699
1.537, 5.706
1.535, 5.715
1.534, 5.708
1.532, 5.718
1.531, 5.718
1.529, 5.719
1.528, 5.715
1.527, 5.711
1.525, 5.699
1.524, 5.705
1.522, 5.707
1.521, 5.698
1.519, 5.701
1.518, 5.705
1.517, 5.705
1.515, 5.697
1.514, 5.696
1.512, 5.692
1.511, 5.706
1.510, 5.708
1.508, 5.703
1.507, 5.700
1.505, 5.701
1.504, 5.699
1.503, 5.702
1.501, 5.700
1.500, 5.698
1.498, 5.689
1.497, 5.686
1.496, 5.686
1.494, 5.686
1.493, 5.694
1.492, 5.702
1.490, 5.701
1.489, 5.697
1.487, 5.692
1.486, 5.694
1.485, 5.706
1.483, 5.700
1.482, 5.701
1.481, 5.705
1.479, 5.701
1.478, 5.692
1.477, 5.690
1.475, 5.689
1.474, 5.691
1.473, 5.679
1.471, 5.683
1.470, 5.676
1.469, 5.686
1.467, 5.679
1.466, 5.692
1.465, 5.689
1.463, 5.694
1.462, 5.694
1.461, 5.697
1.459, 5.688
1.458, 5.684
1.457, 5.690
1.455, 5.687
1.454, 5.693
1.453, 5.698
1.452, 5.692
1.450, 5.695
1.449, 5.688
1.448, 5.691
1.446, 5.689
1.445, 5.697
1.444, 5.702
1.442, 5.694
1.441, 5.694
1.440, 5.683
1.439, 5.683
1.437, 5.691
1.436, 5.693
1.435, 5.690
1.434, 5.692
1.432, 5.687
1.431, 5.680
1.430, 5.684
1.429, 5.694
1.427, 5.700
1.426, 5.698
1.425, 5.699
1.424, 5.697
1.422, 5.702
1.421, 5.693
1.420, 5.690
1.419, 5.692
1.417, 5.688
1.416, 5.682
1.415, 5.686
1.414, 5.695
1.412, 5.700
1.411, 5.685
1.410, 5.685
1.409, 5.681
1.407, 5.691
1.406, 5.698
1.405, 5.699
1.404, 5.684
1.403, 5.686
1.401, 5.687
1.400, 5.685
1.399, 5.688
1.398, 5.685
1.397, 5.689
1.395, 5.682
1.394, 5.686
1.393, 5.672
1.392, 5.676
1.391, 5.669
1.389, 5.667
1.388, 5.677
1.387, 5.677
1.386, 5.681
1.385, 5.670
1.383, 5.674
1.382, 5.672
1.381, 5.666
1.380, 5.679
1.379, 5.674
1.378, 5.666
1.376, 5.665
1.375, 5.674
1.374, 5.666
1.373, 5.665
1.372, 5.668
1.371, 5.671
1.369, 5.682
1.368, 5.679
1.367, 5.692
1.366, 5.686
1.365, 5.694
1.364, 5.690
1.363, 5.680
1.361, 5.677
1.360, 5.677
1.359, 5.668
1.358, 5.669
1.357, 5.671
1.356, 5.678
1.355, 5.677
1.353, 5.673
1.352, 5.673
1.351, 5.670
1.350, 5.671
1.349, 5.674
1.348, 5.676
1.347, 5.680
1.346, 5.683
1.345, 5.676
1.343, 5.676
1.342, 5.683
1.341, 5.684
1.340, 5.676
1.339, 5.676
1.338, 5.678
1.337, 5.683
1.336, 5.670
1.335, 5.675
1.333, 5.677
1.332, 5.671
1.331, 5.671
1.330, 5.676
1.329, 5.682
1.328, 5.673
1.327, 5.678
1.326, 5.679
1.325, 5.672
1.324, 5.668
1.323, 5.661
1.322, 5.659
1.320, 5.670
1.319, 5.658
1.318, 5.665
1.317, 5.667
1.316, 5.676
1.315, 5.682
1.314, 5.680
1.313, 5.693
1.312, 5.695
1.311, 5.680
1.310, 5.683
1.309, 5.680
1.308, 5.685
1.307, 5.676
1.306, 5.669
1.305, 5.672
1.303, 5.674
1.302, 5.675
1.301, 5.670
1.300, 5.678
1.299, 5.682
1.298, 5.678
1.297, 5.684
1.296, 5.686
1.295, 5.691
1.294, 5.682
1.293, 5.687
1.292, 5.687
1.291, 5.691
1.290, 5.688
1.289, 5.687
1.288, 5.689
1.287, 5.692
1.286, 5.689
1.285, 5.684
1.284, 5.687
1.283, 5.694
1.282, 5.690
1.281, 5.682
1.280, 5.681
1.279, 5.690
1.278, 5.684
1.277, 5.687
1.276, 5.679
1.275, 5.683
1.274, 5.682
1.273, 5.683
1.272, 5.688
1.271, 5.682
1.270, 5.675
1.269, 5.681
1.268, 5.679
1.267, 5.685
1.266, 5.683
1.265, 5.688
1.264, 5.685
1.263, 5.687
1.262, 5.687
1.261, 5.686
1.260, 5.678
1.259, 5.680
1.258, 5.675
1.257, 5.677
1.256, 5.680
1.255, 5.680
1.254, 5.678
1.253, 5.674
1.252, 5.684
1.251, 5.676
1.250, 5.674
1.249, 5.682
1.248, 5.682
1.247, 5.673
1.246, 5.675
1.245, 5.685
1.245, 5.687
1.244, 5.690
1.243, 5.695
1.242, 5.686
1.241, 5.682
1.240, 5.681
1.239, 5.676
1.238, 5.665
1.237, 5.669
1.236, 5.668
1.235, 5.681
1.234, 5.675
1.233, 5.683
1.232, 5.691
1.231, 5.677
1.230, 5.681
1.229, 5.687
1.229, 5.688
1.228, 5.679
1.227, 5.668
1.226, 5.675
1.225, 5.682
1.224, 5.675
1.223, 5.680
1.222, 5.675
1.221, 5.689
1.220, 5.681
1.219, 5.671
1.218, 5.683
1.217, 5.690
1.217, 5.691
1.216, 5.688
1.215, 5.682
1.214, 5.683
1.213, 5.681
1.212, 5.677
1.211, 5.679
1.210, 5.680
1.209, 5.685
1.208, 5.681
1.208, 5.673
1.207, 5.679
1.206, 5.685
1.205, 5.693
1.204, 5.698
1.203, 5.694
1.202, 5.685
1.201, 5.677
1.200, 5.685
1.199, 5.681
1.199, 5.672
1.198, 5.675
1.197, 5.673
1.196, 5.676
1.195, 5.673
1.194, 5.674
1.193, 5.679
1.192, 5.683
1.192, 5.685
1.191, 5.688
1.190, 5.692
1.189, 5.683
1.188, 5.682
1.187, 5.689
1.186, 5.679
1.185, 5.683
1.185, 5.679
1.184, 5.677
1.183, 5.678
1.182, 5.682
1.181, 5.672
1.180, 5.678
1.179, 5.669
1.179, 5.686
1.178, 5.689
1.177, 5.676
1.176, 5.688
1.175, 5.690
1.174, 5.691
1.173, 5.693
1.173, 5.682
1.172, 5.686
1.171, 5.684
1.170, 5.685
1.169, 5.682
1.168, 5.689
1.168, 5.684
1.167, 5.685
1.166, 5.682
1.165, 5.679
1.164, 5.675
1.163, 5.675
1.163, 5.688
1.162, 5.684
1.161, 5.685
1.160, 5.684
1.159, 5.677
1.158, 5.685
1.158, 5.674
1.157, 5.677
1.156, 5.678
1.155, 5.678
1.154, 5.677
1.153, 5.676
1.153, 5.669
1.152, 5.680
1.151, 5.675
1.150, 5.674
1.149, 5.676
1.149, 5.680
1.148, 5.677
1.147, 5.683
1.146, 5.685
1.145, 5.691
1.145, 5.687
1.144, 5.685
1.143, 5.685
1.142, 5.684
1.141, 5.678
1.141, 5.674
1.140, 5.671
1.139, 5.680
1.138, 5.673
1.137, 5.674
1.137, 5.682
1.136, 5.687
1.135, 5.687
1.134, 5.690
1.133, 5.682
1.133, 5.683
1.132, 5.677
1.131, 5.676
1.130, 5.672
1.129, 5.673
1.129, 5.671
1.128, 5.672
1.127, 5.674
1.126, 5.668
1.125, 5.678
1.125, 5.675
1.124, 5.681
1.123, 5.694
1.122, 5.700
1.122, 5.700
1.121, 5.698
1.120, 5.695
1.119, 5.684
1.119, 5.681
1.118, 5.679
1.117, 5.673
1.116, 5.671
1.115, 5.676
1.115, 5.668
1.114, 5.673
1.113, 5.671
1.112, 5.673
1.112, 5.673
1.111, 5.680
1.110, 5.670
1.109, 5.680
1.109, 5.685
1.108, 5.690
1.107, 5.689
1.106, 5.679
1.106, 5.684
1.105, 5.683
1.104, 5.685
1.103, 5.683
1.103, 5.680
1.102, 5.691
1.101, 5.683
1.100, 5.684
1.100, 5.691
1.099, 5.700
1.098, 5.696
1.097, 5.687
1.097, 5.694
1.096, 5.702
1.095, 5.698
1.094, 5.692
1.094, 5.698
1.093, 5.704
1.092, 5.695
1.091, 5.689
1.091, 5.696
1.090, 5.697
1.089, 5.686
1.089, 5.682
1.088, 5.687
1.087, 5.684
1.086, 5.688
1.086, 5.688
1.085, 5.691
1.084, 5.696
1.083, 5.692
1.083, 5.691
1.082, 5.697
1.081, 5.689
1.081, 5.686
1.080, 5.674
1.079, 5.669
1.078, 5.681
1.078, 5.678
1.077, 5.680
1.076, 5.683
1.076, 5.688
1.075, 5.678
1.074, 5.672
1.073, 5.683
1.073, 5.692
1.072, 5.692
1.071, 5.678
1.071, 5.685
1.070, 5.683
1.069, 5.687
1.068, 5.687
1.068, 5.682
1.067, 5.684
1.066, 5.683
1.066, 5.684
1.065, 5.687
1.064, 5.688
1.064, 5.677
1.063, 5.676
1.062, 5.681
1.061, 5.680
1.061, 5.687
1.060, 5.680
1.059, 5.678
1.059, 5.675
1.058, 5.668
1.057, 5.668
1.057, 5.675
1.056, 5.679
1.055, 5.681
1.055, 5.680
1.054, 5.678
1.053, 5.688
1.053, 5.698
1.052, 5.690
1.051, 5.694
1.050, 5.694
1.050, 5.682
