#HIMS 5, Width 16 pulse, 244
t(ms), signal(%full range)
3.250, 5.636
3.244, 5.626
3.237, 5.642
3.231, 5.634
3.224, 5.627
3.218, 5.633
3.212, 5.622
3.205, 5.621
3.199, 5.627
3.193, 5.631
3.186, 5.632
3.180, 5.619
3.174, 5.628
3.168, 5.638
3.162, 5.633
3.156, 5.634
3.149, 5.634
3.143, 5.633
3.137, 5.627
3.131, 5.619
3.125, 5.628
3.119, 5.618
3.113, 5.637
3.107, 5.625
3.101, 5.633
3.095, 5.638
3.089, 5.637
3.084, 5.653
3.078, 5.650
3.072, 5.652
3.066, 5.660
3.060, 5.652
3.055, 5.667
3.049, 5.662
3.043, 5.660
3.037, 5.658
3.032, 5.658
3.026, 5.654
3.020, 5.650
3.015, 5.647
3.009, 5.648
3.004, 5.644
2.998, 5.640
2.993, 5.647
2.987, 5.650
2.982, 5.655
2.976, 5.660
2.971, 5.659
2.965, 5.659
2.960, 5.665
2.955, 5.671
2.949, 5.678
2.944, 5.662
2.938, 5.670
2.933, 5.668
2.928, 5.666
2.923, 5.666
2.917, 5.670
2.912, 5.654
2.907, 5.662
2.902, 5.665
2.897, 5.668
2.891, 5.668
2.886, 5.673
2.881, 5.673
2.876, 5.679
2.871, 5.676
2.866, 5.684
2.861, 5.691
2.856, 5.689
2.851, 5.690
2.846, 5.697
2.841, 5.706
2.836, 5.716
2.831, 5.726
2.826, 5.732
2.821, 5.752
2.816, 5.773
2.811, 5.793
2.806, 5.814
2.802, 5.837
2.797, 5.866
2.792, 5.893
2.787, 5.923
2.782, 5.946
2.778, 5.985
2.773, 5.992
2.768, 6.013
2.763, 6.032
2.759, 6.057
2.754, 6.062
2.749, 6.079
2.745, 6.094
2.740, 6.083
2.735, 6.082
2.731, 6.084
2.726, 6.085
2.722, 6.066
2.717, 6.067
2.713, 6.055
2.708, 6.038
2.704, 6.037
2.699, 6.009
2.695, 5.996
2.690, 5.977
2.686, 5.971
2.681, 5.957
2.677, 5.961
2.672, 5.950
2.668, 5.950
2.664, 5.950
2.659, 5.949
2.655, 5.957
2.651, 5.962
2.646, 5.967
2.642, 5.955
2.638, 5.967
2.633, 5.972
2.629, 5.984
2.625, 6.018
2.621, 6.040
2.616, 6.073
2.612, 6.131
2.608, 6.196
2.604, 6.294
2.600, 6.418
2.596, 6.582
2.591, 6.782
2.587, 6.998
2.583, 7.251
2.579, 7.535
2.575, 7.849
2.571, 8.162
2.567, 8.501
2.563, 8.842
2.559, 9.148
2.555, 9.429
2.551, 9.682
2.547, 9.871
2.543, 10.000
2.539, 10.081
2.535, 10.084
2.531, 10.018
2.527, 9.904
2.523, 9.729
2.519, 9.520
2.515, 9.261
2.511, 8.993
2.507, 8.705
2.503, 8.415
2.500, 8.137
2.496, 7.871
2.492, 7.631
2.488, 7.405
2.484, 7.223
2.481, 7.056
2.477, 6.929
2.473, 6.821
2.469, 6.734
2.465, 6.677
2.462, 6.641
2.458, 6.607
2.454, 6.602
2.451, 6.580
2.447, 6.572
2.443, 6.569
2.440, 6.583
2.436, 6.595
2.432, 6.639
2.429, 6.706
2.425, 6.799
2.421, 6.966
2.418, 7.189
2.414, 7.530
2.411, 7.989
2.407, 8.600
2.403, 9.384
2.400, 10.352
2.396, 11.532
2.393, 12.931
2.389, 14.565
2.386, 16.388
2.382, 18.403
2.379, 20.575
2.375, 22.811
2.372, 25.094
2.368, 27.336
2.365, 29.437
2.361, 31.333
2.358, 32.922
2.355, 34.159
2.351, 34.984
2.348, 35.365
2.344, 35.306
2.341, 34.817
2.338, 33.904
2.334, 32.654
2.331, 31.102
2.328, 29.336
2.324, 27.414
2.321, 25.427
2.318, 23.412
2.314, 21.440
2.311, 19.556
2.308, 17.814
2.304, 16.241
2.301, 14.825
2.298, 13.616
2.295, 12.590
2.291, 11.749
2.288, 11.078
2.285, 10.568
2.282, 10.182
2.279, 9.911
2.275, 9.723
2.272, 9.597
2.269, 9.518
2.266, 9.465
2.263, 9.415
2.260, 9.364
2.256, 9.307
2.253, 9.232
2.250, 9.154
2.247, 9.060
2.244, 8.951
2.241, 8.827
2.238, 8.694
2.235, 8.550
2.232, 8.418
2.229, 8.282
2.226, 8.135
2.222, 7.988
2.219, 7.860
2.216, 7.716
2.213, 7.598
2.210, 7.469
2.207, 7.373
2.204, 7.278
2.201, 7.177
2.198, 7.081
2.195, 7.004
2.192, 6.937
2.189, 6.864
2.187, 6.779
2.184, 6.711
2.181, 6.663
2.178, 6.590
2.175, 6.535
2.172, 6.469
2.169, 6.413
2.166, 6.371
2.163, 6.329
2.160, 6.297
2.157, 6.257
2.155, 6.229
2.152, 6.192
2.149, 6.175
2.146, 6.144
2.143, 6.129
2.140, 6.098
2.138, 6.088
2.135, 6.075
2.132, 6.063
2.129, 6.054
2.126, 6.047
2.124, 6.029
2.121, 6.012
2.118, 6.000
2.115, 5.984
2.113, 5.969
2.110, 5.968
2.107, 5.953
2.104, 5.954
2.102, 5.946
2.099, 5.931
2.096, 5.921
2.093, 5.918
2.091, 5.918
2.088, 5.905
2.085, 5.896
2.083, 5.881
2.080, 5.885
2.077, 5.892
2.075, 5.886
2.072, 5.872
2.069, 5.862
2.067, 5.863
2.064, 5.861
2.062, 5.862
2.059, 5.866
2.056, 5.857
2.054, 5.862
2.051, 5.855
2.049, 5.843
2.046, 5.845
2.043, 5.846
2.041, 5.838
2.038, 5.836
2.036, 5.826
2.033, 5.837
2.031, 5.830
2.028, 5.827
2.026, 5.833
2.023, 5.830
2.021, 5.846
2.018, 5.828
2.016, 5.818
2.013, 5.821
2.011, 5.815
2.008, 5.804
2.006, 5.816
2.003, 5.822
2.001, 5.822
1.998, 5.807
1.996, 5.810
1.993, 5.811
1.991, 5.812
1.988, 5.805
1.986, 5.813
1.984, 5.810
1.981, 5.802
1.979, 5.792
1.976, 5.805
1.974, 5.806
1.971, 5.804
1.969, 5.804
1.967, 5.798
1.964, 5.795
1.962, 5.789
1.960, 5.784
1.957, 5.789
1.955, 5.792
1.953, 5.791
1.950, 5.792
1.948, 5.803
1.945, 5.791
1.943, 5.786
1.941, 5.795
1.939, 5.789
1.936, 5.786
1.934, 5.794
1.932, 5.801
1.929, 5.804
1.927, 5.816
1.925, 5.817
1.922, 5.819
1.920, 5.836
1.918, 5.832
1.916, 5.848
1.913, 5.858
1.911, 5.875
1.909, 5.885
1.907, 5.908
1.904, 5.924
1.902, 5.947
1.900, 5.974
1.898, 5.997
1.896, 6.026
1.893, 6.047
1.891, 6.066
1.889, 6.086
1.887, 6.099
1.885, 6.113
1.882, 6.134
1.880, 6.132
1.878, 6.137
1.876, 6.143
1.874, 6.135
1.871, 6.129
1.869, 6.107
1.867, 6.086
1.865, 6.060
1.863, 6.036
1.861, 6.009
1.859, 5.989
1.856, 5.954
1.854, 5.930
1.852, 5.905
1.850, 5.879
1.848, 5.858
1.846, 5.847
1.844, 5.832
1.842, 5.811
1.840, 5.792
1.838, 5.794
1.836, 5.789
1.833, 5.788
1.831, 5.781
1.829, 5.768
1.827, 5.760
1.825, 5.762
1.823, 5.765
1.821, 5.755
1.819, 5.758
1.817, 5.767
1.815, 5.753
1.813, 5.751
1.811, 5.756
1.809, 5.748
1.807, 5.755
1.805, 5.762
1.803, 5.748
1.801, 5.755
1.799, 5.750
1.797, 5.761
1.795, 5.749
1.793, 5.747
1.791, 5.745
1.789, 5.746
1.787, 5.744
1.785, 5.736
1.783, 5.736
1.781, 5.727
1.779, 5.712
1.777, 5.699
1.775, 5.706
1.773, 5.704
1.771, 5.715
1.769, 5.703
1.768, 5.713
1.766, 5.713
1.764, 5.719
1.762, 5.714
1.760, 5.706
1.758, 5.702
1.756, 5.694
1.754, 5.687
1.752, 5.682
1.750, 5.683
1.749, 5.682
1.747, 5.683
1.745, 5.676
1.743, 5.664
1.741, 5.662
1.739, 5.668
1.737, 5.672
1.735, 5.674
1.734, 5.678
1.732, 5.679
1.730, 5.670
1.728, 5.671
1.726, 5.666
1.724, 5.662
1.723, 5.654
1.721, 5.656
1.719, 5.650
1.717, 5.659
1.715, 5.672
1.713, 5.669
1.712, 5.672
1.710, 5.681
1.708, 5.679
1.706, 5.677
1.704, 5.666
1.703, 5.670
1.701, 5.656
1.699, 5.666
1.697, 5.663
1.696, 5.648
1.694, 5.650
1.692, 5.656
1.690, 5.651
1.689, 5.658
1.687, 5.653
1.685, 5.651
1.683, 5.650
1.682, 5.653
1.680, 5.654
1.678, 5.653
1.676, 5.661
1.675, 5.661
1.673, 5.663
1.671, 5.669
1.669, 5.662
1.668, 5.644
1.666, 5.641
1.664, 5.642
1.663, 5.651
1.661, 5.650
1.659, 5.647
1.657, 5.651
1.656, 5.651
1.654, 5.643
1.652, 5.643
1.651, 5.645
1.649, 5.653
1.647, 5.652
1.646, 5.653
1.644, 5.657
1.642, 5.657
1.641, 5.645
1.639, 5.648
1.637, 5.655
1.636, 5.650
1.634, 5.638
1.632, 5.635
1.631, 5.649
1.629, 5.653
1.628, 5.644
1.626, 5.662
1.624, 5.659
1.623, 5.662
1.621, 5.663
1.619, 5.663
1.618, 5.666
1.616, 5.660
1.615, 5.658
1.613, 5.652
1.611, 5.660
1.610, 5.657
1.608, 5.657
1.607, 5.644
1.605, 5.652
1.603, 5.661
1.602, 5.645
1.600, 5.657
1.599, 5.660
1.597, 5.656
1.596, 5.662
1.594, 5.664
1.592, 5.663
1.591, 5.662
1.589, 5.656
1.588, 5.653
1.586, 5.660
1.585, 5.649
1.583, 5.647
1.582, 5.639
1.580, 5.648
1.579, 5.648
1.577, 5.635
1.575, 5.633
1.574, 5.641
1.572, 5.658
1.571, 5.659
1.569, 5.655
1.568, 5.655
1.566, 5.649
1.565, 5.646
1.563, 5.633
1.562, 5.636
1.560, 5.629
1.559, 5.632
1.557, 5.636
1.556, 5.647
1.554, 5.635
1.553, 5.621
1.551, 5.633
1.550, 5.639
1.548, 5.639
1.547, 5.639
1.545, 5.639
1.544, 5.639
1.543, 5.643
1.541, 5.638
1.540, 5.640
1.538, 5.647
1.537, 5.643
1.535, 5.640
1.534, 5.651
1.532, 5.640
1.531, 5.644
1.529, 5.629
1.528, 5.640
1.527, 5.638
1.525, 5.637
1.524, 5.650
1.522, 5.642
1.521, 5.647
1.519, 5.646
1.518, 5.636
1.517, 5.625
1.515, 5.629
1.514, 5.627
1.512, 5.626
1.511, 5.637
1.510, 5.640
1.508, 5.633
1.507, 5.627
1.505, 5.631
1.504, 5.626
1.503, 5.619
1.501, 5.622
1.500, 5.633
1.498, 5.631
1.497, 5.634
1.496, 5.627
1.494, 5.633
1.493, 5.638
1.492, 5.628
1.490, 5.626
1.489, 5.626
1.487, 5.627
1.486, 5.636
1.485, 5.627
1.483, 5.636
1.482, 5.635
1.481, 5.640
1.479, 5.639
1.478, 5.619
1.477, 5.626
1.475, 5.626
1.474, 5.625
1.473, 5.625
1.471, 5.623
1.470, 5.618
1.469, 5.619
1.467, 5.616
1.466, 5.619
1.465, 5.628
1.463, 5.627
1.462, 5.631
1.461, 5.631
1.459, 5.633
1.458, 5.635
1.457, 5.632
1.455, 5.638
1.454, 5.626
1.453, 5.636
1.452, 5.629
1.450, 5.629
1.449, 5.619
1.448, 5.614
1.446, 5.608
1.445, 5.615
1.444, 5.609
1.442, 5.608
1.441, 5.619
1.440, 5.633
1.439, 5.644
1.437, 5.637
1.436, 5.634
1.435, 5.632
1.434, 5.634
1.432, 5.640
1.431, 5.639
1.430, 5.635
1.429, 5.633
1.427, 5.624
1.426, 5.638
1.425, 5.631
1.424, 5.626
1.422, 5.633
1.421, 5.636
1.420, 5.641
1.419, 5.637
1.417, 5.640
1.416, 5.638
1.415, 5.628
1.414, 5.626
1.412, 5.639
1.411, 5.640
1.410, 5.638
1.409, 5.636
1.407, 5.628
1.406, 5.632
1.405, 5.632
1.404, 5.636
1.403, 5.634
1.401, 5.634
1.400, 5.630
1.399, 5.639
1.398, 5.628
1.397, 5.643
1.395, 5.637
1.394, 5.623
1.393, 5.623
1.392, 5.626
1.391, 5.626
1.389, 5.633
1.388, 5.634
1.387, 5.628
1.386, 5.619
1.385, 5.625
1.383, 5.623
1.382, 5.608
1.381, 5.628
1.380, 5.625
1.379, 5.619
1.378, 5.625
1.376, 5.630
1.375, 5.620
1.374, 5.627
1.373, 5.624
1.372, 5.626
1.371, 5.626
1.369, 5.634
1.368, 5.632
1.367, 5.632
1.366, 5.624
1.365, 5.622
1.364, 5.627
1.363, 5.626
1.361, 5.627
1.360, 5.623
1.359, 5.624
1.358, 5.623
1.357, 5.621
1.356, 5.618
1.355, 5.626
1.353, 5.631
1.352, 5.631
1.351, 5.617
1.350, 5.619
1.349, 5.618
1.348, 5.623
1.347, 5.629
1.346, 5.629
1.345, 5.632
1.343, 5.634
1.342, 5.638
1.341, 5.634
1.340, 5.626
1.339, 5.625
1.338, 5.629
1.337, 5.631
1.336, 5.630
1.335, 5.616
1.333, 5.614
1.332, 5.608
1.331, 5.618
1.330, 5.613
1.329, 5.613
1.328, 5.629
1.327, 5.626
1.326, 5.634
1.325, 5.631
1.324, 5.628
1.323, 5.635
1.322, 5.634
1.320, 5.629
1.319, 5.631
1.318, 5.623
1.317, 5.618
1.316, 5.616
1.315, 5.615
1.314, 5.610
1.313, 5.621
1.312, 5.619
1.311, 5.617
1.310, 5.630
1.309, 5.632
1.308, 5.632
1.307, 5.631
1.306, 5.636
1.305, 5.632
1.303, 5.636
1.302, 5.639
1.301, 5.643
1.300, 5.634
1.299, 5.641
1.298, 5.648
1.297, 5.630
1.296, 5.625
1.295, 5.604
1.294, 5.611
1.293, 5.607
1.292, 5.625
1.291, 5.640
1.290, 5.633
1.289, 5.637
1.288, 5.645
1.287, 5.630
1.286, 5.627
1.285, 5.627
1.284, 5.628
1.283, 5.621
1.282, 5.619
1.281, 5.628
1.280, 5.626
1.279, 5.622
1.278, 5.626
1.277, 5.628
1.276, 5.634
1.275, 5.640
1.274, 5.638
1.273, 5.647
1.272, 5.638
1.271, 5.638
1.270, 5.640
1.269, 5.645
1.268, 5.637
1.267, 5.632
1.266, 5.617
1.265, 5.619
1.264, 5.611
1.263, 5.616
1.262, 5.613
1.261, 5.627
1.260, 5.622
1.259, 5.631
1.258, 5.628
1.257, 5.620
1.256, 5.626
1.255, 5.624
1.254, 5.615
1.253, 5.614
1.252, 5.618
1.251, 5.612
1.250, 5.609
1.249, 5.615
1.248, 5.625
1.247, 5.624
1.246, 5.627
1.245, 5.629
1.245, 5.630
1.244, 5.640
1.243, 5.633
1.242, 5.633
1.241, 5.624
1.240, 5.628
1.239, 5.626
1.238, 5.632
1.237, 5.624
1.236, 5.619
1.235, 5.613
1.234, 5.627
1.233, 5.624
1.232, 5.617
1.231, 5.621
1.230, 5.635
1.229, 5.635
1.229, 5.646
1.228, 5.638
1.227, 5.635
1.226, 5.639
1.225, 5.636
1.224, 5.620
1.223, 5.623
1.222, 5.623
1.221, 5.624
1.220, 5.621
1.219, 5.627
1.218, 5.626
1.217, 5.628
1.217, 5.624
1.216, 5.634
1.215, 5.628
1.214, 5.628
1.213, 5.626
1.212, 5.631
1.211, 5.628
1.210, 5.631
1.209, 5.619
1.208, 5.621
1.208, 5.631
1.207, 5.620
1.206, 5.619
1.205, 5.631
1.204, 5.626
1.203, 5.626
1.202, 5.620
1.201, 5.626
1.200, 5.622
1.199, 5.629
1.199, 5.626
1.198, 5.623
1.197, 5.627
1.196, 5.632
1.195, 5.630
1.194, 5.641
1.193, 5.639
1.192, 5.623
1.192, 5.619
1.191, 5.616
1.190, 5.622
1.189, 5.624
1.188, 5.623
1.187, 5.624
1.186, 5.622
1.185, 5.621
1.185, 5.626
1.184, 5.637
1.183, 5.636
1.182, 5.630
1.181, 5.634
1.180, 5.642
1.179, 5.638
1.179, 5.631
1.178, 5.625
1.177, 5.628
1.176, 5.633
1.175, 5.630
1.174, 5.632
1.173, 5.634
1.173, 5.628
1.172, 5.628
1.171, 5.629
1.170, 5.633
1.169, 5.635
1.168, 5.625
1.168, 5.624
1.167, 5.618
1.166, 5.622
1.165, 5.624
1.164, 5.627
1.163, 5.624
1.163, 5.626
1.162, 5.626
1.161, 5.633
1.160, 5.642
1.159, 5.645
1.158, 5.640
1.158, 5.647
1.157, 5.651
1.156, 5.648
1.155, 5.642
1.154, 5.641
1.153, 5.631
1.153, 5.625
1.152, 5.629
1.151, 5.630
1.150, 5.638
1.149, 5.644
1.149, 5.629
1.148, 5.621
1.147, 5.622
1.146, 5.630
1.145, 5.627
1.145, 5.628
1.144, 5.628
1.143, 5.635
1.142, 5.635
1.141, 5.639
1.141, 5.637
1.140, 5.637
1.139, 5.634
1.138, 5.640
1.137, 5.638
1.137, 5.639
1.136, 5.631
1.135, 5.639
1.134, 5.647
1.133, 5.642
1.133, 5.654
1.132, 5.645
1.131, 5.643
1.130, 5.632
1.129, 5.632
1.129, 5.626
1.128, 5.631
1.127, 5.638
1.126, 5.647
1.125, 5.638
1.125, 5.637
1.124, 5.647
1.123, 5.641
1.122, 5.628
1.122, 5.629
1.121, 5.630
1.120, 5.635
1.119, 5.627
1.119, 5.630
1.118, 5.638
1.117, 5.646
1.116, 5.640
1.115, 5.654
1.115, 5.652
1.114, 5.648
1.113, 5.642
1.112, 5.644
1.112, 5.637
1.111, 5.634
1.110, 5.631
1.109, 5.623
1.109, 5.632
1.108, 5.637
1.107, 5.644
1.106, 5.645
1.106, 5.647
1.105, 5.655
1.104, 5.654
1.103, 5.651
1.103, 5.650
1.102, 5.649
1.101, 5.655
1.100, 5.655
1.100, 5.652
1.099, 5.657
1.098, 5.648
1.097, 5.660
1.097, 5.651
1.096, 5.653
1.095, 5.660
1.094, 5.658
1.094, 5.650
1.093, 5.656
1.092, 5.650
1.091, 5.648
1.091, 5.645
1.090, 5.651
1.089, 5.645
1.089, 5.652
1.088, 5.638
1.087, 5.649
1.086, 5.651
1.086, 5.637
1.085, 5.640
1.084, 5.639
1.083, 5.637
1.083, 5.641
1.082, 5.647
1.081, 5.646
1.081, 5.656
1.080, 5.646
1.079, 5.643
1.078, 5.644
1.078, 5.646
1.077, 5.645
1.076, 5.649
1.076, 5.653
1.075, 5.641
1.074, 5.625
1.073, 5.621
1.073, 5.628
1.072, 5.636
1.071, 5.632
1.071, 5.636
1.070, 5.642
1.069, 5.641
1.068, 5.641
1.068, 5.642
1.067, 5.642
1.066, 5.636
1.066, 5.630
1.065, 5.630
1.064, 5.622
1.064, 5.628
1.063, 5.635
1.062, 5.628
1.061, 5.626
1.061, 5.630
1.060, 5.637
1.059, 5.638
1.059, 5.637
1.058, 5.651
1.057, 5.652
1.057, 5.643
1.056, 5.648
1.055, 5.646
1.055, 5.639
1.054, 5.637
1.053, 5.632
1.053, 5.626
1.052, 5.629
1.051, 5.635
1.050, 5.635
1.050, 5.642
