#HIMS 5, Width 16 pulse, 48
t(ms), signal(%full range)
4.897, 5.512
4.883, 5.533
4.868, 5.532
4.854, 5.553
4.839, 5.575
4.825, 5.547
4.810, 5.570
4.796, 5.579
4.782, 5.560
4.768, 5.544
4.754, 5.542
4.740, 5.526
4.726, 5.512
4.713, 5.498
4.699, 5.509
4.685, 5.512
4.672, 5.526
4.659, 5.533
4.645, 5.528
4.632, 5.522
4.619, 5.540
4.606, 5.549
4.593, 5.522
4.580, 5.535
4.567, 5.546
4.554, 5.539
4.541, 5.527
4.529, 5.504
4.516, 5.517
4.503, 5.495
4.491, 5.507
4.479, 5.501
4.466, 5.499
4.454, 5.507
4.442, 5.521
4.430, 5.536
4.418, 5.539
4.406, 5.547
4.394, 5.541
4.382, 5.536
4.370, 5.527
4.358, 5.539
4.347, 5.526
4.335, 5.528
4.324, 5.530
4.312, 5.527
4.301, 5.516
4.289, 5.517
4.278, 5.523
4.267, 5.533
4.256, 5.533
4.244, 5.539
4.233, 5.528
4.222, 5.538
4.211, 5.521
4.201, 5.520
4.190, 5.536
4.179, 5.509
4.168, 5.516
4.158, 5.528
4.147, 5.524
4.136, 5.522
4.126, 5.520
4.115, 5.517
4.105, 5.519
4.095, 5.519
4.084, 5.525
4.074, 5.546
4.064, 5.570
4.054, 5.550
4.044, 5.528
4.034, 5.535
4.024, 5.538
4.014, 5.511
4.004, 5.541
3.994, 5.525
3.984, 5.518
3.974, 5.521
3.965, 5.525
3.955, 5.525
3.945, 5.510
3.936, 5.527
3.926, 5.511
3.917, 5.511
3.907, 5.528
3.898, 5.540
3.889, 5.539
3.879, 5.501
3.870, 5.532
3.861, 5.524
3.852, 5.527
3.843, 5.526
3.834, 5.529
3.825, 5.529
3.816, 5.515
3.807, 5.519
3.798, 5.520
3.789, 5.519
3.780, 5.515
3.771, 5.537
3.762, 5.561
3.754, 5.544
3.745, 5.526
3.736, 5.536
3.728, 5.542
3.719, 5.516
3.711, 5.512
3.702, 5.509
3.694, 5.532
3.686, 5.516
3.677, 5.509
3.669, 5.519
3.661, 5.537
3.652, 5.569
3.644, 5.563
3.636, 5.561
3.628, 5.538
3.620, 5.523
3.612, 5.524
3.604, 5.510
3.596, 5.514
3.588, 5.524
3.580, 5.519
3.572, 5.524
3.564, 5.508
3.556, 5.524
3.549, 5.527
3.541, 5.528
3.533, 5.530
3.526, 5.537
3.518, 5.548
3.510, 5.531
3.503, 5.547
3.495, 5.557
3.488, 5.541
3.480, 5.533
3.473, 5.536
3.465, 5.508
3.458, 5.486
3.451, 5.495
3.443, 5.518
3.436, 5.527
3.429, 5.526
3.422, 5.530
3.414, 5.547
3.407, 5.527
3.400, 5.529
3.393, 5.539
3.386, 5.538
3.379, 5.541
3.372, 5.531
3.365, 5.505
3.358, 5.549
3.351, 5.552
3.344, 5.544
3.337, 5.557
3.330, 5.548
3.323, 5.531
3.317, 5.540
3.310, 5.540
3.303, 5.547
3.296, 5.548
3.290, 5.539
3.283, 5.561
3.277, 5.546
3.270, 5.567
3.263, 5.529
3.257, 5.516
3.250, 5.509
3.244, 5.517
3.237, 5.512
3.231, 5.511
3.224, 5.505
3.218, 5.512
3.212, 5.517
3.205, 5.532
3.199, 5.532
3.193, 5.560
3.186, 5.576
3.180, 5.575
3.174, 5.578
3.168, 5.564
3.162, 5.555
3.156, 5.560
3.149, 5.569
3.143, 5.584
3.137, 5.567
3.131, 5.543
3.125, 5.534
3.119, 5.538
3.113, 5.539
3.107, 5.546
3.101, 5.543
3.095, 5.547
3.089, 5.539
3.084, 5.541
3.078, 5.554
3.072, 5.549
3.066, 5.551
3.060, 5.554
3.055, 5.592
3.049, 5.604
3.043, 5.587
3.037, 5.605
3.032, 5.587
3.026, 5.591
3.020, 5.581
3.015, 5.600
3.009, 5.596
3.004, 5.585
2.998, 5.582
2.993, 5.593
2.987, 5.573
2.982, 5.566
2.976, 5.546
2.971, 5.545
2.965, 5.547
2.960, 5.549
2.955, 5.578
2.949, 5.603
2.944, 5.598
2.938, 5.595
2.933, 5.579
2.928, 5.577
2.923, 5.573
2.917, 5.603
2.912, 5.591
2.907, 5.590
2.902, 5.583
2.897, 5.581
2.891, 5.579
2.886, 5.573
2.881, 5.571
2.876, 5.581
2.871, 5.603
2.866, 5.589
2.861, 5.603
2.856, 5.588
2.851, 5.618
2.846, 5.607
2.841, 5.614
2.836, 5.628
2.831, 5.629
2.826, 5.645
2.821, 5.635
2.816, 5.662
2.811, 5.688
2.806, 5.729
2.802, 5.736
2.797, 5.755
2.792, 5.771
2.787, 5.825
2.782, 5.856
2.778, 5.883
2.773, 5.928
2.768, 5.953
2.763, 5.965
2.759, 5.993
2.754, 5.991
2.749, 6.013
2.745, 6.018
2.740, 6.004
2.735, 6.040
2.731, 6.031
2.726, 6.004
2.722, 5.978
2.717, 5.970
2.713, 5.952
2.708, 5.923
2.704, 5.941
2.699, 5.920
2.695, 5.910
2.690, 5.911
2.686, 5.916
2.681, 5.915
2.677, 5.896
2.672, 5.902
2.668, 5.892
2.664, 5.889
2.659, 5.869
2.655, 5.878
2.651, 5.851
2.646, 5.873
2.642, 5.884
2.638, 5.884
2.633, 5.872
2.629, 5.877
2.625, 5.869
2.621, 5.883
2.616, 5.900
2.612, 5.947
2.608, 6.001
2.604, 6.090
2.600, 6.182
2.596, 6.323
2.591, 6.527
2.587, 6.710
2.583, 6.965
2.579, 7.250
2.575, 7.560
2.571, 7.909
2.567, 8.278
2.563, 8.605
2.559, 8.949
2.555, 9.243
2.551, 9.498
2.547, 9.714
2.543, 9.852
2.539, 9.957
2.535, 9.991
2.531, 9.961
2.527, 9.887
2.523, 9.747
2.519, 9.516
2.515, 9.262
2.511, 9.000
2.507, 8.724
2.503, 8.406
2.500, 8.123
2.496, 7.850
2.492, 7.595
2.488, 7.363
2.484, 7.153
2.481, 6.990
2.477, 6.851
2.473, 6.759
2.469, 6.667
2.465, 6.607
2.462, 6.565
2.458, 6.543
2.454, 6.493
2.451, 6.473
2.447, 6.440
2.443, 6.466
2.440, 6.441
2.436, 6.419
2.432, 6.438
2.429, 6.479
2.425, 6.496
2.421, 6.546
2.418, 6.634
2.414, 6.835
2.411, 7.173
2.407, 7.628
2.403, 8.276
2.400, 9.129
2.396, 10.255
2.393, 11.665
2.389, 13.359
2.386, 15.323
2.382, 18.074
2.379, 20.532
2.375, 23.050
2.372, 25.584
2.368, 28.026
2.365, 30.309
2.361, 32.320
2.358, 33.939
2.355, 35.229
2.351, 36.128
2.348, 36.578
2.344, 36.584
2.341, 36.168
2.338, 35.376
2.334, 34.224
2.331, 32.717
2.328, 30.958
2.324, 28.988
2.321, 26.886
2.318, 24.755
2.314, 22.637
2.311, 20.586
2.308, 18.661
2.304, 16.947
2.301, 15.408
2.298, 14.079
2.295, 12.971
2.291, 12.096
2.288, 11.375
2.285, 10.845
2.282, 10.457
2.279, 10.169
2.275, 9.954
2.272, 9.789
2.269, 9.675
2.266, 9.613
2.263, 9.520
2.260, 9.497
2.256, 9.382
2.253, 9.324
2.250, 9.229
2.247, 9.111
2.244, 8.972
2.241, 8.843
2.238, 8.681
2.235, 8.511
2.232, 8.346
2.229, 8.200
2.226, 8.035
2.222, 7.883
2.219, 7.740
2.216, 7.655
2.213, 7.539
2.210, 7.427
2.207, 7.335
2.204, 7.263
2.201, 7.140
2.198, 7.064
2.195, 6.999
2.192, 6.941
2.189, 6.875
2.187, 6.799
2.184, 6.728
2.181, 6.668
2.178, 6.598
2.175, 6.556
2.172, 6.490
2.169, 6.457
2.166, 6.403
2.163, 6.362
2.160, 6.340
2.157, 6.299
2.155, 6.257
2.152, 6.224
2.149, 6.209
2.146, 6.193
2.143, 6.155
2.140, 6.145
2.138, 6.133
2.135, 6.128
2.132, 6.102
2.129, 6.098
2.126, 6.065
2.124, 6.084
2.121, 6.043
2.118, 6.025
2.115, 6.021
2.113, 6.026
2.110, 6.008
2.107, 6.001
2.104, 5.998
2.102, 5.991
2.099, 5.982
2.096, 5.983
2.093, 5.958
2.091, 5.983
2.088, 5.988
2.085, 5.950
2.083, 5.938
2.080, 5.944
2.077, 5.936
2.075, 5.937
2.072, 5.919
2.069, 5.924
2.067, 5.916
2.064, 5.911
2.062, 5.904
2.059, 5.889
2.056, 5.872
2.054, 5.892
2.051, 5.895
2.049, 5.909
2.046, 5.892
2.043, 5.901
2.041, 5.901
2.038, 5.899
2.036, 5.915
2.033, 5.910
2.031, 5.882
2.028, 5.888
2.026, 5.869
2.023, 5.853
2.021, 5.862
2.018, 5.884
2.016, 5.883
2.013, 5.874
2.011, 5.866
2.008, 5.849
2.006, 5.864
2.003, 5.880
2.001, 5.873
1.998, 5.870
1.996, 5.856
1.993, 5.846
1.991, 5.841
1.988, 5.866
1.986, 5.849
1.984, 5.865
1.981, 5.832
1.979, 5.858
1.976, 5.855
1.974, 5.842
1.971, 5.845
1.969, 5.835
1.967, 5.842
1.964, 5.843
1.962, 5.856
1.960, 5.858
1.957, 5.833
1.955, 5.821
1.953, 5.840
1.950, 5.831
1.948, 5.836
1.945, 5.829
1.943, 5.821
1.941, 5.839
1.939, 5.839
1.936, 5.842
1.934, 5.854
1.932, 5.855
1.929, 5.821
1.927, 5.805
1.925, 5.803
1.922, 5.852
1.920, 5.859
1.918, 5.851
1.916, 5.877
1.913, 5.880
1.911, 5.897
1.909, 5.956
1.907, 5.975
1.904, 5.990
1.902, 6.016
1.900, 6.056
1.898, 6.093
1.896, 6.101
1.893, 6.094
1.891, 6.145
1.889, 6.165
1.887, 6.180
1.885, 6.182
1.882, 6.200
1.880, 6.215
1.878, 6.237
1.876, 6.226
1.874, 6.206
1.871, 6.205
1.869, 6.180
1.867, 6.163
1.865, 6.136
1.863, 6.117
1.861, 6.080
1.859, 6.060
1.856, 6.030
1.854, 5.998
1.852, 5.954
1.850, 5.924
1.848, 5.917
1.846, 5.900
1.844, 5.886
1.842, 5.851
1.840, 5.868
1.838, 5.829
1.836, 5.811
1.833, 5.813
1.831, 5.817
1.829, 5.788
1.827, 5.781
1.825, 5.754
1.823, 5.762
1.821, 5.768
1.819, 5.780
1.817, 5.793
1.815, 5.797
1.813, 5.789
1.811, 5.819
1.809, 5.793
1.807, 5.798
1.805, 5.811
1.803, 5.795
1.801, 5.784
1.799, 5.781
1.797, 5.758
1.795, 5.758
1.793, 5.753
1.791, 5.777
1.789, 5.762
1.787, 5.763
1.785, 5.744
1.783, 5.750
1.781, 5.773
1.779, 5.767
1.777, 5.776
1.775, 5.766
1.773, 5.770
1.771, 5.761
1.769, 5.754
1.768, 5.754
1.766, 5.749
1.764, 5.754
1.762, 5.728
1.760, 5.719
1.758, 5.731
1.756, 5.736
1.754, 5.709
1.752, 5.729
1.750, 5.738
1.749, 5.721
1.747, 5.720
1.745, 5.716
1.743, 5.730
1.741, 5.732
1.739, 5.709
1.737, 5.712
1.735, 5.711
1.734, 5.712
1.732, 5.728
1.730, 5.715
1.728, 5.749
1.726, 5.728
1.724, 5.726
1.723, 5.730
1.721, 5.709
1.719, 5.684
1.717, 5.690
1.715, 5.695
1.713, 5.709
1.712, 5.703
1.710, 5.703
1.708, 5.691
1.706, 5.678
1.704, 5.675
1.703, 5.685
1.701, 5.711
1.699, 5.704
1.697, 5.697
1.696, 5.735
1.694, 5.694
1.692, 5.690
1.690, 5.705
1.689, 5.695
1.687, 5.706
1.685, 5.706
1.683, 5.699
1.682, 5.688
1.680, 5.692
1.678, 5.686
1.676, 5.686
1.675, 5.704
1.673, 5.710
1.671, 5.703
1.669, 5.713
1.668, 5.683
1.666, 5.699
1.664, 5.680
1.663, 5.719
1.661, 5.706
1.659, 5.701
1.657, 5.700
1.656, 5.692
1.654, 5.684
1.652, 5.677
1.651, 5.672
1.649, 5.670
1.647, 5.662
1.646, 5.670
1.644, 5.707
1.642, 5.715
1.641, 5.701
1.639, 5.718
1.637, 5.735
1.636, 5.742
1.634, 5.742
1.632, 5.724
1.631, 5.737
1.629, 5.719
1.628, 5.717
1.626, 5.705
1.624, 5.704
1.623, 5.695
1.621, 5.703
1.619, 5.691
1.618, 5.678
1.616, 5.683
1.615, 5.675
1.613, 5.698
1.611, 5.704
1.610, 5.701
1.608, 5.690
1.607, 5.727
1.605, 5.736
1.603, 5.729
1.602, 5.711
1.600, 5.704
1.599, 5.704
1.597, 5.722
1.596, 5.722
1.594, 5.693
1.592, 5.699
1.591, 5.694
1.589, 5.706
1.588, 5.681
1.586, 5.705
1.585, 5.682
1.583, 5.675
1.582, 5.676
1.580, 5.677
1.579, 5.672
1.577, 5.685
1.575, 5.705
1.574, 5.691
1.572, 5.709
1.571, 5.693
1.569, 5.710
1.568, 5.679
1.566, 5.679
1.565, 5.705
1.563, 5.689
1.562, 5.683
1.560, 5.686
1.559, 5.682
1.557, 5.656
1.556, 5.665
1.554, 5.659
1.553, 5.681
1.551, 5.679
1.550, 5.700
1.548, 5.714
1.547, 5.700
1.545, 5.708
1.544, 5.686
1.543, 5.667
1.541, 5.678
1.540, 5.676
1.538, 5.663
1.537, 5.661
1.535, 5.662
1.534, 5.672
1.532, 5.691
1.531, 5.688
1.529, 5.687
1.528, 5.695
1.527, 5.705
1.525, 5.684
1.524, 5.688
1.522, 5.680
1.521, 5.680
1.519, 5.678
1.518, 5.683
1.517, 5.709
1.515, 5.726
1.514, 5.697
1.512, 5.674
1.511, 5.658
1.510, 5.655
1.508, 5.645
1.507, 5.638
1.505, 5.652
1.504, 5.681
1.503, 5.679
1.501, 5.680
1.500, 5.693
1.498, 5.688
1.497, 5.674
1.496, 5.685
1.494, 5.681
1.493, 5.693
1.492, 5.707
1.490, 5.689
1.489, 5.701
1.487, 5.694
1.486, 5.707
1.485, 5.692
1.483, 5.672
1.482, 5.693
1.481, 5.672
1.479, 5.666
1.478, 5.680
1.477, 5.657
1.475, 5.659
1.474, 5.668
1.473, 5.665
1.471, 5.673
1.470, 5.686
1.469, 5.698
1.467, 5.678
1.466, 5.704
1.465, 5.685
1.463, 5.699
1.462, 5.686
1.461, 5.677
1.459, 5.667
1.458, 5.653
1.457, 5.665
1.455, 5.640
1.454, 5.662
1.453, 5.671
1.452, 5.665
1.450, 5.664
1.449, 5.674
1.448, 5.695
1.446, 5.695
1.445, 5.704
1.444, 5.703
1.442, 5.685
1.441, 5.696
1.440, 5.665
1.439, 5.666
1.437, 5.670
1.436, 5.675
1.435, 5.682
1.434, 5.673
1.432, 5.669
1.431, 5.682
1.430, 5.664
1.429, 5.673
1.427, 5.673
1.426, 5.682
1.425, 5.656
1.424, 5.676
1.422, 5.685
1.421, 5.702
1.420, 5.691
1.419, 5.696
1.417, 5.710
1.416, 5.679
1.415, 5.677
1.414, 5.694
1.412, 5.700
1.411, 5.692
1.410, 5.694
1.409, 5.686
1.407, 5.693
1.406, 5.673
1.405, 5.681
1.404, 5.682
1.403, 5.693
1.401, 5.697
1.400, 5.696
1.399, 5.700
1.398, 5.695
1.397, 5.676
1.395, 5.682
1.394, 5.694
1.393, 5.691
1.392, 5.683
1.391, 5.691
1.389, 5.660
1.388, 5.681
1.387, 5.673
1.386, 5.679
1.385, 5.673
1.383, 5.685
1.382, 5.663
1.381, 5.659
1.380, 5.667
1.379, 5.662
1.378, 5.676
1.376, 5.680
1.375, 5.657
1.374, 5.650
1.373, 5.656
1.372, 5.661
1.371, 5.655
1.369, 5.673
1.368, 5.690
1.367, 5.696
1.366, 5.647
1.365, 5.668
1.364, 5.676
1.363, 5.675
1.361, 5.696
1.360, 5.650
1.359, 5.686
1.358, 5.700
1.357, 5.667
1.356, 5.680
1.355, 5.665
1.353, 5.661
1.352, 5.652
1.351, 5.689
1.350, 5.703
1.349, 5.689
1.348, 5.713
1.347, 5.699
1.346, 5.684
1.345, 5.678
1.343, 5.657
1.342, 5.658
1.341, 5.648
1.340, 5.674
1.339, 5.674
1.338, 5.680
1.337, 5.668
1.336, 5.672
1.335, 5.686
1.333, 5.687
1.332, 5.693
1.331, 5.724
1.330, 5.727
1.329, 5.717
1.328, 5.702
1.327, 5.680
1.326, 5.685
1.325, 5.700
1.324, 5.680
1.323, 5.673
1.322, 5.655
1.320, 5.659
1.319, 5.676
1.318, 5.688
1.317, 5.686
1.316, 5.684
1.315, 5.677
1.314, 5.699
1.313, 5.674
1.312, 5.652
1.311, 5.667
1.310, 5.673
1.309, 5.657
1.308, 5.648
1.307, 5.678
1.306, 5.668
1.305, 5.686
1.303, 5.678
1.302, 5.703
1.301, 5.720
1.300, 5.695
1.299, 5.717
1.298, 5.701
1.297, 5.709
1.296, 5.688
1.295, 5.684
1.294, 5.714
1.293, 5.695
1.292, 5.701
1.291, 5.685
1.290, 5.691
1.289, 5.689
1.288, 5.654
1.287, 5.658
1.286, 5.674
1.285, 5.679
1.284, 5.681
1.283, 5.677
1.282, 5.693
1.281, 5.689
1.280, 5.688
1.279, 5.704
1.278, 5.712
1.277, 5.689
1.276, 5.665
1.275, 5.677
1.274, 5.675
1.273, 5.662
1.272, 5.682
1.271, 5.674
1.270, 5.694
1.269, 5.720
1.268, 5.678
1.267, 5.708
1.266, 5.725
1.265, 5.697
1.264, 5.686
1.263, 5.673
1.262, 5.682
1.261, 5.680
1.260, 5.692
1.259, 5.681
1.258, 5.665
1.257, 5.673
1.256, 5.660
1.255, 5.661
1.254, 5.672
1.253, 5.680
1.252, 5.664
1.251, 5.669
1.250, 5.670
1.249, 5.684
1.248, 5.669
1.247, 5.686
1.246, 5.680
1.245, 5.688
1.245, 5.721
1.244, 5.712
1.243, 5.729
1.242, 5.741
1.241, 5.718
1.240, 5.695
1.239, 5.701
1.238, 5.690
1.237, 5.670
1.236, 5.678
1.235, 5.682
1.234, 5.691
1.233, 5.699
1.232, 5.705
1.231, 5.716
1.230, 5.688
1.229, 5.681
1.229, 5.670
1.228, 5.678
1.227, 5.656
1.226, 5.683
1.225, 5.678
1.224, 5.703
1.223, 5.705
1.222, 5.691
1.221, 5.699
1.220, 5.698
1.219, 5.692
1.218, 5.685
1.217, 5.696
1.217, 5.703
1.216, 5.694
1.215, 5.664
1.214, 5.675
1.213, 5.656
1.212, 5.659
1.211, 5.673
1.210, 5.670
1.209, 5.673
1.208, 5.662
1.208, 5.658
1.207, 5.669
1.206, 5.677
1.205, 5.702
1.204, 5.711
1.203, 5.721
1.202, 5.735
1.201, 5.730
1.200, 5.723
1.199, 5.713
1.199, 5.696
1.198, 5.679
1.197, 5.667
1.196, 5.682
1.195, 5.685
1.194, 5.686
1.193, 5.686
1.192, 5.667
1.192, 5.678
1.191, 5.698
1.190, 5.692
1.189, 5.700
1.188, 5.676
1.187, 5.677
1.186, 5.672
1.185, 5.669
1.185, 5.684
1.184, 5.701
1.183, 5.716
1.182, 5.708
1.181, 5.705
1.180, 5.717
1.179, 5.700
1.179, 5.703
1.178, 5.726
1.177, 5.721
1.176, 5.721
1.175, 5.716
1.174, 5.720
1.173, 5.688
1.173, 5.662
1.172, 5.650
1.171, 5.672
1.170, 5.672
1.169, 5.691
1.168, 5.674
1.168, 5.687
1.167, 5.693
1.166, 5.686
1.165, 5.691
1.164, 5.716
1.163, 5.716
1.163, 5.696
1.162, 5.687
1.161, 5.713
1.160, 5.690
1.159, 5.701
1.158, 5.676
1.158, 5.696
1.157, 5.662
1.156, 5.679
1.155, 5.680
1.154, 5.678
1.153, 5.700
1.153, 5.697
1.152, 5.690
1.151, 5.685
1.150, 5.735
1.149, 5.699
1.149, 5.698
1.148, 5.687
1.147, 5.675
1.146, 5.645
1.145, 5.641
1.145, 5.670
1.144, 5.677
1.143, 5.670
1.142, 5.673
1.141, 5.701
1.141, 5.687
1.140, 5.705
1.139, 5.706
1.138, 5.697
1.137, 5.713
1.137, 5.699
1.136, 5.677
1.135, 5.687
1.134, 5.692
1.133, 5.699
1.133, 5.686
1.132, 5.697
1.131, 5.709
1.130, 5.715
1.129, 5.692
1.129, 5.671
1.128, 5.662
1.127, 5.663
1.126, 5.662
1.125, 5.660
1.125, 5.665
1.124, 5.648
1.123, 5.683
1.122, 5.677
1.122, 5.670
1.121, 5.663
1.120, 5.679
1.119, 5.717
1.119, 5.699
1.118, 5.683
1.117, 5.678
1.116, 5.688
1.115, 5.682
1.115, 5.674
1.114, 5.671
1.113, 5.677
1.112, 5.694
1.112, 5.670
1.111, 5.676
1.110, 5.682
1.109, 5.685
1.109, 5.694
1.108, 5.679
1.107, 5.687
1.106, 5.694
1.106, 5.684
1.105, 5.687
1.104, 5.687
1.103, 5.694
1.103, 5.679
1.102, 5.694
1.101, 5.697
1.100, 5.695
1.100, 5.717
1.099, 5.723
1.098, 5.724
1.097, 5.721
1.097, 5.711
1.096, 5.702
1.095, 5.677
1.094, 5.694
1.094, 5.688
1.093, 5.680
1.092, 5.667
1.091, 5.684
1.091, 5.678
1.090, 5.669
1.089, 5.698
1.089, 5.707
1.088, 5.707
1.087, 5.712
1.086, 5.707
1.086, 5.701
1.085, 5.688
1.084, 5.676
1.083, 5.666
1.083, 5.675
1.082, 5.678
1.081, 5.669
1.081, 5.696
1.080, 5.684
1.079, 5.682
1.078, 5.710
1.078, 5.702
1.077, 5.703
1.076, 5.697
1.076, 5.698
1.075, 5.704
1.074, 5.704
1.073, 5.678
1.073, 5.666
1.072, 5.685
1.071, 5.659
1.071, 5.672
1.070, 5.688
1.069, 5.703
1.068, 5.694
1.068, 5.704
1.067, 5.695
1.066, 5.693
1.066, 5.700
1.065, 5.675
1.064, 5.681
1.064, 5.696
1.063, 5.672
1.062, 5.684
1.061, 5.680
1.061, 5.687
1.060, 5.667
1.059, 5.654
1.059, 5.672
1.058, 5.694
1.057, 5.696
1.057, 5.692
1.056, 5.670
1.055, 5.683
1.055, 5.663
1.054, 5.658
1.053, 5.657
1.053, 5.663
1.052, 5.683
1.051, 5.715
1.050, 5.724
1.050, 5.715
