#HIMS 5, Width 16 pulse, 293
t(ms), signal(%full range)
6.751, 5.673
6.723, 5.671
6.695, 5.669
6.667, 5.665
6.640, 5.666
6.613, 5.671
6.586, 5.662
6.560, 5.655
6.533, 5.666
6.507, 5.662
6.481, 5.660
6.455, 5.666
6.430, 5.678
6.404, 5.657
6.379, 5.659
6.354, 5.658
6.329, 5.666
6.305, 5.667
6.280, 5.677
6.256, 5.670
6.232, 5.672
6.208, 5.668
6.185, 5.664
6.161, 5.668
6.138, 5.670
6.115, 5.665
6.092, 5.661
6.069, 5.661
6.047, 5.649
6.024, 5.646
6.002, 5.647
5.980, 5.650
5.958, 5.660
5.936, 5.658
5.914, 5.661
5.893, 5.652
5.872, 5.662
5.850, 5.656
5.829, 5.665
5.809, 5.665
5.788, 5.670
5.767, 5.669
5.747, 5.664
5.727, 5.665
5.707, 5.662
5.687, 5.657
5.667, 5.659
5.647, 5.654
5.627, 5.652
5.608, 5.653
5.589, 5.658
5.569, 5.656
5.550, 5.661
5.532, 5.654
5.513, 5.655
5.494, 5.663
5.476, 5.662
5.457, 5.655
5.439, 5.664
5.421, 5.654
5.403, 5.648
5.385, 5.652
5.367, 5.644
5.349, 5.642
5.332, 5.646
5.314, 5.640
5.297, 5.649
5.280, 5.648
5.263, 5.653
5.246, 5.663
5.229, 5.656
5.212, 5.661
5.195, 5.666
5.179, 5.656
5.162, 5.637
5.146, 5.642
5.130, 5.637
5.113, 5.638
5.097, 5.637
5.081, 5.639
5.066, 5.649
5.050, 5.659
5.034, 5.656
5.019, 5.654
5.003, 5.659
4.988, 5.661
4.972, 5.655
4.957, 5.647
4.942, 5.650
4.927, 5.658
4.912, 5.651
4.897, 5.651
4.883, 5.640
4.868, 5.640
4.854, 5.645
4.839, 5.635
4.825, 5.643
4.810, 5.647
4.796, 5.655
4.782, 5.657
4.768, 5.654
4.754, 5.653
4.740, 5.650
4.726, 5.649
4.713, 5.648
4.699, 5.652
4.685, 5.639
4.672, 5.631
4.659, 5.633
4.645, 5.639
4.632, 5.630
4.619, 5.627
4.606, 5.627
4.593, 5.641
4.580, 5.652
4.567, 5.644
4.554, 5.661
4.541, 5.657
4.529, 5.660
4.516, 5.653
4.503, 5.655
4.491, 5.658
4.479, 5.647
4.466, 5.643
4.454, 5.646
4.442, 5.647
4.430, 5.644
4.418, 5.646
4.406, 5.644
4.394, 5.645
4.382, 5.640
4.370, 5.648
4.358, 5.641
4.347, 5.642
4.335, 5.649
4.324, 5.647
4.312, 5.639
4.301, 5.645
4.289, 5.643
4.278, 5.643
4.267, 5.644
4.256, 5.641
4.244, 5.654
4.233, 5.646
4.222, 5.650
4.211, 5.655
4.201, 5.653
4.190, 5.648
4.179, 5.652
4.168, 5.652
4.158, 5.653
4.147, 5.650
4.136, 5.644
4.126, 5.630
4.115, 5.635
4.105, 5.645
4.095, 5.641
4.084, 5.644
4.074, 5.640
4.064, 5.638
4.054, 5.642
4.044, 5.633
4.034, 5.637
4.024, 5.635
4.014, 5.636
4.004, 5.645
3.994, 5.651
3.984, 5.652
3.974, 5.653
3.965, 5.654
3.955, 5.648
3.945, 5.642
3.936, 5.639
3.926, 5.635
3.917, 5.635
3.907, 5.639
3.898, 5.633
3.889, 5.637
3.879, 5.640
3.870, 5.652
3.861, 5.651
3.852, 5.662
3.843, 5.654
3.834, 5.651
3.825, 5.642
3.816, 5.643
3.807, 5.645
3.798, 5.637
3.789, 5.640
3.780, 5.639
3.771, 5.649
3.762, 5.643
3.754, 5.641
3.745, 5.641
3.736, 5.636
3.728, 5.628
3.719, 5.638
3.711, 5.628
3.702, 5.638
3.694, 5.633
3.686, 5.644
3.677, 5.640
3.669, 5.632
3.661, 5.642
3.652, 5.650
3.644, 5.645
3.636, 5.636
3.628, 5.636
3.620, 5.638
3.612, 5.642
3.604, 5.636
3.596, 5.643
3.588, 5.640
3.580, 5.653
3.572, 5.643
3.564, 5.646
3.556, 5.649
3.549, 5.644
3.541, 5.635
3.533, 5.638
3.526, 5.648
3.518, 5.647
3.510, 5.644
3.503, 5.640
3.495, 5.635
3.488, 5.639
3.480, 5.631
3.473, 5.637
3.465, 5.642
3.458, 5.639
3.451, 5.634
3.443, 5.640
3.436, 5.640
3.429, 5.640
3.422, 5.652
3.414, 5.656
3.407, 5.649
3.400, 5.657
3.393, 5.655
3.386, 5.648
3.379, 5.645
3.372, 5.645
3.365, 5.646
3.358, 5.646
3.351, 5.645
3.344, 5.637
3.337, 5.647
3.330, 5.649
3.323, 5.652
3.317, 5.651
3.310, 5.650
3.303, 5.660
3.296, 5.658
3.290, 5.659
3.283, 5.645
3.277, 5.641
3.270, 5.633
3.263, 5.637
3.257, 5.637
3.250, 5.645
3.244, 5.651
3.237, 5.647
3.231, 5.651
3.224, 5.649
3.218, 5.647
3.212, 5.653
3.205, 5.643
3.199, 5.647
3.193, 5.647
3.186, 5.644
3.180, 5.648
3.174, 5.641
3.168, 5.643
3.162, 5.648
3.156, 5.649
3.149, 5.655
3.143, 5.658
3.137, 5.669
3.131, 5.670
3.125, 5.662
3.119, 5.666
3.113, 5.660
3.107, 5.650
3.101, 5.665
3.095, 5.661
3.089, 5.671
3.084, 5.668
3.078, 5.661
3.072, 5.654
3.066, 5.649
3.060, 5.654
3.055, 5.662
3.049, 5.655
3.043, 5.664
3.037, 5.660
3.032, 5.666
3.026, 5.663
3.020, 5.663
3.015, 5.664
3.009, 5.664
3.004, 5.661
2.998, 5.669
2.993, 5.675
2.987, 5.677
2.982, 5.679
2.976, 5.680
2.971, 5.683
2.965, 5.682
2.960, 5.674
2.955, 5.674
2.949, 5.677
2.944, 5.691
2.938, 5.684
2.933, 5.688
2.928, 5.689
2.923, 5.688
2.917, 5.690
2.912, 5.691
2.907, 5.669
2.902, 5.679
2.897, 5.682
2.891, 5.680
2.886, 5.682
2.881, 5.687
2.876, 5.695
2.871, 5.699
2.866, 5.700
2.861, 5.713
2.856, 5.707
2.851, 5.715
2.846, 5.707
2.841, 5.713
2.836, 5.719
2.831, 5.721
2.826, 5.728
2.821, 5.732
2.816, 5.745
2.811, 5.760
2.806, 5.768
2.802, 5.784
2.797, 5.802
2.792, 5.830
2.787, 5.847
2.782, 5.877
2.778, 5.912
2.773, 5.940
2.768, 5.973
2.763, 6.008
2.759, 6.027
2.754, 6.060
2.749, 6.081
2.745, 6.100
2.740, 6.102
2.735, 6.106
2.731, 6.117
2.726, 6.113
2.722, 6.120
2.717, 6.118
2.713, 6.108
2.708, 6.105
2.704, 6.092
2.699, 6.080
2.695, 6.058
2.690, 6.042
2.686, 5.999
2.681, 5.987
2.677, 5.978
2.672, 5.966
2.668, 5.962
2.664, 5.961
2.659, 5.957
2.655, 5.957
2.651, 5.962
2.646, 5.962
2.642, 5.963
2.638, 5.962
2.633, 5.963
2.629, 5.977
2.625, 5.949
2.621, 5.971
2.616, 5.980
2.612, 5.989
2.608, 6.011
2.604, 6.048
2.600, 6.085
2.596, 6.160
2.591, 6.243
2.587, 6.367
2.583, 6.523
2.579, 6.724
2.575, 6.957
2.571, 7.236
2.567, 7.534
2.563, 7.872
2.559, 8.214
2.555, 8.581
2.551, 8.925
2.547, 9.258
2.543, 9.547
2.539, 9.813
2.535, 9.994
2.531, 10.141
2.527, 10.208
2.523, 10.222
2.519, 10.164
2.515, 10.044
2.511, 9.857
2.507, 9.634
2.503, 9.370
2.500, 9.084
2.496, 8.786
2.492, 8.472
2.488, 8.174
2.484, 7.889
2.481, 7.639
2.477, 7.407
2.473, 7.214
2.469, 7.059
2.465, 6.923
2.462, 6.833
2.458, 6.742
2.454, 6.683
2.451, 6.636
2.447, 6.608
2.443, 6.586
2.440, 6.571
2.436, 6.560
2.432, 6.563
2.429, 6.549
2.425, 6.556
2.421, 6.573
2.418, 6.598
2.414, 6.650
2.411, 6.767
2.407, 6.930
2.403, 7.177
2.400, 7.540
2.396, 8.052
2.393, 8.749
2.389, 9.668
2.386, 10.805
2.382, 12.208
2.379, 13.834
2.375, 15.712
2.372, 17.808
2.368, 20.067
2.365, 22.400
2.361, 24.746
2.358, 27.036
2.355, 29.171
2.351, 31.087
2.348, 32.700
2.344, 33.941
2.341, 34.780
2.338, 35.191
2.334, 35.175
2.331, 34.735
2.328, 33.914
2.324, 32.717
2.321, 31.239
2.318, 29.511
2.314, 27.620
2.311, 25.626
2.308, 23.604
2.304, 21.602
2.301, 19.670
2.298, 17.886
2.295, 16.274
2.291, 14.851
2.288, 13.610
2.285, 12.575
2.282, 11.753
2.279, 11.101
2.275, 10.592
2.272, 10.228
2.269, 9.958
2.266, 9.761
2.263, 9.628
2.260, 9.527
2.256, 9.436
2.253, 9.360
2.250, 9.297
2.247, 9.214
2.244, 9.125
2.241, 9.020
2.238, 8.916
2.235, 8.784
2.232, 8.655
2.229, 8.512
2.226, 8.376
2.222, 8.230
2.219, 8.085
2.216, 7.941
2.213, 7.809
2.210, 7.686
2.207, 7.564
2.204, 7.450
2.201, 7.348
2.198, 7.245
2.195, 7.153
2.192, 7.075
2.189, 7.000
2.187, 6.929
2.184, 6.856
2.181, 6.784
2.178, 6.727
2.175, 6.659
2.172, 6.591
2.169, 6.533
2.166, 6.485
2.163, 6.440
2.160, 6.396
2.157, 6.344
2.155, 6.311
2.152, 6.269
2.149, 6.238
2.146, 6.217
2.143, 6.201
2.140, 6.166
2.138, 6.148
2.135, 6.129
2.132, 6.115
2.129, 6.092
2.126, 6.071
2.124, 6.058
2.121, 6.035
2.118, 6.012
2.115, 6.003
2.113, 5.999
2.110, 5.992
2.107, 5.989
2.104, 5.982
2.102, 5.973
2.099, 5.973
2.096, 5.959
2.093, 5.948
2.091, 5.940
2.088, 5.938
2.085, 5.920
2.083, 5.920
2.080, 5.917
2.077, 5.911
2.075, 5.900
2.072, 5.890
2.069, 5.889
2.067, 5.876
2.064, 5.875
2.062, 5.876
2.059, 5.878
2.056, 5.882
2.054, 5.878
2.051, 5.875
2.049, 5.868
2.046, 5.867
2.043, 5.857
2.041, 5.850
2.038, 5.853
2.036, 5.850
2.033, 5.841
2.031, 5.851
2.028, 5.845
2.026, 5.838
2.023, 5.835
2.021, 5.823
2.018, 5.839
2.016, 5.830
2.013, 5.834
2.011, 5.825
2.008, 5.838
2.006, 5.849
2.003, 5.843
2.001, 5.841
1.998, 5.838
1.996, 5.835
1.993, 5.836
1.991, 5.827
1.988, 5.828
1.986, 5.819
1.984, 5.820
1.981, 5.814
1.979, 5.809
1.976, 5.813
1.974, 5.817
1.971, 5.812
1.969, 5.816
1.967, 5.819
1.964, 5.815
1.962, 5.817
1.960, 5.810
1.957, 5.800
1.955, 5.803
1.953, 5.801
1.950, 5.794
1.948, 5.791
1.945, 5.794
1.943, 5.800
1.941, 5.801
1.939, 5.811
1.936, 5.823
1.934, 5.817
1.932, 5.812
1.929, 5.825
1.927, 5.811
1.925, 5.797
1.922, 5.812
1.920, 5.816
1.918, 5.822
1.916, 5.830
1.913, 5.827
1.911, 5.836
1.909, 5.850
1.907, 5.854
1.904, 5.874
1.902, 5.890
1.900, 5.904
1.898, 5.939
1.896, 5.953
1.893, 5.977
1.891, 6.009
1.889, 6.040
1.887, 6.062
1.885, 6.078
1.882, 6.105
1.880, 6.133
1.878, 6.155
1.876, 6.177
1.874, 6.182
1.871, 6.183
1.869, 6.188
1.867, 6.190
1.865, 6.174
1.863, 6.166
1.861, 6.149
1.859, 6.131
1.856, 6.105
1.854, 6.076
1.852, 6.043
1.850, 6.002
1.848, 5.976
1.846, 5.946
1.844, 5.934
1.842, 5.909
1.840, 5.890
1.838, 5.863
1.836, 5.830
1.833, 5.829
1.831, 5.815
1.829, 5.810
1.827, 5.808
1.825, 5.798
1.823, 5.803
1.821, 5.791
1.819, 5.784
1.817, 5.775
1.815, 5.769
1.813, 5.764
1.811, 5.742
1.809, 5.740
1.807, 5.741
1.805, 5.735
1.803, 5.736
1.801, 5.743
1.799, 5.743
1.797, 5.742
1.795, 5.747
1.793, 5.762
1.791, 5.764
1.789, 5.754
1.787, 5.759
1.785, 5.753
1.783, 5.754
1.781, 5.748
1.779, 5.743
1.777, 5.746
1.775, 5.737
1.773, 5.729
1.771, 5.726
1.769, 5.734
1.768, 5.721
1.766, 5.723
1.764, 5.716
1.762, 5.713
1.760, 5.711
1.758, 5.704
1.756, 5.706
1.754, 5.705
1.752, 5.693
1.750, 5.688
1.749, 5.689
1.747, 5.689
1.745, 5.682
1.743, 5.678
1.741, 5.672
1.739, 5.670
1.737, 5.676
1.735, 5.683
1.734, 5.685
1.732, 5.686
1.730, 5.684
1.728, 5.691
1.726, 5.690
1.724, 5.683
1.723, 5.683
1.721, 5.681
1.719, 5.670
1.717, 5.678
1.715, 5.674
1.713, 5.673
1.712, 5.673
1.710, 5.671
1.708, 5.670
1.706, 5.666
1.704, 5.659
1.703, 5.666
1.701, 5.665
1.699, 5.667
1.697, 5.664
1.696, 5.666
1.694, 5.674
1.692, 5.674
1.690, 5.677
1.689, 5.670
1.687, 5.675
1.685, 5.665
1.683, 5.666
1.682, 5.662
1.680, 5.661
1.678, 5.655
1.676, 5.643
1.675, 5.656
1.673, 5.658
1.671, 5.648
1.669, 5.653
1.668, 5.647
1.666, 5.648
1.664, 5.652
1.663, 5.655
1.661, 5.656
1.659, 5.653
1.657, 5.654
1.656, 5.657
1.654, 5.664
1.652, 5.667
1.651, 5.664
1.649, 5.655
1.647, 5.655
1.646, 5.654
1.644, 5.647
1.642, 5.642
1.641, 5.653
1.639, 5.645
1.637, 5.651
1.636, 5.648
1.634, 5.656
1.632, 5.652
1.631, 5.640
1.629, 5.651
1.628, 5.660
1.626, 5.657
1.624, 5.661
1.623, 5.665
1.621, 5.676
1.619, 5.658
1.618, 5.663
1.616, 5.657
1.615, 5.662
1.613, 5.663
1.611, 5.669
1.610, 5.662
1.608, 5.663
1.607, 5.662
1.605, 5.646
1.603, 5.645
1.602, 5.652
1.600, 5.664
1.599, 5.668
1.597, 5.656
1.596, 5.667
1.594, 5.658
1.592, 5.666
1.591, 5.654
1.589, 5.660
1.588, 5.658
1.586, 5.662
1.585, 5.648
1.583, 5.650
1.582, 5.654
1.580, 5.645
1.579, 5.646
1.577, 5.648
1.575, 5.646
1.574, 5.639
1.572, 5.637
1.571, 5.641
1.569, 5.646
1.568, 5.642
1.566, 5.636
1.565, 5.643
1.563, 5.646
1.562, 5.653
1.560, 5.653
1.559, 5.651
1.557, 5.639
1.556, 5.640
1.554, 5.637
1.553, 5.637
1.551, 5.631
1.550, 5.643
1.548, 5.632
1.547, 5.636
1.545, 5.643
1.544, 5.650
1.543, 5.644
1.541, 5.659
1.540, 5.651
1.538, 5.643
1.537, 5.634
1.535, 5.636
1.534, 5.639
1.532, 5.649
1.531, 5.645
1.529, 5.637
1.528, 5.639
1.527, 5.641
1.525, 5.637
1.524, 5.644
1.522, 5.649
1.521, 5.645
1.519, 5.643
1.518, 5.647
1.517, 5.648
1.515, 5.644
1.514, 5.625
1.512, 5.631
1.511, 5.641
1.510, 5.631
1.508, 5.635
1.507, 5.641
1.505, 5.632
1.504, 5.635
1.503, 5.637
1.501, 5.641
1.500, 5.638
1.498, 5.640
1.497, 5.642
1.496, 5.639
1.494, 5.639
1.493, 5.638
1.492, 5.633
1.490, 5.629
1.489, 5.625
1.487, 5.618
1.486, 5.620
1.485, 5.624
1.483, 5.618
1.482, 5.623
1.481, 5.631
1.479, 5.639
1.478, 5.629
1.477, 5.635
1.475, 5.638
1.474, 5.643
1.473, 5.644
1.471, 5.646
1.470, 5.630
1.469, 5.633
1.467, 5.642
1.466, 5.640
1.465, 5.626
1.463, 5.617
1.462, 5.617
1.461, 5.619
1.459, 5.628
1.458, 5.627
1.457, 5.622
1.455, 5.630
1.454, 5.628
1.453, 5.623
1.452, 5.629
1.450, 5.628
1.449, 5.631
1.448, 5.631
1.446, 5.626
1.445, 5.631
1.444, 5.627
1.442, 5.629
1.441, 5.640
1.440, 5.643
1.439, 5.627
1.437, 5.625
1.436, 5.643
1.435, 5.645
1.434, 5.646
1.432, 5.635
1.431, 5.634
1.430, 5.639
1.429, 5.630
1.427, 5.636
1.426, 5.639
1.425, 5.651
1.424, 5.634
1.422, 5.632
1.421, 5.626
1.420, 5.632
1.419, 5.629
1.417, 5.630
1.416, 5.637
1.415, 5.636
1.414, 5.630
1.412, 5.637
1.411, 5.645
1.410, 5.648
1.409, 5.642
1.407, 5.640
1.406, 5.637
1.405, 5.631
1.404, 5.636
1.403, 5.634
1.401, 5.643
1.400, 5.642
1.399, 5.650
1.398, 5.639
1.397, 5.636
1.395, 5.624
1.394, 5.622
1.393, 5.638
1.392, 5.633
1.391, 5.624
1.389, 5.627
1.388, 5.622
1.387, 5.627
1.386, 5.631
1.385, 5.636
1.383, 5.631
1.382, 5.638
1.381, 5.635
1.380, 5.637
1.379, 5.636
1.378, 5.634
1.376, 5.628
1.375, 5.630
1.374, 5.627
1.373, 5.624
1.372, 5.618
1.371, 5.621
1.369, 5.624
1.368, 5.620
1.367, 5.612
1.366, 5.610
1.365, 5.616
1.364, 5.616
1.363, 5.621
1.361, 5.623
1.360, 5.629
1.359, 5.635
1.358, 5.641
1.357, 5.645
1.356, 5.634
1.355, 5.629
1.353, 5.641
1.352, 5.636
1.351, 5.629
1.350, 5.627
1.349, 5.620
1.348, 5.620
1.347, 5.614
1.346, 5.619
1.345, 5.621
1.343, 5.618
1.342, 5.612
1.341, 5.617
1.340, 5.623
1.339, 5.626
1.338, 5.630
1.337, 5.629
1.336, 5.626
1.335, 5.631
1.333, 5.633
1.332, 5.629
1.331, 5.618
1.330, 5.625
1.329, 5.622
1.328, 5.627
1.327, 5.622
1.326, 5.633
1.325, 5.620
1.324, 5.628
1.323, 5.632
1.322, 5.627
1.320, 5.625
1.319, 5.631
1.318, 5.624
1.317, 5.634
1.316, 5.631
1.315, 5.636
1.314, 5.633
1.313, 5.623
1.312, 5.623
1.311, 5.624
1.310, 5.620
1.309, 5.627
1.308, 5.635
1.307, 5.635
1.306, 5.641
1.305, 5.639
1.303, 5.646
1.302, 5.635
1.301, 5.639
1.300, 5.631
1.299, 5.624
1.298, 5.620
1.297, 5.623
1.296, 5.629
1.295, 5.627
1.294, 5.630
1.293, 5.636
1.292, 5.621
1.291, 5.633
1.290, 5.629
1.289, 5.639
1.288, 5.641
1.287, 5.639
1.286, 5.646
1.285, 5.640
1.284, 5.640
1.283, 5.629
1.282, 5.637
1.281, 5.621
1.280, 5.618
1.279, 5.622
1.278, 5.621
1.277, 5.631
1.276, 5.631
1.275, 5.633
1.274, 5.637
1.273, 5.644
1.272, 5.657
1.271, 5.643
1.270, 5.644
1.269, 5.627
1.268, 5.618
1.267, 5.626
1.266, 5.623
1.265, 5.626
1.264, 5.615
1.263, 5.622
1.262, 5.626
1.261, 5.622
1.260, 5.626
1.259, 5.620
1.258, 5.632
1.257, 5.643
1.256, 5.647
1.255, 5.648
1.254, 5.642
1.253, 5.646
1.252, 5.642
1.251, 5.628
1.250, 5.624
1.249, 5.628
1.248, 5.627
1.247, 5.630
1.246, 5.630
1.245, 5.622
1.245, 5.617
1.244, 5.624
1.243, 5.619
1.242, 5.625
1.241, 5.628
1.240, 5.635
1.239, 5.641
1.238, 5.637
1.237, 5.640
1.236, 5.643
1.235, 5.630
1.234, 5.621
1.233, 5.615
1.232, 5.612
1.231, 5.604
1.230, 5.608
1.229, 5.625
1.229, 5.624
1.228, 5.632
1.227, 5.632
1.226, 5.632
1.225, 5.646
1.224, 5.650
1.223, 5.647
1.222, 5.642
1.221, 5.644
1.220, 5.632
1.219, 5.634
1.218, 5.629
1.217, 5.627
1.217, 5.631
1.216, 5.635
1.215, 5.636
1.214, 5.637
1.213, 5.641
1.212, 5.635
1.211, 5.631
1.210, 5.635
1.209, 5.630
1.208, 5.634
1.208, 5.629
1.207, 5.630
1.206, 5.630
1.205, 5.634
1.204, 5.629
1.203, 5.627
1.202, 5.637
1.201, 5.639
1.200, 5.635
1.199, 5.623
1.199, 5.625
1.198, 5.619
1.197, 5.621
1.196, 5.631
1.195, 5.625
1.194, 5.632
1.193, 5.629
1.192, 5.630
1.192, 5.624
1.191, 5.639
1.190, 5.634
1.189, 5.631
1.188, 5.639
1.187, 5.637
1.186, 5.633
1.185, 5.640
1.185, 5.639
1.184, 5.640
1.183, 5.639
1.182, 5.642
1.181, 5.636
1.180, 5.640
1.179, 5.637
1.179, 5.640
1.178, 5.648
1.177, 5.637
1.176, 5.631
1.175, 5.629
1.174, 5.623
1.173, 5.633
1.173, 5.627
1.172, 5.630
1.171, 5.640
1.170, 5.649
1.169, 5.639
1.168, 5.631
1.168, 5.632
1.167, 5.640
1.166, 5.636
1.165, 5.630
1.164, 5.635
1.163, 5.639
1.163, 5.635
1.162, 5.638
1.161, 5.626
1.160, 5.629
1.159, 5.628
1.158, 5.636
1.158, 5.635
1.157, 5.632
1.156, 5.628
1.155, 5.646
1.154, 5.638
1.153, 5.635
1.153, 5.637
1.152, 5.631
1.151, 5.633
1.150, 5.628
1.149, 5.626
1.149, 5.622
1.148, 5.629
1.147, 5.633
1.146, 5.630
1.145, 5.638
1.145, 5.642
1.144, 5.643
1.143, 5.630
1.142, 5.632
1.141, 5.642
1.141, 5.640
1.140, 5.634
1.139, 5.640
1.138, 5.645
1.137, 5.633
1.137, 5.626
1.136, 5.625
1.135, 5.624
1.134, 5.625
1.133, 5.620
1.133, 5.633
1.132, 5.634
1.131, 5.630
1.130, 5.624
1.129, 5.626
1.129, 5.626
1.128, 5.633
1.127, 5.627
1.126, 5.633
1.125, 5.634
1.125, 5.639
1.124, 5.633
1.123, 5.635
1.122, 5.623
1.122, 5.641
1.121, 5.625
1.120, 5.634
1.119, 5.637
1.119, 5.625
1.118, 5.621
1.117, 5.623
1.116, 5.630
1.115, 5.633
1.115, 5.638
1.114, 5.633
1.113, 5.631
1.112, 5.626
1.112, 5.622
1.111, 5.632
1.110, 5.626
1.109, 5.633
1.109, 5.636
1.108, 5.640
1.107, 5.639
1.106, 5.634
1.106, 5.640
1.105, 5.643
1.104, 5.648
1.103, 5.644
1.103, 5.649
1.102, 5.647
1.101, 5.634
1.100, 5.636
1.100, 5.628
1.099, 5.626
1.098, 5.622
1.097, 5.631
1.097, 5.630
1.096, 5.633
1.095, 5.640
1.094, 5.646
1.094, 5.647
1.093, 5.653
1.092, 5.645
1.091, 5.651
1.091, 5.644
1.090, 5.640
1.089, 5.642
1.089, 5.638
1.088, 5.639
1.087, 5.634
1.086, 5.631
1.086, 5.632
1.085, 5.632
1.084, 5.632
1.083, 5.624
1.083, 5.635
1.082, 5.636
1.081, 5.660
1.081, 5.670
1.080, 5.670
1.079, 5.663
1.078, 5.657
1.078, 5.651
1.077, 5.652
1.076, 5.644
1.076, 5.644
1.075, 5.639
1.074, 5.638
1.073, 5.633
1.073, 5.634
1.072, 5.647
1.071, 5.657
1.071, 5.652
1.070, 5.645
1.069, 5.650
1.068, 5.656
1.068, 5.654
1.067, 5.659
1.066, 5.664
1.066, 5.666
1.065, 5.662
1.064, 5.661
1.064, 5.651
1.063, 5.645
1.062, 5.643
1.061, 5.642
1.061, 5.638
1.060, 5.641
1.059, 5.644
1.059, 5.649
1.058, 5.645
1.057, 5.662
1.057, 5.661
1.056, 5.654
1.055, 5.657
1.055, 5.656
1.054, 5.650
1.053, 5.653
1.053, 5.649
1.052, 5.649
1.051, 5.650
1.050, 5.655
1.050, 5.660
