#HIMS 5, Width 16 pulse, 97
t(ms), signal(%full range)
1.063, 5.209
1.068, 5.219
1.073, 5.218
1.078, 5.198
1.083, 5.202
1.088, 5.214
1.093, 5.197
1.098, 5.189
1.103, 5.185
1.108, 5.183
1.113, 5.192
1.118, 5.192
1.123, 5.202
1.128, 5.201
1.133, 5.184
1.138, 5.207
1.143, 5.195
1.148, 5.204
1.153, 5.196
1.158, 5.180
1.163, 5.185
1.168, 5.183
1.173, 5.192
1.178, 5.192
1.183, 5.213
1.188, 5.212
1.193, 5.205
1.198, 5.190
1.203, 5.192
1.208, 5.193
1.213, 5.185
1.218, 5.169
1.223, 5.180
1.228, 5.168
1.233, 5.172
1.238, 5.165
1.243, 5.155
1.248, 5.176
1.253, 5.174
1.258, 5.187
1.263, 5.193
1.268, 5.191
1.273, 5.187
1.278, 5.217
1.283, 5.198
1.288, 5.193
1.293, 5.201
1.298, 5.180
1.303, 5.184
1.308, 5.182
1.313, 5.177
1.318, 5.186
1.323, 5.190
1.328, 5.199
1.333, 5.177
1.338, 5.180
1.343, 5.205
1.348, 5.217
1.353, 5.211
1.358, 5.194
1.363, 5.206
1.368, 5.200
1.373, 5.200
1.378, 5.196
1.383, 5.180
1.388, 5.183
1.393, 5.189
1.398, 5.173
1.403, 5.191
1.408, 5.161
1.413, 5.180
1.418, 5.238
1.423, 5.240
1.428, 5.240
1.433, 5.252
1.438, 5.258
1.443, 5.266
1.448, 5.279
1.453, 5.266
1.458, 5.250
1.463, 5.249
1.468, 5.246
1.473, 5.239
1.478, 5.237
1.483, 5.237
1.488, 5.231
1.493, 5.228
1.498, 5.233
1.503, 5.233
1.508, 5.231
1.513, 5.227
1.518, 5.228
1.523, 5.250
1.528, 5.246
1.533, 5.234
1.538, 5.246
1.543, 5.254
1.548, 5.264
1.553, 5.274
1.558, 5.249
1.563, 5.239
1.568, 5.242
1.573, 5.248
1.578, 5.238
1.583, 5.231
1.588, 5.242
1.593, 5.228
1.598, 5.224
1.603, 5.235
1.608, 5.226
1.613, 5.230
1.618, 5.228
1.623, 5.237
1.628, 5.237
1.633, 5.227
1.638, 5.225
1.643, 5.222
1.648, 5.245
1.653, 5.228
1.658, 5.245
1.663, 5.235
1.668, 5.236
1.673, 5.238
1.678, 5.231
1.683, 5.235
1.688, 5.240
1.693, 5.225
1.698, 5.235
1.703, 5.225
1.708, 5.236
1.713, 5.227
1.718, 5.218
1.723, 5.197
1.728, 5.215
1.733, 5.225
1.738, 5.217
1.743, 5.218
1.748, 5.248
1.753, 5.227
1.758, 5.234
1.763, 5.245
1.768, 5.245
1.773, 5.242
1.778, 5.231
1.783, 5.257
1.788, 5.230
1.793, 5.219
1.798, 5.212
1.803, 5.205
1.808, 5.206
1.813, 5.203
1.818, 5.207
1.823, 5.221
1.828, 5.235
1.833, 5.250
1.838, 5.240
1.843, 5.248
1.848, 5.237
1.853, 5.238
1.858, 5.216
1.863, 5.211
1.868, 5.213
1.873, 5.187
1.878, 5.212
1.883, 5.218
1.888, 5.216
1.893, 5.227
1.898, 5.211
1.903, 5.234
1.908, 5.232
1.913, 5.245
1.918, 5.241
1.923, 5.227
1.928, 5.239
1.933, 5.248
1.938, 5.218
1.943, 5.210
1.948, 5.208
1.953, 5.223
1.958, 5.217
1.963, 5.215
1.968, 5.215
1.973, 5.209
1.978, 5.207
1.983, 5.228
1.988, 5.216
1.993, 5.217
1.998, 5.213
2.003, 5.218
2.008, 5.220
2.013, 5.219
2.018, 5.225
2.023, 5.221
2.028, 5.217
2.033, 5.237
2.038, 5.233
2.043, 5.242
2.048, 5.259
2.053, 5.252
2.058, 5.250
2.063, 5.236
2.068, 5.243
2.073, 5.229
2.078, 5.197
2.083, 5.184
2.088, 5.184
2.093, 5.194
2.098, 5.194
2.103, 5.194
2.108, 5.209
2.113, 5.229
2.118, 5.226
2.123, 5.230
2.128, 5.247
2.133, 5.247
2.138, 5.236
2.143, 5.238
2.148, 5.216
2.153, 5.226
2.158, 5.232
2.163, 5.225
2.168, 5.234
2.173, 5.227
2.178, 5.204
2.183, 5.198
2.188, 5.223
2.193, 5.220
2.198, 5.205
2.203, 5.212
2.208, 5.230
2.213, 5.233
2.218, 5.244
2.223, 5.231
2.228, 5.230
2.233, 5.249
2.238, 5.245
2.243, 5.233
2.248, 5.243
2.253, 5.245
2.258, 5.237
2.263, 5.237
2.268, 5.225
2.273, 5.213
2.278, 5.216
2.283, 5.202
2.288, 5.208
2.293, 5.203
2.298, 5.206
2.303, 5.218
2.308, 5.230
2.313, 5.242
2.318, 5.243
2.323, 5.248
2.328, 5.253
2.333, 5.239
2.338, 5.227
2.343, 5.227
2.348, 5.225
2.353, 5.233
2.358, 5.235
2.363, 5.221
2.368, 5.207
2.373, 5.221
2.378, 5.226
2.383, 5.217
2.388, 5.221
2.393, 5.219
2.398, 5.229
2.403, 5.233
2.408, 5.239
2.413, 5.230
2.418, 5.235
2.423, 5.243
2.428, 5.252
2.433, 5.257
2.438, 5.247
2.443, 5.249
2.448, 5.247
2.453, 5.237
2.458, 5.224
2.463, 5.231
2.468, 5.226
2.473, 5.242
2.478, 5.241
2.483, 5.241
2.488, 5.237
2.493, 5.231
2.498, 5.225
2.503, 5.253
2.508, 5.275
2.513, 5.259
2.518, 5.268
2.523, 5.254
2.528, 5.243
2.533, 5.226
2.538, 5.224
2.543, 5.228
2.548, 5.241
2.553, 5.251
2.558, 5.254
2.563, 5.245
2.568, 5.262
2.573, 5.258
2.578, 5.235
2.583, 5.246
2.588, 5.235
2.593, 5.248
2.598, 5.244
2.603, 5.263
2.608, 5.259
2.613, 5.253
2.618, 5.270
2.623, 5.263
2.628, 5.254
2.633, 5.247
2.638, 5.253
2.643, 5.259
2.648, 5.253
2.653, 5.262
2.658, 5.249
2.663, 5.239
2.668, 5.232
2.673, 5.248
2.678, 5.242
2.683, 5.248
2.688, 5.230
2.693, 5.238
2.698, 5.249
2.703, 5.263
2.708, 5.273
2.713, 5.290
2.718, 5.274
2.723, 5.280
2.728, 5.260
2.733, 5.257
2.738, 5.259
2.743, 5.251
2.748, 5.256
2.753, 5.246
2.758, 5.259
2.763, 5.256
2.768, 5.269
2.773, 5.275
2.778, 5.299
2.783, 5.293
2.788, 5.287
2.793, 5.291
2.798, 5.277
2.803, 5.305
2.808, 5.305
2.813, 5.286
2.818, 5.312
2.823, 5.289
2.828, 5.289
2.833, 5.291
2.838, 5.294
2.843, 5.299
2.848, 5.317
2.853, 5.308
2.858, 5.334
2.863, 5.333
2.868, 5.362
2.873, 5.378
2.878, 5.413
2.883, 5.443
2.888, 5.468
2.893, 5.506
2.898, 5.542
2.903, 5.579
2.908, 5.597
2.913, 5.621
2.918, 5.635
2.923, 5.649
2.928, 5.662
2.933, 5.675
2.938, 5.694
2.943, 5.704
2.948, 5.702
2.953, 5.726
2.958, 5.740
2.963, 5.743
2.968, 5.729
2.973, 5.714
2.978, 5.695
2.983, 5.691
2.988, 5.677
2.993, 5.652
2.998, 5.627
3.003, 5.605
3.008, 5.589
3.013, 5.577
3.018, 5.587
3.023, 5.583
3.028, 5.575
3.033, 5.570
3.038, 5.572
3.043, 5.558
3.048, 5.562
3.053, 5.568
3.058, 5.562
3.063, 5.565
3.068, 5.580
3.073, 5.593
3.078, 5.602
3.083, 5.643
3.088, 5.673
3.093, 5.734
3.098, 5.804
3.103, 5.899
3.108, 6.008
3.113, 6.168
3.118, 6.355
3.123, 6.560
3.128, 6.834
3.133, 7.126
3.138, 7.455
3.143, 7.769
3.148, 8.100
3.153, 8.422
3.158, 8.729
3.163, 9.027
3.168, 9.259
3.173, 9.440
3.178, 9.592
3.183, 9.657
3.188, 9.651
3.193, 9.594
3.198, 9.500
3.203, 9.338
3.208, 9.119
3.213, 8.882
3.218, 8.621
3.223, 8.351
3.228, 8.049
3.233, 7.773
3.238, 7.483
3.243, 7.244
3.248, 7.013
3.253, 6.816
3.258, 6.656
3.263, 6.532
3.268, 6.418
3.273, 6.344
3.278, 6.297
3.283, 6.250
3.288, 6.212
3.293, 6.211
3.298, 6.188
3.303, 6.177
3.308, 6.167
3.313, 6.165
3.318, 6.157
3.323, 6.202
3.328, 6.235
3.333, 6.343
3.338, 6.495
3.343, 6.741
3.348, 7.105
3.353, 7.614
3.358, 8.307
3.363, 9.187
3.368, 10.299
3.373, 11.667
3.378, 13.275
3.383, 15.150
3.388, 17.199
3.393, 19.451
3.398, 21.827
3.403, 24.251
3.408, 26.590
3.413, 28.807
3.418, 30.807
3.423, 32.541
3.428, 33.933
3.433, 34.916
3.438, 35.488
3.443, 35.647
3.448, 35.362
3.453, 34.701
3.458, 33.699
3.463, 32.357
3.468, 30.746
3.473, 28.940
3.478, 27.011
3.483, 24.971
3.488, 22.887
3.493, 20.890
3.498, 18.979
3.503, 17.189
3.508, 15.564
3.513, 14.135
3.518, 12.920
3.523, 11.925
3.528, 11.118
3.533, 10.458
3.538, 9.991
3.543, 9.635
3.548, 9.375
3.553, 9.216
3.558, 9.103
3.563, 9.010
3.568, 8.951
3.573, 8.902
3.578, 8.840
3.583, 8.766
3.588, 8.688
3.593, 8.595
3.598, 8.501
3.603, 8.382
3.608, 8.246
3.613, 8.117
3.618, 7.965
3.623, 7.832
3.628, 7.687
3.633, 7.589
3.638, 7.474
3.643, 7.353
3.648, 7.240
3.653, 7.143
3.658, 7.052
3.663, 6.945
3.668, 6.830
3.673, 6.754
3.678, 6.690
3.683, 6.625
3.688, 6.546
3.693, 6.471
3.698, 6.404
3.703, 6.333
3.708, 6.265
3.713, 6.209
3.718, 6.154
3.723, 6.103
3.728, 6.059
3.733, 6.022
3.738, 5.976
3.743, 5.931
3.748, 5.893
3.753, 5.875
3.758, 5.846
3.763, 5.815
3.768, 5.782
3.773, 5.756
3.778, 5.748
3.783, 5.719
3.788, 5.703
3.793, 5.685
3.798, 5.662
3.803, 5.643
3.808, 5.619
3.813, 5.614
3.818, 5.615
3.823, 5.593
3.828, 5.591
3.833, 5.588
3.838, 5.583
3.843, 5.574
3.848, 5.566
3.853, 5.567
3.858, 5.561
3.863, 5.549
3.868, 5.543
3.873, 5.544
3.878, 5.534
3.883, 5.516
3.888, 5.503
3.893, 5.486
3.898, 5.498
3.903, 5.492
3.908, 5.501
3.913, 5.493
3.918, 5.490
3.923, 5.501
3.928, 5.489
3.933, 5.486
3.938, 5.476
3.943, 5.475
3.948, 5.465
3.953, 5.456
3.958, 5.470
3.963, 5.464
3.968, 5.479
3.973, 5.474
3.978, 5.472
3.983, 5.471
3.988, 5.457
3.993, 5.438
3.998, 5.453
4.003, 5.459
4.008, 5.468
4.013, 5.475
4.018, 5.470
4.023, 5.466
4.028, 5.452
4.033, 5.452
4.038, 5.451
4.043, 5.428
4.048, 5.438
4.053, 5.447
4.058, 5.445
4.063, 5.465
4.068, 5.445
4.073, 5.450
4.078, 5.444
4.083, 5.444
4.088, 5.441
4.093, 5.443
4.098, 5.463
4.103, 5.451
4.108, 5.425
4.113, 5.425
4.118, 5.422
4.123, 5.405
4.128, 5.406
4.133, 5.405
4.138, 5.399
4.143, 5.405
4.148, 5.408
4.153, 5.413
4.158, 5.433
4.163, 5.447
4.168, 5.454
4.173, 5.445
4.178, 5.452
4.183, 5.457
4.188, 5.449
4.193, 5.433
4.198, 5.429
4.203, 5.438
4.208, 5.471
4.213, 5.477
4.218, 5.481
4.223, 5.511
4.228, 5.539
4.233, 5.575
4.238, 5.583
4.243, 5.624
4.248, 5.647
4.253, 5.643
4.258, 5.668
4.263, 5.691
4.268, 5.708
4.273, 5.729
4.278, 5.759
4.283, 5.771
4.288, 5.776
4.293, 5.796
4.298, 5.805
4.303, 5.802
4.308, 5.810
4.313, 5.801
4.318, 5.788
4.323, 5.767
4.328, 5.750
4.333, 5.727
4.338, 5.685
4.343, 5.648
4.348, 5.634
4.353, 5.623
4.358, 5.579
4.363, 5.558
4.368, 5.533
4.373, 5.512
4.378, 5.479
4.383, 5.469
4.388, 5.434
4.393, 5.416
4.398, 5.397
4.403, 5.400
4.408, 5.390
4.413, 5.399
4.418, 5.374
4.423, 5.377
4.428, 5.377
4.433, 5.372
4.438, 5.382
4.443, 5.370
4.448, 5.355
4.453, 5.372
4.458, 5.369
4.463, 5.402
4.468, 5.407
4.473, 5.398
4.478, 5.374
4.483, 5.368
4.488, 5.382
4.493, 5.355
4.498, 5.348
4.503, 5.344
4.508, 5.346
4.513, 5.349
4.518, 5.348
4.523, 5.344
4.528, 5.367
4.533, 5.371
4.538, 5.355
4.543, 5.348
4.548, 5.336
4.553, 5.343
4.558, 5.348
4.563, 5.347
4.568, 5.333
4.573, 5.339
4.578, 5.314
4.583, 5.315
4.588, 5.300
4.593, 5.308
4.598, 5.307
4.603, 5.307
4.608, 5.315
4.613, 5.317
4.618, 5.321
4.623, 5.322
4.628, 5.302
4.633, 5.314
4.638, 5.293
4.643, 5.283
4.648, 5.287
4.653, 5.288
4.658, 5.294
4.663, 5.291
4.668, 5.295
4.673, 5.300
4.678, 5.297
4.683, 5.281
4.688, 5.272
4.693, 5.271
4.698, 5.277
4.703, 5.291
4.708, 5.287
4.713, 5.288
4.718, 5.286
4.723, 5.290
4.728, 5.293
4.733, 5.290
4.738, 5.286
4.743, 5.265
4.748, 5.281
4.753, 5.270
4.758, 5.270
4.763, 5.269
4.768, 5.258
4.773, 5.248
4.778, 5.256
4.783, 5.259
4.788, 5.244
4.793, 5.250
4.798, 5.268
4.803, 5.286
4.808, 5.294
4.813, 5.290
4.818, 5.290
4.823, 5.298
4.828, 5.291
4.833, 5.288
4.838, 5.285
4.843, 5.269
4.848, 5.269
4.853, 5.266
4.858, 5.254
4.863, 5.262
4.868, 5.260
4.873, 5.243
4.878, 5.255
4.883, 5.265
4.888, 5.271
4.893, 5.270
4.898, 5.258
4.903, 5.268
4.908, 5.257
4.913, 5.259
4.918, 5.267
4.923, 5.287
4.928, 5.306
4.933, 5.294
4.938, 5.282
4.943, 5.305
4.948, 5.267
4.953, 5.275
4.958, 5.267
4.963, 5.263
4.968, 5.276
4.973, 5.268
4.978, 5.264
4.983, 5.290
4.988, 5.266
4.993, 5.289
4.998, 5.289
5.003, 5.280
5.008, 5.292
5.013, 5.290
5.018, 5.291
5.023, 5.285
5.028, 5.305
5.033, 5.294
5.038, 5.273
5.043, 5.278
5.048, 5.270
5.053, 5.263
5.058, 5.278
5.063, 5.268
5.068, 5.278
5.073, 5.276
5.078, 5.271
5.083, 5.267
5.088, 5.269
5.093, 5.269
5.098, 5.274
5.103, 5.288
5.108, 5.273
5.113, 5.268
5.118, 5.278
5.123, 5.276
5.128, 5.291
5.133, 5.284
5.138, 5.286
5.143, 5.277
5.148, 5.269
5.153, 5.263
5.158, 5.265
5.163, 5.255
5.168, 5.264
5.173, 5.263
5.178, 5.263
5.183, 5.271
5.188, 5.278
5.193, 5.276
5.198, 5.276
5.203, 5.283
5.208, 5.286
5.213, 5.277
5.218, 5.296
5.223, 5.279
5.228, 5.265
5.233, 5.254
5.238, 5.268
5.243, 5.260
5.248, 5.249
5.253, 5.248
5.258, 5.254
5.263, 5.234
5.268, 5.241
5.273, 5.260
5.278, 5.262
5.283, 5.274
5.288, 5.266
5.293, 5.278
5.298, 5.262
5.303, 5.274
5.308, 5.255
5.313, 5.256
5.318, 5.251
5.323, 5.274
5.328, 5.251
5.333, 5.268
5.338, 5.265
5.343, 5.262
5.348, 5.263
5.353, 5.254
5.358, 5.239
5.363, 5.252
5.368, 5.247
5.373, 5.261
5.378, 5.250
5.383, 5.266
5.388, 5.243
5.393, 5.245
5.398, 5.261
5.403, 5.273
5.408, 5.271
5.413, 5.257
5.418, 5.260
5.423, 5.259
5.428, 5.260
5.433, 5.257
5.438, 5.249
5.443, 5.253
5.448, 5.252
5.453, 5.261
5.458, 5.253
5.463, 5.247
5.468, 5.235
5.473, 5.236
5.478, 5.229
5.483, 5.247
5.488, 5.255
5.493, 5.252
5.498, 5.246
5.503, 5.260
5.508, 5.265
5.513, 5.264
5.518, 5.268
5.523, 5.271
5.528, 5.266
5.533, 5.257
5.538, 5.240
5.543, 5.224
5.548, 5.214
5.553, 5.215
5.558, 5.223
5.563, 5.232
5.568, 5.251
5.573, 5.242
5.578, 5.266
5.583, 5.269
5.588, 5.256
5.593, 5.267
5.598, 5.254
5.603, 5.262
5.608, 5.267
5.613, 5.258
5.618, 5.258
5.623, 5.256
5.628, 5.246
5.633, 5.252
5.638, 5.249
5.643, 5.245
5.648, 5.252
5.653, 5.256
5.658, 5.268
5.663, 5.283
5.668, 5.285
5.673, 5.275
5.678, 5.268
5.683, 5.284
5.688, 5.291
5.693, 5.273
5.698, 5.267
5.703, 5.269
5.708, 5.257
5.713, 5.264
5.718, 5.246
5.723, 5.255
5.728, 5.243
5.733, 5.264
5.738, 5.262
5.743, 5.248
5.748, 5.255
5.753, 5.264
5.758, 5.266
5.763, 5.270
5.768, 5.275
5.773, 5.285
5.778, 5.278
5.783, 5.275
5.788, 5.260
5.793, 5.236
5.798, 5.244
5.803, 5.252
5.808, 5.247
5.813, 5.243
5.818, 5.239
5.823, 5.249
5.828, 5.256
5.833, 5.245
5.838, 5.246
5.843, 5.230
5.848, 5.231
5.853, 5.240
5.858, 5.240
5.863, 5.233
5.868, 5.253
5.873, 5.262
5.878, 5.262
5.883, 5.257
5.888, 5.252
5.893, 5.238
5.898, 5.270
5.903, 5.265
5.908, 5.257
5.913, 5.264
5.918, 5.264
5.923, 5.263
5.928, 5.257
5.933, 5.248
5.938, 5.242
5.943, 5.243
5.948, 5.246
5.953, 5.240
5.958, 5.247
5.963, 5.235
5.968, 5.257
5.973, 5.241
5.978, 5.242
5.983, 5.251
5.988, 5.229
5.993, 5.264
5.998, 5.268
6.003, 5.258
6.008, 5.250
6.013, 5.249
6.018, 5.243
6.023, 5.237
6.028, 5.228
6.033, 5.244
6.038, 5.230
6.043, 5.233
6.048, 5.233
6.053, 5.239
6.058, 5.233
6.063, 5.250
6.068, 5.257
6.073, 5.271
6.078, 5.273
6.083, 5.260
6.088, 5.255
6.093, 5.254
6.098, 5.259
6.103, 5.255
6.108, 5.258
6.113, 5.251
6.118, 5.244
6.123, 5.237
6.128, 5.231
6.133, 5.232
6.138, 5.243
6.143, 5.244
6.148, 5.245
6.153, 5.247
6.158, 5.251
6.163, 5.255
6.168, 5.251
6.173, 5.252
6.178, 5.247
6.183, 5.245
6.188, 5.257
6.193, 5.233
6.198, 5.251
6.203, 5.255
6.208, 5.247
6.213, 5.234
6.218, 5.236
6.223, 5.254
6.228, 5.231
6.233, 5.240
6.238, 5.246
6.243, 5.259
6.248, 5.267
6.253, 5.263
6.258, 5.261
6.263, 5.265
6.268, 5.255
6.273, 5.272
6.278, 5.266
6.283, 5.243
6.288, 5.247
6.293, 5.243
6.298, 5.234
6.303, 5.243
6.308, 5.246
6.313, 5.236
6.318, 5.248
6.323, 5.251
6.328, 5.256
6.333, 5.253
6.338, 5.243
6.343, 5.250
6.348, 5.247
6.353, 5.243
6.358, 5.238
6.363, 5.238
6.368, 5.236
6.373, 5.251
6.378, 5.250
6.383, 5.244
6.388, 5.248
6.393, 5.255
6.398, 5.257
6.403, 5.247
6.408, 5.252
6.413, 5.249
6.418, 5.254
6.423, 5.258
6.428, 5.246
6.433, 5.257
6.438, 5.232
6.443, 5.231
6.448, 5.233
6.453, 5.245
6.458, 5.238
6.463, 5.256
6.468, 5.267
6.473, 5.247
6.478, 5.257
6.483, 5.252
6.488, 5.248
6.493, 5.269
6.498, 5.251
6.503, 5.259
6.508, 5.250
6.513, 5.257
6.518, 5.247
6.523, 5.241
6.528, 5.236
6.533, 5.243
6.538, 5.257
6.543, 5.261
6.548, 5.268
6.553, 5.262
6.558, 5.263
6.563, 5.256
6.568, 5.268
6.573, 5.261
6.578, 5.255
6.583, 5.241
6.588, 5.228
6.593, 5.228
6.598, 5.218
6.603, 5.219
6.608, 5.233
6.613, 5.238
6.618, 5.250
6.623, 5.253
6.628, 5.250
6.633, 5.275
6.638, 5.289
6.643, 5.273
6.648, 5.275
6.653, 5.257
6.658, 5.265
6.663, 5.266
6.668, 5.248
6.673, 5.252
6.678, 5.244
6.683, 5.262
6.688, 5.262
6.693, 5.254
6.698, 5.266
6.703, 5.243
6.708, 5.250
6.713, 5.254
6.718, 5.237
6.723, 5.260
6.728, 5.257
6.733, 5.267
6.738, 5.271
6.743, 5.252
6.748, 5.255
6.753, 5.258
6.758, 5.262
6.763, 5.256
6.768, 5.249
6.773, 5.252
6.778, 5.256
6.783, 5.240
6.788, 5.244
6.793, 5.250
6.798, 5.258
6.803, 5.262
6.808, 5.257
6.813, 5.255
6.818, 5.245
6.823, 5.231
6.828, 5.244
6.833, 5.246
6.838, 5.247
6.843, 5.254
6.848, 5.245
6.853, 5.249
6.858, 5.249
6.863, 5.252
6.868, 5.265
6.873, 5.264
6.878, 5.271
6.883, 5.270
6.888, 5.278
6.893, 5.261
6.898, 5.248
6.903, 5.251
6.908, 5.251
6.913, 5.220
6.918, 5.233
6.923, 5.236
6.928, 5.250
6.933, 5.243
6.938, 5.253
6.943, 5.266
6.948, 5.245
6.953, 5.257
6.958, 5.264
6.963, 5.260
6.968, 5.256
6.973, 5.239
6.978, 5.233
6.983, 5.222
6.988, 5.223
6.993, 5.216
6.998, 5.208
7.003, 5.226
7.008, 5.230
7.013, 5.231
7.018, 5.239
7.023, 5.252
7.028, 5.262
7.033, 5.274
7.038, 5.268
7.043, 5.256
7.048, 5.260
7.053, 5.251
7.058, 5.243
7.063, 5.250
7.068, 5.236
7.073, 5.237
7.078, 5.231
7.083, 5.246
7.088, 5.257
7.093, 5.252
7.098, 5.227
7.103, 5.238
7.108, 5.259
7.113, 5.254
7.118, 5.265
7.123, 5.254
7.128, 5.273
7.133, 5.272
7.138, 5.261
7.143, 5.259
7.148, 5.266
7.153, 5.257
7.158, 5.231
7.163, 5.251
7.168, 5.239
7.173, 5.228
7.178, 5.238
7.183, 5.240
7.188, 5.244
7.193, 5.243
7.198, 5.240
7.203, 5.256
7.208, 5.253
7.213, 5.259
7.218, 5.272
7.223, 5.282
7.228, 5.262
7.233, 5.272
7.238, 5.272
7.243, 5.254
7.248, 5.252
7.253, 5.263
7.258, 5.255
7.263, 5.232
7.268, 5.237
7.273, 5.223
7.278, 5.232
7.283, 5.236
7.288, 5.231
7.293, 5.236
7.298, 5.258
7.303, 5.248
7.308, 5.254
7.313, 5.271
7.318, 5.272
7.323, 5.297
7.328, 5.294
7.333, 5.284
7.338, 5.287
7.343, 5.278
7.348, 5.269
7.353, 5.270
7.358, 5.252
7.363, 5.252
7.368, 5.257
7.373, 5.243
7.378, 5.236
7.383, 5.256
7.388, 5.247
7.393, 5.249
7.398, 5.249
7.403, 5.258
7.408, 5.267
7.413, 5.283
7.418, 5.276
7.423, 5.270
7.428, 5.274
7.433, 5.264
7.438, 5.278
7.443, 5.262
7.448, 5.241
7.453, 5.245
7.458, 5.251
7.463, 5.252
7.468, 5.222
7.473, 5.213
7.478, 5.233
7.483, 5.241
7.488, 5.245
7.493, 5.244
7.498, 5.264
7.503, 5.260
7.508, 5.253
7.513, 5.255
7.518, 5.259
7.523, 5.276
7.528, 5.287
7.533, 5.280
7.538, 5.274
7.543, 5.279
7.548, 5.252
7.553, 5.250
7.558, 5.240
7.563, 5.233
7.568, 5.226
7.573, 5.220
7.578, 5.231
7.583, 5.247
7.588, 5.245
7.593, 5.248
7.598, 5.260
7.603, 5.271
7.608, 5.275
7.613, 5.270
7.618, 5.286
7.623, 5.275
7.628, 5.276
7.633, 5.261
7.638, 5.236
7.643, 5.250
7.648, 5.239
7.653, 5.211
7.658, 5.238
7.663, 5.221
7.668, 5.231
7.673, 5.231
7.678, 5.247
7.683, 5.258
7.688, 5.245
7.693, 5.254
7.698, 5.255
7.703, 5.273
7.708, 5.284
7.713, 5.265
7.718, 5.239
7.723, 5.234
7.728, 5.244
7.733, 5.236
7.738, 5.247
