#HIMS 5, Width 16 pulse, 341
t(ms), signal(%full range)
1.853, 5.375
1.858, 5.368
1.863, 5.371
1.868, 5.375
1.873, 5.372
1.878, 5.373
1.883, 5.368
1.888, 5.366
1.893, 5.359
1.898, 5.361
1.903, 5.366
1.908, 5.371
1.913, 5.374
1.918, 5.380
1.923, 5.376
1.928, 5.375
1.933, 5.379
1.938, 5.376
1.943, 5.377
1.948, 5.388
1.953, 5.380
1.958, 5.375
1.963, 5.366
1.968, 5.365
1.973, 5.369
1.978, 5.369
1.983, 5.371
1.988, 5.373
1.993, 5.370
1.998, 5.384
2.003, 5.387
2.008, 5.381
2.013, 5.375
2.018, 5.368
2.023, 5.368
2.028, 5.372
2.033, 5.376
2.038, 5.375
2.043, 5.367
2.048, 5.372
2.053, 5.369
2.058, 5.380
2.063, 5.372
2.068, 5.376
2.073, 5.373
2.078, 5.372
2.083, 5.367
2.088, 5.371
2.093, 5.369
2.098, 5.373
2.103, 5.363
2.108, 5.367
2.113, 5.372
2.118, 5.374
2.123, 5.379
2.128, 5.378
2.133, 5.380
2.138, 5.374
2.143, 5.375
2.148, 5.377
2.153, 5.368
2.158, 5.357
2.163, 5.364
2.168, 5.361
2.173, 5.356
2.178, 5.360
2.183, 5.362
2.188, 5.356
2.193, 5.356
2.198, 5.365
2.203, 5.370
2.208, 5.379
2.213, 5.383
2.218, 5.388
2.223, 5.390
2.228, 5.391
2.233, 5.384
2.238, 5.380
2.243, 5.368
2.248, 5.370
2.253, 5.364
2.258, 5.370
2.263, 5.365
2.268, 5.360
2.273, 5.358
2.278, 5.370
2.283, 5.362
2.288, 5.372
2.293, 5.377
2.298, 5.383
2.303, 5.387
2.308, 5.381
2.313, 5.374
2.318, 5.388
2.323, 5.382
2.328, 5.381
2.333, 5.377
2.338, 5.372
2.343, 5.369
2.348, 5.364
2.353, 5.365
2.358, 5.361
2.363, 5.365
2.368, 5.366
2.373, 5.375
2.378, 5.383
2.383, 5.374
2.388, 5.382
2.393, 5.382
2.398, 5.387
2.403, 5.379
2.408, 5.374
2.413, 5.377
2.418, 5.382
2.423, 5.388
2.428, 5.389
2.433, 5.386
2.438, 5.384
2.443, 5.386
2.448, 5.386
2.453, 5.384
2.458, 5.390
2.463, 5.390
2.468, 5.397
2.473, 5.386
2.478, 5.385
2.483, 5.387
2.488, 5.389
2.493, 5.378
2.498, 5.386
2.503, 5.383
2.508, 5.396
2.513, 5.391
2.518, 5.396
2.523, 5.400
2.528, 5.387
2.533, 5.389
2.538, 5.391
2.543, 5.387
2.548, 5.391
2.553, 5.386
2.558, 5.381
2.563, 5.392
2.568, 5.384
2.573, 5.383
2.578, 5.382
2.583, 5.385
2.588, 5.392
2.593, 5.397
2.598, 5.408
2.603, 5.407
2.608, 5.403
2.613, 5.399
2.618, 5.403
2.623, 5.396
2.628, 5.395
2.633, 5.395
2.638, 5.394
2.643, 5.396
2.648, 5.395
2.653, 5.407
2.658, 5.397
2.663, 5.394
2.668, 5.406
2.673, 5.397
2.678, 5.394
2.683, 5.401
2.688, 5.410
2.693, 5.416
2.698, 5.422
2.703, 5.424
2.708, 5.425
2.713, 5.420
2.718, 5.428
2.723, 5.425
2.728, 5.412
2.733, 5.408
2.738, 5.403
2.743, 5.415
2.748, 5.419
2.753, 5.420
2.758, 5.415
2.763, 5.427
2.768, 5.435
2.773, 5.433
2.778, 5.430
2.783, 5.431
2.788, 5.447
2.793, 5.454
2.798, 5.452
2.803, 5.442
2.808, 5.439
2.813, 5.441
2.818, 5.444
2.823, 5.438
2.828, 5.437
2.833, 5.437
2.838, 5.447
2.843, 5.457
2.848, 5.455
2.853, 5.445
2.858, 5.455
2.863, 5.476
2.868, 5.481
2.873, 5.499
2.878, 5.506
2.883, 5.521
2.888, 5.547
2.893, 5.566
2.898, 5.582
2.903, 5.609
2.908, 5.638
2.913, 5.658
2.918, 5.686
2.923, 5.711
2.928, 5.734
2.933, 5.758
2.938, 5.795
2.943, 5.812
2.948, 5.840
2.953, 5.849
2.958, 5.857
2.963, 5.859
2.968, 5.848
2.973, 5.848
2.978, 5.847
2.983, 5.833
2.988, 5.825
2.993, 5.815
2.998, 5.805
3.003, 5.796
3.008, 5.791
3.013, 5.783
3.018, 5.776
3.023, 5.765
3.028, 5.758
3.033, 5.748
3.038, 5.730
3.043, 5.732
3.048, 5.726
3.053, 5.718
3.058, 5.723
3.063, 5.724
3.068, 5.726
3.073, 5.719
3.078, 5.726
3.083, 5.746
3.088, 5.765
3.093, 5.799
3.098, 5.828
3.103, 5.877
3.108, 5.925
3.113, 6.004
3.118, 6.101
3.123, 6.227
3.128, 6.388
3.133, 6.584
3.138, 6.796
3.143, 7.049
3.148, 7.328
3.153, 7.627
3.158, 7.934
3.163, 8.252
3.168, 8.560
3.173, 8.849
3.178, 9.117
3.183, 9.354
3.188, 9.524
3.193, 9.643
3.198, 9.702
3.203, 9.701
3.208, 9.652
3.213, 9.543
3.218, 9.383
3.223, 9.182
3.228, 8.959
3.233, 8.715
3.238, 8.454
3.243, 8.195
3.248, 7.940
3.253, 7.690
3.258, 7.466
3.263, 7.248
3.268, 7.071
3.273, 6.922
3.278, 6.785
3.283, 6.668
3.288, 6.572
3.293, 6.502
3.298, 6.450
3.303, 6.418
3.308, 6.396
3.313, 6.366
3.318, 6.358
3.323, 6.357
3.328, 6.369
3.333, 6.400
3.338, 6.456
3.343, 6.551
3.348, 6.695
3.353, 6.893
3.358, 7.177
3.363, 7.565
3.368, 8.094
3.373, 8.762
3.378, 9.596
3.383, 10.633
3.388, 11.871
3.393, 13.326
3.398, 14.980
3.403, 16.806
3.408, 18.792
3.413, 20.907
3.418, 23.064
3.423, 25.225
3.428, 27.301
3.433, 29.216
3.438, 30.909
3.443, 32.307
3.448, 33.370
3.453, 34.056
3.458, 34.350
3.463, 34.228
3.468, 33.734
3.473, 32.880
3.478, 31.730
3.483, 30.304
3.488, 28.680
3.493, 26.916
3.498, 25.061
3.503, 23.174
3.508, 21.341
3.513, 19.552
3.518, 17.901
3.523, 16.375
3.528, 15.007
3.533, 13.833
3.538, 12.807
3.543, 11.974
3.548, 11.293
3.553, 10.745
3.558, 10.318
3.563, 9.997
3.568, 9.758
3.573, 9.576
3.578, 9.434
3.583, 9.332
3.588, 9.232
3.593, 9.146
3.598, 9.060
3.603, 8.964
3.608, 8.852
3.613, 8.736
3.618, 8.611
3.623, 8.479
3.628, 8.345
3.633, 8.204
3.638, 8.065
3.643, 7.925
3.648, 7.797
3.653, 7.675
3.658, 7.548
3.663, 7.428
3.668, 7.317
3.673, 7.189
3.678, 7.097
3.683, 7.004
3.688, 6.918
3.693, 6.825
3.698, 6.747
3.703, 6.668
3.708, 6.591
3.713, 6.532
3.718, 6.464
3.723, 6.410
3.728, 6.360
3.733, 6.300
3.738, 6.251
3.743, 6.206
3.748, 6.160
3.753, 6.122
3.758, 6.078
3.763, 6.038
3.768, 6.008
3.773, 5.985
3.778, 5.955
3.783, 5.930
3.788, 5.904
3.793, 5.884
3.798, 5.857
3.803, 5.843
3.808, 5.828
3.813, 5.818
3.818, 5.808
3.823, 5.785
3.828, 5.775
3.833, 5.770
3.838, 5.758
3.843, 5.748
3.848, 5.747
3.853, 5.740
3.858, 5.730
3.863, 5.732
3.868, 5.715
3.873, 5.704
3.878, 5.687
3.883, 5.685
3.888, 5.679
3.893, 5.674
3.898, 5.664
3.903, 5.652
3.908, 5.649
3.913, 5.646
3.918, 5.641
3.923, 5.647
3.928, 5.644
3.933, 5.651
3.938, 5.637
3.943, 5.627
3.948, 5.626
3.953, 5.622
3.958, 5.616
3.963, 5.618
3.968, 5.628
3.973, 5.623
3.978, 5.617
3.983, 5.618
3.988, 5.609
3.993, 5.615
3.998, 5.606
4.003, 5.598
4.008, 5.587
4.013, 5.582
4.018, 5.584
4.023, 5.592
4.028, 5.585
4.033, 5.583
4.038, 5.589
4.043, 5.589
4.048, 5.604
4.053, 5.606
4.058, 5.596
4.063, 5.593
4.068, 5.595
4.073, 5.589
4.078, 5.588
4.083, 5.580
4.088, 5.575
4.093, 5.570
4.098, 5.563
4.103, 5.559
4.108, 5.566
4.113, 5.565
4.118, 5.580
4.123, 5.571
4.128, 5.574
4.133, 5.576
4.138, 5.568
4.143, 5.567
4.148, 5.574
4.153, 5.565
4.158, 5.571
4.163, 5.570
4.168, 5.570
4.173, 5.571
4.178, 5.563
4.183, 5.569
4.188, 5.569
4.193, 5.566
4.198, 5.569
4.203, 5.580
4.208, 5.582
4.213, 5.594
4.218, 5.600
4.223, 5.605
4.228, 5.628
4.233, 5.625
4.238, 5.640
4.243, 5.653
4.248, 5.661
4.253, 5.686
4.258, 5.711
4.263, 5.735
4.268, 5.750
4.273, 5.780
4.278, 5.796
4.283, 5.816
4.288, 5.838
4.293, 5.856
4.298, 5.880
4.303, 5.895
4.308, 5.908
4.313, 5.909
4.318, 5.918
4.323, 5.921
4.328, 5.922
4.333, 5.907
4.338, 5.900
4.343, 5.881
4.348, 5.866
4.353, 5.828
4.358, 5.808
4.363, 5.788
4.368, 5.766
4.373, 5.738
4.378, 5.707
4.383, 5.682
4.388, 5.659
4.393, 5.640
4.398, 5.616
4.403, 5.594
4.408, 5.587
4.413, 5.563
4.418, 5.562
4.423, 5.546
4.428, 5.548
4.433, 5.545
4.438, 5.539
4.443, 5.543
4.448, 5.531
4.453, 5.533
4.458, 5.527
4.463, 5.534
4.468, 5.520
4.473, 5.517
4.478, 5.519
4.483, 5.512
4.488, 5.516
4.493, 5.507
4.498, 5.513
4.503, 5.511
4.508, 5.503
4.513, 5.493
4.518, 5.505
4.523, 5.508
4.528, 5.503
4.533, 5.502
4.538, 5.501
4.543, 5.508
4.548, 5.509
4.553, 5.501
4.558, 5.497
4.563, 5.487
4.568, 5.486
4.573, 5.487
4.578, 5.474
4.583, 5.473
4.588, 5.480
4.593, 5.479
4.598, 5.467
4.603, 5.472
4.608, 5.473
4.613, 5.460
4.618, 5.462
4.623, 5.465
4.628, 5.460
4.633, 5.453
4.638, 5.451
4.643, 5.447
4.648, 5.445
4.653, 5.437
4.658, 5.429
4.663, 5.428
4.668, 5.434
4.673, 5.436
4.678, 5.439
4.683, 5.438
4.688, 5.436
4.693, 5.439
4.698, 5.442
4.703, 5.440
4.708, 5.449
4.713, 5.438
4.718, 5.432
4.723, 5.430
4.728, 5.430
4.733, 5.426
4.738, 5.424
4.743, 5.437
4.748, 5.434
4.753, 5.438
4.758, 5.436
4.763, 5.430
4.768, 5.430
4.773, 5.431
4.778, 5.426
4.783, 5.424
4.788, 5.419
4.793, 5.415
4.798, 5.422
4.803, 5.412
4.808, 5.407
4.813, 5.417
4.818, 5.413
4.823, 5.422
4.828, 5.428
4.833, 5.427
4.838, 5.428
4.843, 5.423
4.848, 5.418
4.853, 5.420
4.858, 5.415
4.863, 5.408
4.868, 5.411
4.873, 5.409
4.878, 5.409
4.883, 5.405
4.888, 5.404
4.893, 5.406
4.898, 5.411
4.903, 5.408
4.908, 5.414
4.913, 5.421
4.918, 5.428
4.923, 5.416
4.928, 5.414
4.933, 5.408
4.938, 5.417
4.943, 5.417
4.948, 5.415
4.953, 5.413
4.958, 5.413
4.963, 5.417
4.968, 5.416
4.973, 5.414
4.978, 5.412
4.983, 5.411
4.988, 5.420
4.993, 5.419
4.998, 5.408
5.003, 5.413
5.008, 5.423
5.013, 5.416
5.018, 5.421
5.023, 5.407
5.028, 5.411
5.033, 5.414
5.038, 5.416
5.043, 5.421
5.048, 5.423
5.053, 5.423
5.058, 5.425
5.063, 5.421
5.068, 5.417
5.073, 5.413
5.078, 5.416
5.083, 5.414
5.088, 5.420
5.093, 5.423
5.098, 5.413
5.103, 5.419
5.108, 5.424
5.113, 5.418
5.118, 5.412
5.123, 5.403
5.128, 5.410
5.133, 5.412
5.138, 5.410
5.143, 5.404
5.148, 5.402
5.153, 5.397
5.158, 5.408
5.163, 5.412
5.168, 5.413
5.173, 5.413
5.178, 5.416
5.183, 5.409
5.188, 5.413
5.193, 5.403
5.198, 5.405
5.203, 5.407
5.208, 5.405
5.213, 5.407
5.218, 5.403
5.223, 5.400
5.228, 5.404
5.233, 5.400
5.238, 5.398
5.243, 5.394
5.248, 5.404
5.253, 5.398
5.258, 5.408
5.263, 5.404
5.268, 5.407
5.273, 5.403
5.278, 5.408
5.283, 5.401
5.288, 5.402
5.293, 5.414
5.298, 5.406
5.303, 5.411
5.308, 5.415
5.313, 5.418
5.318, 5.417
5.323, 5.408
5.328, 5.402
5.333, 5.395
5.338, 5.393
5.343, 5.402
5.348, 5.400
5.353, 5.399
5.358, 5.401
5.363, 5.397
5.368, 5.398
5.373, 5.404
5.378, 5.392
5.383, 5.398
5.388, 5.395
5.393, 5.405
5.398, 5.401
5.403, 5.402
5.408, 5.395
5.413, 5.394
5.418, 5.388
5.423, 5.396
5.428, 5.394
5.433, 5.403
5.438, 5.393
5.443, 5.391
5.448, 5.390
5.453, 5.390
5.458, 5.389
5.463, 5.396
5.468, 5.402
5.473, 5.400
5.478, 5.403
5.483, 5.403
5.488, 5.402
5.493, 5.387
5.498, 5.392
5.503, 5.403
5.508, 5.394
5.513, 5.397
5.518, 5.394
5.523, 5.386
5.528, 5.394
5.533, 5.386
5.538, 5.391
5.543, 5.387
5.548, 5.393
5.553, 5.392
5.558, 5.387
5.563, 5.385
5.568, 5.389
5.573, 5.395
5.578, 5.393
5.583, 5.389
5.588, 5.388
5.593, 5.387
5.598, 5.388
5.603, 5.388
5.608, 5.394
5.613, 5.399
5.618, 5.396
5.623, 5.392
5.628, 5.393
5.633, 5.389
5.638, 5.389
5.643, 5.386
5.648, 5.399
5.653, 5.394
5.658, 5.399
5.663, 5.398
5.668, 5.400
5.673, 5.405
5.678, 5.400
5.683, 5.408
5.688, 5.398
5.693, 5.400
5.698, 5.394
5.703, 5.397
5.708, 5.404
5.713, 5.401
5.718, 5.399
5.723, 5.408
5.728, 5.404
5.733, 5.397
5.738, 5.404
5.743, 5.400
5.748, 5.396
5.753, 5.404
5.758, 5.405
5.763, 5.405
5.768, 5.409
5.773, 5.394
5.778, 5.401
5.783, 5.396
5.788, 5.402
5.793, 5.406
5.798, 5.403
5.803, 5.406
5.808, 5.403
5.813, 5.399
5.818, 5.397
5.823, 5.389
5.828, 5.383
5.833, 5.391
5.838, 5.385
5.843, 5.391
5.848, 5.394
5.853, 5.397
5.858, 5.395
5.863, 5.391
5.868, 5.397
5.873, 5.400
5.878, 5.409
5.883, 5.399
5.888, 5.392
5.893, 5.393
5.898, 5.395
5.903, 5.389
5.908, 5.386
5.913, 5.388
5.918, 5.399
5.923, 5.399
5.928, 5.389
5.933, 5.385
5.938, 5.390
5.943, 5.391
5.948, 5.394
5.953, 5.403
5.958, 5.390
5.963, 5.389
5.968, 5.386
5.973, 5.385
5.978, 5.382
5.983, 5.384
5.988, 5.395
5.993, 5.396
5.998, 5.396
6.003, 5.402
6.008, 5.393
6.013, 5.399
6.018, 5.389
6.023, 5.382
6.028, 5.376
6.033, 5.384
6.038, 5.380
6.043, 5.381
6.048, 5.382
6.053, 5.389
6.058, 5.389
6.063, 5.399
6.068, 5.399
6.073, 5.393
6.078, 5.394
6.083, 5.393
6.088, 5.399
6.093, 5.392
6.098, 5.385
6.103, 5.390
6.108, 5.390
6.113, 5.387
6.118, 5.381
6.123, 5.387
6.128, 5.386
6.133, 5.391
6.138, 5.393
6.143, 5.392
6.148, 5.396
6.153, 5.403
6.158, 5.403
6.163, 5.393
6.168, 5.394
6.173, 5.401
6.178, 5.395
6.183, 5.396
6.188, 5.394
6.193, 5.392
6.198, 5.394
6.203, 5.400
6.208, 5.401
6.213, 5.396
6.218, 5.397
6.223, 5.394
6.228, 5.406
6.233, 5.404
6.238, 5.405
6.243, 5.404
6.248, 5.406
6.253, 5.400
6.258, 5.390
6.263, 5.385
6.268, 5.387
6.273, 5.390
6.278, 5.392
6.283, 5.390
6.288, 5.388
6.293, 5.386
6.298, 5.398
6.303, 5.393
6.308, 5.398
6.313, 5.391
6.318, 5.404
6.323, 5.406
6.328, 5.410
6.333, 5.399
6.338, 5.411
6.343, 5.413
6.348, 5.411
6.353, 5.403
6.358, 5.401
6.363, 5.400
6.368, 5.399
6.373, 5.394
6.378, 5.393
6.383, 5.392
6.388, 5.409
6.393, 5.405
6.398, 5.401
6.403, 5.404
6.408, 5.393
6.413, 5.383
6.418, 5.383
6.423, 5.386
6.428, 5.399
6.433, 5.393
6.438, 5.398
6.443, 5.395
6.448, 5.391
6.453, 5.403
6.458, 5.398
6.463, 5.402
6.468, 5.404
6.473, 5.393
6.478, 5.396
6.483, 5.388
6.488, 5.386
6.493, 5.392
6.498, 5.391
6.503, 5.385
6.508, 5.386
6.513, 5.392
6.518, 5.397
6.523, 5.393
6.528, 5.397
6.533, 5.398
6.538, 5.405
6.543, 5.399
6.548, 5.409
6.553, 5.403
6.558, 5.399
6.563, 5.401
6.568, 5.393
6.573, 5.395
6.578, 5.392
6.583, 5.400
6.588, 5.398
6.593, 5.399
6.598, 5.398
6.603, 5.401
6.608, 5.395
6.613, 5.390
6.618, 5.400
6.623, 5.398
6.628, 5.410
6.633, 5.413
6.638, 5.409
6.643, 5.415
6.648, 5.412
6.653, 5.392
6.658, 5.393
6.663, 5.392
6.668, 5.386
6.673, 5.387
6.678, 5.390
6.683, 5.393
6.688, 5.391
6.693, 5.402
6.698, 5.392
6.703, 5.395
6.708, 5.402
6.713, 5.407
6.718, 5.405
6.723, 5.397
6.728, 5.401
6.733, 5.412
6.738, 5.407
6.743, 5.409
6.748, 5.413
6.753, 5.411
6.758, 5.414
6.763, 5.410
6.768, 5.412
6.773, 5.404
6.778, 5.403
6.783, 5.399
6.788, 5.393
6.793, 5.398
6.798, 5.407
6.803, 5.413
6.808, 5.403
6.813, 5.399
6.818, 5.402
6.823, 5.403
6.828, 5.393
6.833, 5.391
6.838, 5.402
6.843, 5.406
6.848, 5.411
6.853, 5.411
6.858, 5.418
6.863, 5.409
6.868, 5.407
6.873, 5.396
6.878, 5.396
6.883, 5.398
6.888, 5.394
6.893, 5.392
6.898, 5.396
6.903, 5.408
6.908, 5.408
6.913, 5.413
6.918, 5.405
6.923, 5.402
6.928, 5.411
6.933, 5.411
6.938, 5.406
6.943, 5.397
6.948, 5.399
6.953, 5.397
6.958, 5.396
6.963, 5.400
6.968, 5.401
6.973, 5.384
6.978, 5.395
6.983, 5.394
6.988, 5.399
6.993, 5.399
6.998, 5.395
7.003, 5.408
7.008, 5.409
7.013, 5.405
7.018, 5.397
7.023, 5.404
7.028, 5.409
7.033, 5.404
7.038, 5.401
7.043, 5.401
7.048, 5.405
7.053, 5.406
7.058, 5.402
7.063, 5.398
7.068, 5.394
7.073, 5.391
7.078, 5.388
7.083, 5.387
7.088, 5.389
7.093, 5.387
7.098, 5.378
7.103, 5.407
7.108, 5.403
7.113, 5.401
7.118, 5.406
7.123, 5.412
7.128, 5.408
7.133, 5.411
7.138, 5.399
7.143, 5.400
7.148, 5.397
7.153, 5.398
7.158, 5.391
7.163, 5.395
7.168, 5.388
7.173, 5.391
7.178, 5.388
7.183, 5.394
7.188, 5.382
7.193, 5.385
7.198, 5.386
7.203, 5.388
7.208, 5.390
7.213, 5.399
7.218, 5.406
7.223, 5.404
7.228, 5.409
7.233, 5.403
7.238, 5.403
7.243, 5.410
7.248, 5.407
7.253, 5.401
7.258, 5.391
7.263, 5.408
7.268, 5.402
7.273, 5.397
7.278, 5.399
7.283, 5.409
7.288, 5.415
7.293, 5.403
7.298, 5.400
7.303, 5.400
7.308, 5.389
7.313, 5.402
7.318, 5.398
7.323, 5.396
7.328, 5.406
7.333, 5.419
7.338, 5.415
7.343, 5.415
7.348, 5.410
7.353, 5.411
7.358, 5.417
7.363, 5.421
7.368, 5.414
7.373, 5.409
7.378, 5.418
7.383, 5.411
7.388, 5.412
7.393, 5.410
7.398, 5.407
7.403, 5.411
7.408, 5.413
7.413, 5.410
7.418, 5.411
7.423, 5.407
7.428, 5.408
7.433, 5.406
7.438, 5.410
7.443, 5.409
7.448, 5.408
7.453, 5.414
7.458, 5.406
7.463, 5.405
7.468, 5.408
7.473, 5.406
7.478, 5.416
7.483, 5.409
7.488, 5.412
7.493, 5.417
7.498, 5.414
7.503, 5.403
7.508, 5.410
7.513, 5.412
7.518, 5.402
7.523, 5.402
7.528, 5.409
7.533, 5.404
7.538, 5.405
7.543, 5.410
7.548, 5.396
7.553, 5.390
7.558, 5.391
7.563, 5.386
7.568, 5.397
7.573, 5.395
7.578, 5.399
7.583, 5.399
7.588, 5.401
7.593, 5.406
7.598, 5.415
7.603, 5.413
7.608, 5.414
7.613, 5.415
7.618, 5.409
7.623, 5.402
7.628, 5.390
7.633, 5.388
7.638, 5.393
7.643, 5.394
7.648, 5.397
7.653, 5.397
7.658, 5.406
7.663, 5.403
7.668, 5.400
7.673, 5.403
7.678, 5.407
7.683, 5.403
7.688, 5.398
7.693, 5.403
7.698, 5.400
7.703, 5.405
7.708, 5.410
7.713, 5.410
7.718, 5.401
7.723, 5.403
7.728, 5.413
7.733, 5.400
7.738, 5.399
