#HIMS 5, Width 16 pulse, 48
t(ms), signal(%full range)
1.453, 5.494
1.458, 5.510
1.463, 5.511
1.468, 5.508
1.473, 5.520
1.478, 5.496
1.483, 5.482
1.488, 5.518
1.493, 5.506
1.498, 5.509
1.503, 5.509
1.508, 5.496
1.513, 5.495
1.518, 5.516
1.523, 5.499
1.528, 5.510
1.533, 5.519
1.538, 5.513
1.543, 5.497
1.548, 5.485
1.553, 5.482
1.558, 5.487
1.563, 5.522
1.568, 5.517
1.573, 5.540
1.578, 5.502
1.583, 5.506
1.588, 5.526
1.593, 5.504
1.598, 5.494
1.603, 5.500
1.608, 5.477
1.613, 5.479
1.618, 5.474
1.623, 5.496
1.628, 5.494
1.633, 5.480
1.638, 5.476
1.643, 5.470
1.648, 5.468
1.653, 5.497
1.658, 5.494
1.663, 5.520
1.668, 5.523
1.673, 5.506
1.678, 5.536
1.683, 5.522
1.688, 5.518
1.693, 5.526
1.698, 5.530
1.703, 5.520
1.708, 5.517
1.713, 5.496
1.718, 5.505
1.723, 5.466
1.728, 5.451
1.733, 5.467
1.738, 5.462
1.743, 5.495
1.748, 5.492
1.753, 5.489
1.758, 5.528
1.763, 5.501
1.768, 5.490
1.773, 5.500
1.778, 5.516
1.783, 5.533
1.788, 5.526
1.793, 5.516
1.798, 5.522
1.803, 5.493
1.808, 5.486
1.813, 5.489
1.818, 5.474
1.823, 5.465
1.828, 5.462
1.833, 5.477
1.838, 5.496
1.843, 5.498
1.848, 5.515
1.853, 5.524
1.858, 5.505
1.863, 5.510
1.868, 5.504
1.873, 5.504
1.878, 5.510
1.883, 5.487
1.888, 5.470
1.893, 5.466
1.898, 5.467
1.903, 5.473
1.908, 5.480
1.913, 5.495
1.918, 5.489
1.923, 5.492
1.928, 5.495
1.933, 5.478
1.938, 5.478
1.943, 5.490
1.948, 5.506
1.953, 5.486
1.958, 5.508
1.963, 5.505
1.968, 5.486
1.973, 5.445
1.978, 5.447
1.983, 5.467
1.988, 5.461
1.993, 5.479
1.998, 5.515
2.003, 5.488
2.008, 5.501
2.013, 5.504
2.018, 5.520
2.023, 5.501
2.028, 5.488
2.033, 5.486
2.038, 5.470
2.043, 5.470
2.048, 5.503
2.053, 5.474
2.058, 5.475
2.063, 5.502
2.068, 5.500
2.073, 5.509
2.078, 5.537
2.083, 5.498
2.088, 5.476
2.093, 5.497
2.098, 5.516
2.103, 5.488
2.108, 5.481
2.113, 5.461
2.118, 5.469
2.123, 5.463
2.128, 5.485
2.133, 5.478
2.138, 5.484
2.143, 5.505
2.148, 5.501
2.153, 5.530
2.158, 5.515
2.163, 5.497
2.168, 5.538
2.173, 5.529
2.178, 5.530
2.183, 5.516
2.188, 5.470
2.193, 5.462
2.198, 5.456
2.203, 5.482
2.208, 5.468
2.213, 5.446
2.218, 5.445
2.223, 5.465
2.228, 5.464
2.233, 5.444
2.238, 5.466
2.243, 5.486
2.248, 5.498
2.253, 5.497
2.258, 5.496
2.263, 5.492
2.268, 5.529
2.273, 5.519
2.278, 5.509
2.283, 5.494
2.288, 5.502
2.293, 5.472
2.298, 5.470
2.303, 5.467
2.308, 5.482
2.313, 5.490
2.318, 5.481
2.323, 5.493
2.328, 5.506
2.333, 5.524
2.338, 5.505
2.343, 5.505
2.348, 5.500
2.353, 5.498
2.358, 5.474
2.363, 5.484
2.368, 5.476
2.373, 5.464
2.378, 5.503
2.383, 5.500
2.388, 5.485
2.393, 5.482
2.398, 5.478
2.403, 5.472
2.408, 5.471
2.413, 5.486
2.418, 5.481
2.423, 5.495
2.428, 5.495
2.433, 5.503
2.438, 5.505
2.443, 5.493
2.448, 5.477
2.453, 5.498
2.458, 5.501
2.463, 5.503
2.468, 5.493
2.473, 5.516
2.478, 5.518
2.483, 5.494
2.488, 5.480
2.493, 5.503
2.498, 5.525
2.503, 5.499
2.508, 5.476
2.513, 5.481
2.518, 5.480
2.523, 5.508
2.528, 5.501
2.533, 5.474
2.538, 5.452
2.543, 5.477
2.548, 5.475
2.553, 5.502
2.558, 5.489
2.563, 5.504
2.568, 5.523
2.573, 5.523
2.578, 5.529
2.583, 5.543
2.588, 5.527
2.593, 5.519
2.598, 5.505
2.603, 5.485
2.608, 5.499
2.613, 5.521
2.618, 5.494
2.623, 5.521
2.628, 5.535
2.633, 5.514
2.638, 5.545
2.643, 5.538
2.648, 5.557
2.653, 5.529
2.658, 5.537
2.663, 5.535
2.668, 5.508
2.673, 5.532
2.678, 5.526
2.683, 5.515
2.688, 5.514
2.693, 5.518
2.698, 5.492
2.703, 5.515
2.708, 5.519
2.713, 5.518
2.718, 5.534
2.723, 5.544
2.728, 5.554
2.733, 5.586
2.738, 5.561
2.743, 5.569
2.748, 5.568
2.753, 5.558
2.758, 5.536
2.763, 5.554
2.768, 5.534
2.773, 5.512
2.778, 5.518
2.783, 5.517
2.788, 5.549
2.793, 5.516
2.798, 5.564
2.803, 5.559
2.808, 5.566
2.813, 5.571
2.818, 5.561
2.823, 5.565
2.828, 5.569
2.833, 5.568
2.838, 5.575
2.843, 5.589
2.848, 5.589
2.853, 5.578
2.858, 5.587
2.863, 5.593
2.868, 5.600
2.873, 5.600
2.878, 5.626
2.883, 5.612
2.888, 5.621
2.893, 5.675
2.898, 5.689
2.903, 5.679
2.908, 5.707
2.913, 5.730
2.918, 5.745
2.923, 5.775
2.928, 5.806
2.933, 5.834
2.938, 5.876
2.943, 5.920
2.948, 5.939
2.953, 5.949
2.958, 5.968
2.963, 5.984
2.968, 6.005
2.973, 6.002
2.978, 5.992
2.983, 5.998
2.988, 5.968
2.993, 5.957
2.998, 5.960
3.003, 5.928
3.008, 5.923
3.013, 5.916
3.018, 5.886
3.023, 5.899
3.028, 5.882
3.033, 5.876
3.038, 5.862
3.043, 5.860
3.048, 5.852
3.053, 5.861
3.058, 5.865
3.063, 5.846
3.068, 5.825
3.073, 5.842
3.078, 5.831
3.083, 5.841
3.088, 5.843
3.093, 5.882
3.098, 5.900
3.103, 5.928
3.108, 5.950
3.113, 6.048
3.118, 6.132
3.123, 6.252
3.128, 6.373
3.133, 6.518
3.138, 6.730
3.143, 6.937
3.148, 7.153
3.153, 7.408
3.158, 7.674
3.163, 7.964
3.168, 8.274
3.173, 8.594
3.178, 8.898
3.183, 9.222
3.188, 9.499
3.193, 9.711
3.198, 9.899
3.203, 9.989
3.208, 10.030
3.213, 9.987
3.218, 9.887
3.223, 9.728
3.228, 9.529
3.233, 9.275
3.238, 9.013
3.243, 8.710
3.248, 8.431
3.253, 8.158
3.258, 7.921
3.263, 7.688
3.268, 7.457
3.273, 7.265
3.278, 7.108
3.283, 6.972
3.288, 6.872
3.293, 6.780
3.298, 6.703
3.303, 6.638
3.308, 6.591
3.313, 6.552
3.318, 6.526
3.323, 6.526
3.328, 6.517
3.333, 6.537
3.338, 6.558
3.343, 6.625
3.348, 6.685
3.353, 6.817
3.358, 7.018
3.363, 7.269
3.368, 7.625
3.373, 8.100
3.378, 8.722
3.383, 9.455
3.388, 10.395
3.393, 11.499
3.398, 12.767
3.403, 14.245
3.408, 15.983
3.413, 17.889
3.418, 19.925
3.423, 22.127
3.428, 24.385
3.433, 26.690
3.438, 28.907
3.443, 30.916
3.448, 32.691
3.453, 34.167
3.458, 35.129
3.463, 35.648
3.468, 35.689
3.473, 35.274
3.478, 34.425
3.483, 33.215
3.488, 31.696
3.493, 29.952
3.498, 28.076
3.503, 26.161
3.508, 24.202
3.513, 22.313
3.518, 20.501
3.523, 18.775
3.528, 17.205
3.533, 15.784
3.538, 14.490
3.543, 13.411
3.548, 12.441
3.553, 11.676
3.558, 11.066
3.563, 10.598
3.568, 10.234
3.573, 9.989
3.578, 9.777
3.583, 9.668
3.588, 9.557
3.593, 9.426
3.598, 9.373
3.603, 9.279
3.608, 9.145
3.613, 9.033
3.618, 8.903
3.623, 8.752
3.628, 8.620
3.633, 8.467
3.638, 8.320
3.643, 8.161
3.648, 8.021
3.653, 7.903
3.658, 7.702
3.663, 7.597
3.668, 7.464
3.673, 7.358
3.678, 7.248
3.683, 7.162
3.688, 7.084
3.693, 6.998
3.698, 6.930
3.703, 6.852
3.708, 6.769
3.713, 6.713
3.718, 6.631
3.723, 6.579
3.728, 6.510
3.733, 6.457
3.738, 6.415
3.743, 6.367
3.748, 6.332
3.753, 6.266
3.758, 6.219
3.763, 6.193
3.768, 6.185
3.773, 6.133
3.778, 6.120
3.783, 6.089
3.788, 6.093
3.793, 6.064
3.798, 6.034
3.803, 6.028
3.808, 6.007
3.813, 5.978
3.818, 5.971
3.823, 5.933
3.828, 5.922
3.833, 5.894
3.838, 5.881
3.843, 5.874
3.848, 5.871
3.853, 5.861
3.858, 5.846
3.863, 5.832
3.868, 5.834
3.873, 5.821
3.878, 5.813
3.883, 5.823
3.888, 5.806
3.893, 5.804
3.898, 5.803
3.903, 5.788
3.908, 5.802
3.913, 5.790
3.918, 5.778
3.923, 5.786
3.928, 5.774
3.933, 5.775
3.938, 5.778
3.943, 5.766
3.948, 5.762
3.953, 5.758
3.958, 5.765
3.963, 5.728
3.968, 5.716
3.973, 5.730
3.978, 5.735
3.983, 5.735
3.988, 5.732
3.993, 5.738
3.998, 5.739
4.003, 5.751
4.008, 5.742
4.013, 5.728
4.018, 5.727
4.023, 5.714
4.028, 5.707
4.033, 5.693
4.038, 5.700
4.043, 5.704
4.048, 5.724
4.053, 5.733
4.058, 5.702
4.063, 5.710
4.068, 5.715
4.073, 5.731
4.078, 5.724
4.083, 5.735
4.088, 5.731
4.093, 5.728
4.098, 5.724
4.103, 5.686
4.108, 5.678
4.113, 5.654
4.118, 5.659
4.123, 5.638
4.128, 5.657
4.133, 5.650
4.138, 5.661
4.143, 5.667
4.148, 5.687
4.153, 5.689
4.158, 5.694
4.163, 5.710
4.168, 5.720
4.173, 5.727
4.178, 5.722
4.183, 5.710
4.188, 5.719
4.193, 5.704
4.198, 5.690
4.203, 5.681
4.208, 5.680
4.213, 5.694
4.218, 5.672
4.223, 5.697
4.228, 5.706
4.233, 5.721
4.238, 5.721
4.243, 5.780
4.248, 5.803
4.253, 5.810
4.258, 5.796
4.263, 5.812
4.268, 5.834
4.273, 5.840
4.278, 5.867
4.283, 5.892
4.288, 5.907
4.293, 5.946
4.298, 5.956
4.303, 5.992
4.308, 6.003
4.313, 6.001
4.318, 6.038
4.323, 6.067
4.328, 6.062
4.333, 6.073
4.338, 6.047
4.343, 6.031
4.348, 6.043
4.353, 6.001
4.358, 5.972
4.363, 5.962
4.368, 5.945
4.373, 5.907
4.378, 5.872
4.383, 5.850
4.388, 5.820
4.393, 5.820
4.398, 5.786
4.403, 5.764
4.408, 5.730
4.413, 5.708
4.418, 5.662
4.423, 5.655
4.428, 5.666
4.433, 5.668
4.438, 5.650
4.443, 5.685
4.448, 5.659
4.453, 5.638
4.458, 5.626
4.463, 5.633
4.468, 5.633
4.473, 5.654
4.478, 5.649
4.483, 5.649
4.488, 5.642
4.493, 5.647
4.498, 5.636
4.503, 5.627
4.508, 5.624
4.513, 5.605
4.518, 5.619
4.523, 5.606
4.528, 5.607
4.533, 5.602
4.538, 5.604
4.543, 5.597
4.548, 5.613
4.553, 5.619
4.558, 5.619
4.563, 5.643
4.568, 5.620
4.573, 5.608
4.578, 5.616
4.583, 5.597
4.588, 5.612
4.593, 5.604
4.598, 5.583
4.603, 5.565
4.608, 5.553
4.613, 5.560
4.618, 5.560
4.623, 5.571
4.628, 5.538
4.633, 5.571
4.638, 5.554
4.643, 5.566
4.648, 5.581
4.653, 5.608
4.658, 5.603
4.663, 5.597
4.668, 5.567
4.673, 5.576
4.678, 5.577
4.683, 5.562
4.688, 5.548
4.693, 5.519
4.698, 5.518
4.703, 5.520
4.708, 5.556
4.713, 5.559
4.718, 5.566
4.723, 5.574
4.728, 5.574
4.733, 5.563
4.738, 5.573
4.743, 5.554
4.748, 5.554
4.753, 5.548
4.758, 5.529
4.763, 5.543
4.768, 5.539
4.773, 5.538
4.778, 5.552
4.783, 5.550
4.788, 5.529
4.793, 5.538
4.798, 5.537
4.803, 5.534
4.808, 5.531
4.813, 5.538
4.818, 5.543
4.823, 5.552
4.828, 5.575
4.833, 5.561
4.838, 5.558
4.843, 5.548
4.848, 5.532
4.853, 5.511
4.858, 5.535
4.863, 5.535
4.868, 5.530
4.873, 5.513
4.878, 5.515
4.883, 5.506
4.888, 5.528
4.893, 5.529
4.898, 5.549
4.903, 5.524
4.908, 5.540
4.913, 5.536
4.918, 5.517
4.923, 5.544
4.928, 5.533
4.933, 5.541
4.938, 5.516
4.943, 5.493
4.948, 5.500
4.953, 5.499
4.958, 5.531
4.963, 5.553
4.968, 5.532
4.973, 5.555
4.978, 5.531
4.983, 5.531
4.988, 5.545
4.993, 5.536
4.998, 5.521
5.003, 5.525
5.008, 5.503
5.013, 5.507
5.018, 5.503
5.023, 5.521
5.028, 5.524
5.033, 5.535
5.038, 5.558
5.043, 5.556
5.048, 5.546
5.053, 5.542
5.058, 5.566
5.063, 5.586
5.068, 5.575
5.073, 5.557
5.078, 5.556
5.083, 5.529
5.088, 5.537
5.093, 5.501
5.098, 5.502
5.103, 5.491
5.108, 5.505
5.113, 5.508
5.118, 5.507
5.123, 5.507
5.128, 5.543
5.133, 5.537
5.138, 5.553
5.143, 5.573
5.148, 5.544
5.153, 5.561
5.158, 5.549
5.163, 5.545
5.168, 5.539
5.173, 5.539
5.178, 5.499
5.183, 5.506
5.188, 5.504
5.193, 5.501
5.198, 5.522
5.203, 5.527
5.208, 5.525
5.213, 5.526
5.218, 5.508
5.223, 5.541
5.228, 5.548
5.233, 5.573
5.238, 5.555
5.243, 5.526
5.248, 5.545
5.253, 5.546
5.258, 5.555
5.263, 5.521
5.268, 5.510
5.273, 5.518
5.278, 5.515
5.283, 5.509
5.288, 5.522
5.293, 5.524
5.298, 5.506
5.303, 5.500
5.308, 5.515
5.313, 5.525
5.318, 5.514
5.323, 5.539
5.328, 5.539
5.333, 5.527
5.338, 5.539
5.343, 5.535
5.348, 5.566
5.353, 5.536
5.358, 5.520
5.363, 5.504
5.368, 5.502
5.373, 5.520
5.378, 5.501
5.383, 5.506
5.388, 5.516
5.393, 5.518
5.398, 5.511
5.403, 5.523
5.408, 5.528
5.413, 5.482
5.418, 5.496
5.423, 5.509
5.428, 5.517
5.433, 5.522
5.438, 5.495
5.443, 5.508
5.448, 5.530
5.453, 5.517
5.458, 5.549
5.463, 5.526
5.468, 5.523
5.473, 5.497
5.478, 5.489
5.483, 5.489
5.488, 5.498
5.493, 5.487
5.498, 5.490
5.503, 5.492
5.508, 5.518
5.513, 5.515
5.518, 5.525
5.523, 5.512
5.528, 5.522
5.533, 5.568
5.538, 5.550
5.543, 5.552
5.548, 5.544
5.553, 5.532
5.558, 5.508
5.563, 5.503
5.568, 5.478
5.573, 5.499
5.578, 5.493
5.583, 5.518
5.588, 5.489
5.593, 5.511
5.598, 5.480
5.603, 5.475
5.608, 5.507
5.613, 5.514
5.618, 5.517
5.623, 5.526
5.628, 5.536
5.633, 5.548
5.638, 5.548
5.643, 5.546
5.648, 5.539
5.653, 5.525
5.658, 5.570
5.663, 5.520
5.668, 5.520
5.673, 5.507
5.678, 5.515
5.683, 5.498
5.688, 5.500
5.693, 5.515
5.698, 5.527
5.703, 5.541
5.708, 5.545
5.713, 5.553
5.718, 5.559
5.723, 5.555
5.728, 5.529
5.733, 5.534
5.738, 5.506
5.743, 5.518
5.748, 5.494
5.753, 5.539
5.758, 5.518
5.763, 5.536
5.768, 5.528
5.773, 5.532
5.778, 5.536
5.783, 5.523
5.788, 5.530
5.793, 5.521
5.798, 5.519
5.803, 5.520
5.808, 5.490
5.813, 5.509
5.818, 5.536
5.823, 5.524
5.828, 5.530
5.833, 5.517
5.838, 5.514
5.843, 5.514
5.848, 5.508
5.853, 5.514
5.858, 5.509
5.863, 5.527
5.868, 5.539
5.873, 5.541
5.878, 5.528
5.883, 5.506
5.888, 5.512
5.893, 5.534
5.898, 5.526
5.903, 5.507
5.908, 5.490
5.913, 5.529
5.918, 5.517
5.923, 5.512
5.928, 5.535
5.933, 5.503
5.938, 5.511
5.943, 5.517
5.948, 5.507
5.953, 5.515
5.958, 5.510
5.963, 5.496
5.968, 5.493
5.973, 5.497
5.978, 5.505
5.983, 5.511
5.988, 5.505
5.993, 5.516
5.998, 5.532
6.003, 5.556
6.008, 5.558
6.013, 5.564
6.018, 5.565
6.023, 5.551
6.028, 5.555
6.033, 5.545
6.038, 5.552
6.043, 5.510
6.048, 5.510
6.053, 5.508
6.058, 5.514
6.063, 5.489
6.068, 5.483
6.073, 5.490
6.078, 5.517
6.083, 5.524
6.088, 5.551
6.093, 5.541
6.098, 5.550
6.103, 5.535
6.108, 5.535
6.113, 5.536
6.118, 5.539
6.123, 5.507
6.128, 5.519
6.133, 5.529
6.138, 5.516
6.143, 5.509
6.148, 5.501
6.153, 5.515
6.158, 5.503
6.163, 5.502
6.168, 5.501
6.173, 5.535
6.178, 5.537
6.183, 5.541
6.188, 5.536
6.193, 5.540
6.198, 5.529
6.203, 5.521
6.208, 5.527
6.213, 5.527
6.218, 5.522
6.223, 5.535
6.228, 5.532
6.233, 5.516
6.238, 5.512
6.243, 5.521
6.248, 5.510
6.253, 5.523
6.258, 5.524
6.263, 5.535
6.268, 5.541
6.273, 5.546
6.278, 5.547
6.283, 5.535
6.288, 5.503
6.293, 5.560
6.298, 5.516
6.303, 5.506
6.308, 5.520
6.313, 5.534
6.318, 5.510
6.323, 5.536
6.328, 5.531
6.333, 5.536
6.338, 5.555
6.343, 5.548
6.348, 5.546
6.353, 5.543
6.358, 5.525
6.363, 5.527
6.368, 5.532
6.373, 5.522
6.378, 5.528
6.383, 5.525
6.388, 5.529
6.393, 5.539
6.398, 5.525
6.403, 5.523
6.408, 5.507
6.413, 5.492
6.418, 5.508
6.423, 5.532
6.428, 5.544
6.433, 5.540
6.438, 5.521
6.443, 5.522
6.448, 5.504
6.453, 5.506
6.458, 5.487
6.463, 5.488
6.468, 5.498
6.473, 5.505
6.478, 5.494
6.483, 5.518
6.488, 5.536
6.493, 5.542
6.498, 5.549
6.503, 5.516
6.508, 5.527
6.513, 5.510
6.518, 5.517
6.523, 5.511
6.528, 5.493
6.533, 5.515
6.538, 5.527
6.543, 5.517
6.548, 5.506
6.553, 5.515
6.558, 5.510
6.563, 5.505
6.568, 5.515
6.573, 5.532
6.578, 5.523
6.583, 5.528
6.588, 5.554
6.593, 5.547
6.598, 5.551
6.603, 5.514
6.608, 5.529
6.613, 5.515
6.618, 5.511
6.623, 5.490
6.628, 5.517
6.633, 5.519
6.638, 5.512
6.643, 5.520
6.648, 5.538
6.653, 5.559
6.658, 5.551
6.663, 5.536
6.668, 5.535
6.673, 5.545
6.678, 5.528
6.683, 5.496
6.688, 5.520
6.693, 5.538
6.698, 5.510
6.703, 5.496
6.708, 5.508
6.713, 5.529
6.718, 5.499
6.723, 5.503
6.728, 5.522
6.733, 5.514
6.738, 5.508
6.743, 5.541
6.748, 5.550
6.753, 5.539
6.758, 5.516
6.763, 5.523
6.768, 5.555
6.773, 5.546
6.778, 5.532
6.783, 5.528
6.788, 5.518
6.793, 5.556
6.798, 5.529
6.803, 5.519
6.808, 5.535
6.813, 5.516
6.818, 5.510
6.823, 5.500
6.828, 5.489
6.833, 5.493
6.838, 5.495
6.843, 5.516
6.848, 5.525
6.853, 5.515
6.858, 5.519
6.863, 5.518
6.868, 5.551
6.873, 5.526
6.878, 5.502
6.883, 5.500
6.888, 5.498
6.893, 5.518
6.898, 5.507
6.903, 5.502
6.908, 5.516
6.913, 5.541
6.918, 5.530
6.923, 5.522
6.928, 5.518
6.933, 5.507
6.938, 5.489
6.943, 5.511
6.948, 5.480
6.953, 5.495
6.958, 5.520
6.963, 5.527
6.968, 5.556
6.973, 5.547
6.978, 5.523
6.983, 5.539
6.988, 5.514
6.993, 5.536
6.998, 5.532
7.003, 5.488
7.008, 5.499
7.013, 5.477
7.018, 5.467
7.023, 5.468
7.028, 5.492
7.033, 5.501
7.038, 5.480
7.043, 5.507
7.048, 5.509
7.053, 5.522
7.058, 5.521
7.063, 5.522
7.068, 5.524
7.073, 5.542
7.078, 5.526
7.083, 5.523
7.088, 5.509
7.093, 5.526
7.098, 5.518
7.103, 5.509
7.108, 5.505
7.113, 5.494
7.118, 5.507
7.123, 5.509
7.128, 5.509
7.133, 5.536
7.138, 5.535
7.143, 5.530
7.148, 5.553
7.153, 5.520
7.158, 5.530
7.163, 5.496
7.168, 5.525
7.173, 5.501
7.178, 5.495
7.183, 5.516
7.188, 5.504
7.193, 5.505
7.198, 5.518
7.203, 5.499
7.208, 5.511
7.213, 5.514
7.218, 5.527
7.223, 5.527
7.228, 5.521
7.233, 5.554
7.238, 5.536
7.243, 5.534
7.248, 5.517
7.253, 5.515
7.258, 5.513
7.263, 5.512
7.268, 5.497
7.273, 5.520
7.278, 5.508
7.283, 5.535
7.288, 5.521
7.293, 5.525
7.298, 5.517
7.303, 5.506
7.308, 5.484
7.313, 5.490
7.318, 5.461
7.323, 5.499
7.328, 5.506
7.333, 5.550
7.338, 5.556
7.343, 5.529
7.348, 5.540
7.353, 5.546
7.358, 5.554
7.363, 5.541
7.368, 5.531
7.373, 5.540
7.378, 5.551
7.383, 5.539
7.388, 5.555
7.393, 5.542
7.398, 5.546
7.403, 5.514
7.408, 5.510
7.413, 5.496
7.418, 5.523
7.423, 5.510
7.428, 5.520
7.433, 5.532
7.438, 5.541
7.443, 5.552
7.448, 5.537
7.453, 5.539
7.458, 5.524
7.463, 5.535
7.468, 5.522
7.473, 5.510
7.478, 5.534
7.483, 5.510
7.488, 5.510
7.493, 5.526
7.498, 5.510
7.503, 5.512
7.508, 5.523
7.513, 5.529
7.518, 5.517
7.523, 5.513
7.528, 5.508
7.533, 5.520
7.538, 5.522
7.543, 5.508
7.548, 5.523
7.553, 5.526
7.558, 5.542
7.563, 5.556
7.568, 5.566
7.573, 5.551
7.578, 5.544
7.583, 5.539
7.588, 5.517
7.593, 5.504
7.598, 5.488
7.603, 5.497
7.608, 5.508
7.613, 5.512
7.618, 5.519
7.623, 5.534
7.628, 5.545
7.633, 5.560
7.638, 5.555
7.643, 5.565
7.648, 5.529
7.653, 5.526
7.658, 5.500
7.663, 5.538
7.668, 5.492
7.673, 5.497
7.678, 5.514
7.683, 5.504
7.688, 5.499
7.693, 5.497
7.698, 5.506
7.703, 5.509
7.708, 5.504
7.713, 5.528
7.718, 5.509
7.723, 5.512
7.728, 5.533
7.733, 5.536
7.738, 5.510
