#HIMS 5, Width 16 pulse, 330
t(ms), signal(%full range)
1.098, 5.265
1.103, 5.268
1.108, 5.266
1.113, 5.258
1.118, 5.252
1.123, 5.253
1.128, 5.259
1.133, 5.251
1.138, 5.246
1.143, 5.249
1.148, 5.252
1.153, 5.247
1.158, 5.263
1.163, 5.259
1.168, 5.254
1.173, 5.257
1.178, 5.253
1.183, 5.251
1.188, 5.256
1.193, 5.257
1.198, 5.260
1.203, 5.252
1.208, 5.248
1.213, 5.237
1.218, 5.240
1.223, 5.245
1.228, 5.251
1.233, 5.252
1.238, 5.247
1.243, 5.252
1.248, 5.250
1.253, 5.253
1.258, 5.251
1.263, 5.257
1.268, 5.252
1.273, 5.244
1.278, 5.246
1.283, 5.252
1.288, 5.245
1.293, 5.250
1.298, 5.244
1.303, 5.249
1.308, 5.256
1.313, 5.248
1.318, 5.251
1.323, 5.252
1.328, 5.253
1.333, 5.253
1.338, 5.244
1.343, 5.252
1.348, 5.247
1.353, 5.237
1.358, 5.237
1.363, 5.232
1.368, 5.239
1.373, 5.236
1.378, 5.234
1.383, 5.226
1.388, 5.241
1.393, 5.249
1.398, 5.254
1.403, 5.243
1.408, 5.243
1.413, 5.242
1.418, 5.244
1.423, 5.239
1.428, 5.237
1.433, 5.243
1.438, 5.231
1.443, 5.227
1.448, 5.237
1.453, 5.226
1.458, 5.232
1.463, 5.243
1.468, 5.244
1.473, 5.243
1.478, 5.252
1.483, 5.251
1.488, 5.250
1.493, 5.238
1.498, 5.244
1.503, 5.248
1.508, 5.242
1.513, 5.235
1.518, 5.235
1.523, 5.229
1.528, 5.232
1.533, 5.226
1.538, 5.221
1.543, 5.227
1.548, 5.233
1.553, 5.247
1.558, 5.243
1.563, 5.247
1.568, 5.245
1.573, 5.243
1.578, 5.246
1.583, 5.240
1.588, 5.238
1.593, 5.231
1.598, 5.232
1.603, 5.214
1.608, 5.214
1.613, 5.222
1.618, 5.225
1.623, 5.226
1.628, 5.232
1.633, 5.229
1.638, 5.232
1.643, 5.235
1.648, 5.238
1.653, 5.233
1.658, 5.234
1.663, 5.243
1.668, 5.250
1.673, 5.244
1.678, 5.237
1.683, 5.226
1.688, 5.226
1.693, 5.228
1.698, 5.225
1.703, 5.227
1.708, 5.219
1.713, 5.231
1.718, 5.228
1.723, 5.226
1.728, 5.231
1.733, 5.228
1.738, 5.234
1.743, 5.229
1.748, 5.232
1.753, 5.233
1.758, 5.220
1.763, 5.226
1.768, 5.231
1.773, 5.227
1.778, 5.229
1.783, 5.241
1.788, 5.233
1.793, 5.235
1.798, 5.231
1.803, 5.230
1.808, 5.239
1.813, 5.239
1.818, 5.235
1.823, 5.230
1.828, 5.227
1.833, 5.221
1.838, 5.221
1.843, 5.221
1.848, 5.224
1.853, 5.225
1.858, 5.220
1.863, 5.217
1.868, 5.221
1.873, 5.236
1.878, 5.229
1.883, 5.240
1.888, 5.238
1.893, 5.237
1.898, 5.234
1.903, 5.232
1.908, 5.224
1.913, 5.227
1.918, 5.220
1.923, 5.224
1.928, 5.219
1.933, 5.225
1.938, 5.223
1.943, 5.228
1.948, 5.229
1.953, 5.232
1.958, 5.232
1.963, 5.230
1.968, 5.233
1.973, 5.238
1.978, 5.234
1.983, 5.226
1.988, 5.233
1.993, 5.227
1.998, 5.225
2.003, 5.225
2.008, 5.221
2.013, 5.215
2.018, 5.213
2.023, 5.215
2.028, 5.229
2.033, 5.230
2.038, 5.227
2.043, 5.224
2.048, 5.225
2.053, 5.232
2.058, 5.236
2.063, 5.230
2.068, 5.227
2.073, 5.227
2.078, 5.221
2.083, 5.218
2.088, 5.221
2.093, 5.217
2.098, 5.220
2.103, 5.215
2.108, 5.220
2.113, 5.222
2.118, 5.219
2.123, 5.231
2.128, 5.230
2.133, 5.231
2.138, 5.235
2.143, 5.234
2.148, 5.226
2.153, 5.224
2.158, 5.223
2.163, 5.205
2.168, 5.212
2.173, 5.217
2.178, 5.220
2.183, 5.222
2.188, 5.215
2.193, 5.226
2.198, 5.232
2.203, 5.228
2.208, 5.233
2.213, 5.234
2.218, 5.229
2.223, 5.231
2.228, 5.232
2.233, 5.231
2.238, 5.227
2.243, 5.223
2.248, 5.233
2.253, 5.227
2.258, 5.227
2.263, 5.224
2.268, 5.228
2.273, 5.228
2.278, 5.227
2.283, 5.227
2.288, 5.228
2.293, 5.227
2.298, 5.227
2.303, 5.227
2.308, 5.217
2.313, 5.218
2.318, 5.220
2.323, 5.224
2.328, 5.228
2.333, 5.222
2.338, 5.227
2.343, 5.236
2.348, 5.239
2.353, 5.231
2.358, 5.237
2.363, 5.232
2.368, 5.234
2.373, 5.225
2.378, 5.232
2.383, 5.234
2.388, 5.218
2.393, 5.220
2.398, 5.218
2.403, 5.217
2.408, 5.219
2.413, 5.220
2.418, 5.220
2.423, 5.225
2.428, 5.226
2.433, 5.231
2.438, 5.226
2.443, 5.231
2.448, 5.237
2.453, 5.232
2.458, 5.232
2.463, 5.239
2.468, 5.231
2.473, 5.225
2.478, 5.230
2.483, 5.224
2.488, 5.223
2.493, 5.228
2.498, 5.228
2.503, 5.234
2.508, 5.238
2.513, 5.240
2.518, 5.242
2.523, 5.252
2.528, 5.251
2.533, 5.248
2.538, 5.245
2.543, 5.257
2.548, 5.249
2.553, 5.243
2.558, 5.233
2.563, 5.230
2.568, 5.235
2.573, 5.229
2.578, 5.231
2.583, 5.233
2.588, 5.240
2.593, 5.236
2.598, 5.247
2.603, 5.253
2.608, 5.253
2.613, 5.257
2.618, 5.256
2.623, 5.262
2.628, 5.254
2.633, 5.243
2.638, 5.255
2.643, 5.249
2.648, 5.249
2.653, 5.252
2.658, 5.248
2.663, 5.242
2.668, 5.249
2.673, 5.251
2.678, 5.262
2.683, 5.257
2.688, 5.269
2.693, 5.262
2.698, 5.269
2.703, 5.275
2.708, 5.264
2.713, 5.259
2.718, 5.257
2.723, 5.256
2.728, 5.265
2.733, 5.266
2.738, 5.255
2.743, 5.269
2.748, 5.270
2.753, 5.273
2.758, 5.278
2.763, 5.292
2.768, 5.294
2.773, 5.291
2.778, 5.293
2.783, 5.287
2.788, 5.288
2.793, 5.291
2.798, 5.289
2.803, 5.292
2.808, 5.284
2.813, 5.283
2.818, 5.293
2.823, 5.290
2.828, 5.301
2.833, 5.303
2.838, 5.312
2.843, 5.321
2.848, 5.324
2.853, 5.344
2.858, 5.353
2.863, 5.365
2.868, 5.391
2.873, 5.410
2.878, 5.426
2.883, 5.448
2.888, 5.477
2.893, 5.503
2.898, 5.539
2.903, 5.560
2.908, 5.579
2.913, 5.600
2.918, 5.625
2.923, 5.648
2.928, 5.671
2.933, 5.686
2.938, 5.695
2.943, 5.701
2.948, 5.704
2.953, 5.718
2.958, 5.704
2.963, 5.696
2.968, 5.684
2.973, 5.681
2.978, 5.661
2.983, 5.655
2.988, 5.638
2.993, 5.640
2.998, 5.622
3.003, 5.614
3.008, 5.601
3.013, 5.605
3.018, 5.591
3.023, 5.576
3.028, 5.573
3.033, 5.573
3.038, 5.571
3.043, 5.567
3.048, 5.566
3.053, 5.568
3.058, 5.578
3.063, 5.593
3.068, 5.613
3.073, 5.644
3.078, 5.673
3.083, 5.708
3.088, 5.756
3.093, 5.827
3.098, 5.927
3.103, 6.041
3.108, 6.179
3.113, 6.362
3.118, 6.569
3.123, 6.806
3.128, 7.056
3.133, 7.338
3.138, 7.639
3.143, 7.938
3.148, 8.236
3.153, 8.521
3.158, 8.786
3.163, 9.018
3.168, 9.220
3.173, 9.375
3.178, 9.463
3.183, 9.499
3.188, 9.479
3.193, 9.409
3.198, 9.282
3.203, 9.129
3.208, 8.918
3.213, 8.690
3.218, 8.450
3.223, 8.197
3.228, 7.932
3.233, 7.690
3.238, 7.454
3.243, 7.230
3.248, 7.037
3.253, 6.859
3.258, 6.710
3.263, 6.586
3.268, 6.485
3.273, 6.404
3.278, 6.343
3.283, 6.293
3.288, 6.257
3.293, 6.242
3.298, 6.229
3.303, 6.234
3.308, 6.234
3.313, 6.267
3.318, 6.319
3.323, 6.407
3.328, 6.535
3.333, 6.702
3.338, 6.961
3.343, 7.343
3.348, 7.829
3.353, 8.472
3.358, 9.285
3.363, 10.283
3.368, 11.491
3.373, 12.908
3.378, 14.516
3.383, 16.292
3.388, 18.212
3.393, 20.236
3.398, 22.325
3.403, 24.416
3.408, 26.430
3.413, 28.325
3.418, 30.034
3.423, 31.489
3.428, 32.648
3.433, 33.458
3.438, 33.909
3.443, 33.952
3.448, 33.621
3.453, 32.938
3.458, 31.909
3.463, 30.613
3.468, 29.075
3.473, 27.390
3.478, 25.599
3.483, 23.755
3.488, 21.905
3.493, 20.108
3.498, 18.411
3.503, 16.830
3.508, 15.410
3.513, 14.149
3.518, 13.058
3.523, 12.143
3.528, 11.389
3.533, 10.776
3.538, 10.299
3.543, 9.936
3.548, 9.660
3.553, 9.463
3.558, 9.312
3.563, 9.194
3.568, 9.096
3.573, 9.022
3.578, 8.925
3.583, 8.839
3.588, 8.736
3.593, 8.618
3.598, 8.496
3.603, 8.362
3.608, 8.223
3.613, 8.093
3.618, 7.945
3.623, 7.811
3.628, 7.678
3.633, 7.543
3.638, 7.414
3.643, 7.290
3.648, 7.178
3.653, 7.082
3.658, 6.979
3.663, 6.879
3.668, 6.781
3.673, 6.694
3.678, 6.626
3.683, 6.544
3.688, 6.473
3.693, 6.406
3.698, 6.345
3.703, 6.288
3.708, 6.221
3.713, 6.167
3.718, 6.120
3.723, 6.077
3.728, 6.028
3.733, 5.979
3.738, 5.951
3.743, 5.912
3.748, 5.876
3.753, 5.848
3.758, 5.801
3.763, 5.771
3.768, 5.758
3.773, 5.736
3.778, 5.720
3.783, 5.708
3.788, 5.696
3.793, 5.684
3.798, 5.682
3.803, 5.659
3.808, 5.651
3.813, 5.630
3.818, 5.624
3.823, 5.604
3.828, 5.581
3.833, 5.579
3.838, 5.573
3.843, 5.567
3.848, 5.563
3.853, 5.557
3.858, 5.557
3.863, 5.551
3.868, 5.535
3.873, 5.528
3.878, 5.525
3.883, 5.523
3.888, 5.508
3.893, 5.504
3.898, 5.510
3.903, 5.513
3.908, 5.502
3.913, 5.491
3.918, 5.485
3.923, 5.482
3.928, 5.484
3.933, 5.479
3.938, 5.483
3.943, 5.472
3.948, 5.479
3.953, 5.490
3.958, 5.482
3.963, 5.481
3.968, 5.474
3.973, 5.463
3.978, 5.472
3.983, 5.462
3.988, 5.445
3.993, 5.438
3.998, 5.439
4.003, 5.447
4.008, 5.441
4.013, 5.455
4.018, 5.450
4.023, 5.449
4.028, 5.454
4.033, 5.457
4.038, 5.452
4.043, 5.457
4.048, 5.450
4.053, 5.461
4.058, 5.453
4.063, 5.455
4.068, 5.450
4.073, 5.436
4.078, 5.431
4.083, 5.434
4.088, 5.425
4.093, 5.414
4.098, 5.422
4.103, 5.428
4.108, 5.438
4.113, 5.440
4.118, 5.440
4.123, 5.427
4.128, 5.430
4.133, 5.435
4.138, 5.433
4.143, 5.426
4.148, 5.426
4.153, 5.428
4.158, 5.422
4.163, 5.424
4.168, 5.429
4.173, 5.427
4.178, 5.423
4.183, 5.430
4.188, 5.435
4.193, 5.444
4.198, 5.458
4.203, 5.471
4.208, 5.477
4.213, 5.479
4.218, 5.498
4.223, 5.520
4.228, 5.539
4.233, 5.557
4.238, 5.577
4.243, 5.597
4.248, 5.624
4.253, 5.651
4.258, 5.676
4.263, 5.700
4.268, 5.725
4.273, 5.743
4.278, 5.762
4.283, 5.775
4.288, 5.790
4.293, 5.791
4.298, 5.794
4.303, 5.785
4.308, 5.771
4.313, 5.752
4.318, 5.744
4.323, 5.719
4.328, 5.703
4.333, 5.684
4.338, 5.658
4.343, 5.626
4.348, 5.605
4.353, 5.583
4.358, 5.561
4.363, 5.532
4.368, 5.512
4.373, 5.495
4.378, 5.485
4.383, 5.467
4.388, 5.444
4.393, 5.436
4.398, 5.410
4.403, 5.409
4.408, 5.398
4.413, 5.387
4.418, 5.390
4.423, 5.382
4.428, 5.380
4.433, 5.387
4.438, 5.396
4.443, 5.400
4.448, 5.392
4.453, 5.399
4.458, 5.390
4.463, 5.379
4.468, 5.380
4.473, 5.370
4.478, 5.367
4.483, 5.366
4.488, 5.357
4.493, 5.363
4.498, 5.354
4.503, 5.354
4.508, 5.358
4.513, 5.361
4.518, 5.371
4.523, 5.365
4.528, 5.370
4.533, 5.381
4.538, 5.366
4.543, 5.365
4.548, 5.363
4.553, 5.339
4.558, 5.340
4.563, 5.334
4.568, 5.325
4.573, 5.325
4.578, 5.317
4.583, 5.321
4.588, 5.322
4.593, 5.317
4.598, 5.317
4.603, 5.318
4.608, 5.312
4.613, 5.308
4.618, 5.307
4.623, 5.313
4.628, 5.314
4.633, 5.312
4.638, 5.300
4.643, 5.303
4.648, 5.298
4.653, 5.300
4.658, 5.290
4.663, 5.281
4.668, 5.294
4.673, 5.289
4.678, 5.296
4.683, 5.301
4.688, 5.297
4.693, 5.300
4.698, 5.297
4.703, 5.297
4.708, 5.289
4.713, 5.285
4.718, 5.270
4.723, 5.275
4.728, 5.283
4.733, 5.288
4.738, 5.295
4.743, 5.298
4.748, 5.299
4.753, 5.296
4.758, 5.293
4.763, 5.295
4.768, 5.292
4.773, 5.289
4.778, 5.273
4.783, 5.267
4.788, 5.271
4.793, 5.272
4.798, 5.282
4.803, 5.271
4.808, 5.269
4.813, 5.267
4.818, 5.266
4.823, 5.263
4.828, 5.269
4.833, 5.272
4.838, 5.280
4.843, 5.278
4.848, 5.275
4.853, 5.279
4.858, 5.276
4.863, 5.278
4.868, 5.276
4.873, 5.265
4.878, 5.268
4.883, 5.256
4.888, 5.258
4.893, 5.271
4.898, 5.274
4.903, 5.272
4.908, 5.271
4.913, 5.283
4.918, 5.282
4.923, 5.281
4.928, 5.278
4.933, 5.278
4.938, 5.279
4.943, 5.281
4.948, 5.269
4.953, 5.270
4.958, 5.268
4.963, 5.263
4.968, 5.262
4.973, 5.261
4.978, 5.269
4.983, 5.284
4.988, 5.287
4.993, 5.298
4.998, 5.294
5.003, 5.295
5.008, 5.291
5.013, 5.287
5.018, 5.290
5.023, 5.277
5.028, 5.279
5.033, 5.276
5.038, 5.275
5.043, 5.279
5.048, 5.269
5.053, 5.259
5.058, 5.270
5.063, 5.275
5.068, 5.274
5.073, 5.276
5.078, 5.267
5.083, 5.274
5.088, 5.277
5.093, 5.272
5.098, 5.264
5.103, 5.266
5.108, 5.262
5.113, 5.259
5.118, 5.262
5.123, 5.263
5.128, 5.254
5.133, 5.260
5.138, 5.266
5.143, 5.260
5.148, 5.264
5.153, 5.267
5.158, 5.264
5.163, 5.260
5.168, 5.269
5.173, 5.267
5.178, 5.271
5.183, 5.270
5.188, 5.266
5.193, 5.265
5.198, 5.254
5.203, 5.241
5.208, 5.246
5.213, 5.242
5.218, 5.249
5.223, 5.252
5.228, 5.258
5.233, 5.261
5.238, 5.265
5.243, 5.258
5.248, 5.262
5.253, 5.262
5.258, 5.264
5.263, 5.255
5.268, 5.256
5.273, 5.255
5.278, 5.256
5.283, 5.246
5.288, 5.256
5.293, 5.260
5.298, 5.258
5.303, 5.254
5.308, 5.258
5.313, 5.252
5.318, 5.248
5.323, 5.247
5.328, 5.252
5.333, 5.250
5.338, 5.248
5.343, 5.258
5.348, 5.263
5.353, 5.251
5.358, 5.250
5.363, 5.248
5.368, 5.253
5.373, 5.246
5.378, 5.257
5.383, 5.257
5.388, 5.251
5.393, 5.249
5.398, 5.255
5.403, 5.256
5.408, 5.253
5.413, 5.251
5.418, 5.258
5.423, 5.251
5.428, 5.254
5.433, 5.240
5.438, 5.239
5.443, 5.238
5.448, 5.233
5.453, 5.235
5.458, 5.241
5.463, 5.240
5.468, 5.244
5.473, 5.245
5.478, 5.247
5.483, 5.254
5.488, 5.248
5.493, 5.249
5.498, 5.252
5.503, 5.254
5.508, 5.248
5.513, 5.247
5.518, 5.243
5.523, 5.248
5.528, 5.245
5.533, 5.242
5.538, 5.245
5.543, 5.246
5.548, 5.250
5.553, 5.255
5.558, 5.249
5.563, 5.242
5.568, 5.241
5.573, 5.245
5.578, 5.248
5.583, 5.255
5.588, 5.254
5.593, 5.258
5.598, 5.250
5.603, 5.248
5.608, 5.251
5.613, 5.247
5.618, 5.249
5.623, 5.252
5.628, 5.258
5.633, 5.263
5.638, 5.258
5.643, 5.264
5.648, 5.253
5.653, 5.249
5.658, 5.258
5.663, 5.261
5.668, 5.265
5.673, 5.257
5.678, 5.255
5.683, 5.263
5.688, 5.269
5.693, 5.272
5.698, 5.265
5.703, 5.279
5.708, 5.283
5.713, 5.272
5.718, 5.279
5.723, 5.276
5.728, 5.276
5.733, 5.269
5.738, 5.252
5.743, 5.244
5.748, 5.241
5.753, 5.238
5.758, 5.239
5.763, 5.252
5.768, 5.246
5.773, 5.239
5.778, 5.248
5.783, 5.260
5.788, 5.249
5.793, 5.258
5.798, 5.261
5.803, 5.260
5.808, 5.256
5.813, 5.250
5.818, 5.249
5.823, 5.255
5.828, 5.251
5.833, 5.242
5.838, 5.239
5.843, 5.245
5.848, 5.240
5.853, 5.237
5.858, 5.232
5.863, 5.247
5.868, 5.247
5.873, 5.245
5.878, 5.253
5.883, 5.249
5.888, 5.250
5.893, 5.256
5.898, 5.258
5.903, 5.252
5.908, 5.254
5.913, 5.249
5.918, 5.246
5.923, 5.240
5.928, 5.237
5.933, 5.242
5.938, 5.241
5.943, 5.237
5.948, 5.238
5.953, 5.238
5.958, 5.239
5.963, 5.241
5.968, 5.254
5.973, 5.251
5.978, 5.250
5.983, 5.249
5.988, 5.246
5.993, 5.252
5.998, 5.244
6.003, 5.249
6.008, 5.248
6.013, 5.243
6.018, 5.234
6.023, 5.235
6.028, 5.235
6.033, 5.237
6.038, 5.243
6.043, 5.240
6.048, 5.240
6.053, 5.237
6.058, 5.240
6.063, 5.248
6.068, 5.245
6.073, 5.245
6.078, 5.240
6.083, 5.244
6.088, 5.244
6.093, 5.232
6.098, 5.250
6.103, 5.254
6.108, 5.255
6.113, 5.244
6.118, 5.248
6.123, 5.244
6.128, 5.239
6.133, 5.248
6.138, 5.255
6.143, 5.257
6.148, 5.259
6.153, 5.259
6.158, 5.257
6.163, 5.248
6.168, 5.256
6.173, 5.253
6.178, 5.241
6.183, 5.247
6.188, 5.248
6.193, 5.253
6.198, 5.257
6.203, 5.257
6.208, 5.262
6.213, 5.257
6.218, 5.251
6.223, 5.251
6.228, 5.250
6.233, 5.247
6.238, 5.244
6.243, 5.250
6.248, 5.253
6.253, 5.245
6.258, 5.249
6.263, 5.248
6.268, 5.255
6.273, 5.247
6.278, 5.253
6.283, 5.263
6.288, 5.257
6.293, 5.261
6.298, 5.262
6.303, 5.251
6.308, 5.251
6.313, 5.251
6.318, 5.248
6.323, 5.243
6.328, 5.246
6.333, 5.241
6.338, 5.239
6.343, 5.246
6.348, 5.256
6.353, 5.262
6.358, 5.260
6.363, 5.262
6.368, 5.262
6.373, 5.258
6.378, 5.263
6.383, 5.254
6.388, 5.242
6.393, 5.242
6.398, 5.242
6.403, 5.238
6.408, 5.238
6.413, 5.242
6.418, 5.237
6.423, 5.232
6.428, 5.245
6.433, 5.245
6.438, 5.250
6.443, 5.255
6.448, 5.254
6.453, 5.257
6.458, 5.249
6.463, 5.251
6.468, 5.245
6.473, 5.253
6.478, 5.243
6.483, 5.241
6.488, 5.240
6.493, 5.235
6.498, 5.231
6.503, 5.233
6.508, 5.248
6.513, 5.243
6.518, 5.245
6.523, 5.250
6.528, 5.245
6.533, 5.238
6.538, 5.251
6.543, 5.245
6.548, 5.239
6.553, 5.239
6.558, 5.240
6.563, 5.249
6.568, 5.241
6.573, 5.244
6.578, 5.237
6.583, 5.241
6.588, 5.242
6.593, 5.248
6.598, 5.248
6.603, 5.242
6.608, 5.246
6.613, 5.255
6.618, 5.252
6.623, 5.252
6.628, 5.246
6.633, 5.240
6.638, 5.238
6.643, 5.241
6.648, 5.245
6.653, 5.245
6.658, 5.255
6.663, 5.253
6.668, 5.252
6.673, 5.253
6.678, 5.259
6.683, 5.258
6.688, 5.253
6.693, 5.244
6.698, 5.240
6.703, 5.244
6.708, 5.241
6.713, 5.242
6.718, 5.239
6.723, 5.242
6.728, 5.245
6.733, 5.234
6.738, 5.230
6.743, 5.241
6.748, 5.253
6.753, 5.254
6.758, 5.252
6.763, 5.247
6.768, 5.251
6.773, 5.252
6.778, 5.250
6.783, 5.244
6.788, 5.243
6.793, 5.250
6.798, 5.242
6.803, 5.237
6.808, 5.239
6.813, 5.234
6.818, 5.246
6.823, 5.242
6.828, 5.242
6.833, 5.244
6.838, 5.251
6.843, 5.250
6.848, 5.247
6.853, 5.247
6.858, 5.247
6.863, 5.246
6.868, 5.244
6.873, 5.238
6.878, 5.236
6.883, 5.243
6.888, 5.237
6.893, 5.236
6.898, 5.237
6.903, 5.241
6.908, 5.244
6.913, 5.249
6.918, 5.242
6.923, 5.243
6.928, 5.250
6.933, 5.253
6.938, 5.257
6.943, 5.256
6.948, 5.260
6.953, 5.263
6.958, 5.255
6.963, 5.245
6.968, 5.237
6.973, 5.239
6.978, 5.237
6.983, 5.240
6.988, 5.238
6.993, 5.243
6.998, 5.241
7.003, 5.251
7.008, 5.260
7.013, 5.252
7.018, 5.242
7.023, 5.238
7.028, 5.241
7.033, 5.239
7.038, 5.246
7.043, 5.254
7.048, 5.244
7.053, 5.240
7.058, 5.229
7.063, 5.244
7.068, 5.256
7.073, 5.253
7.078, 5.254
7.083, 5.254
7.088, 5.254
7.093, 5.238
7.098, 5.248
7.103, 5.243
7.108, 5.245
7.113, 5.244
7.118, 5.235
7.123, 5.239
7.128, 5.239
7.133, 5.250
7.138, 5.252
7.143, 5.244
7.148, 5.242
7.153, 5.253
7.158, 5.249
7.163, 5.247
7.168, 5.243
7.173, 5.237
7.178, 5.237
7.183, 5.244
7.188, 5.244
7.193, 5.242
7.198, 5.249
7.203, 5.245
7.208, 5.243
7.213, 5.240
7.218, 5.237
7.223, 5.242
7.228, 5.249
7.233, 5.261
7.238, 5.259
7.243, 5.255
7.248, 5.255
7.253, 5.252
7.258, 5.262
7.263, 5.260
7.268, 5.249
7.273, 5.249
7.278, 5.250
7.283, 5.256
7.288, 5.246
7.293, 5.239
7.298, 5.238
7.303, 5.245
7.308, 5.254
7.313, 5.263
7.318, 5.267
7.323, 5.271
7.328, 5.268
7.333, 5.263
7.338, 5.272
7.343, 5.269
7.348, 5.260
7.353, 5.254
7.358, 5.251
7.363, 5.254
7.368, 5.246
7.373, 5.246
7.378, 5.247
7.383, 5.246
7.388, 5.251
7.393, 5.248
7.398, 5.247
7.403, 5.253
7.408, 5.266
7.413, 5.271
7.418, 5.267
7.423, 5.263
7.428, 5.257
7.433, 5.254
7.438, 5.254
7.443, 5.249
7.448, 5.243
7.453, 5.236
7.458, 5.251
7.463, 5.255
7.468, 5.254
7.473, 5.247
7.478, 5.255
7.483, 5.260
7.488, 5.261
7.493, 5.265
7.498, 5.258
7.503, 5.254
7.508, 5.248
7.513, 5.244
7.518, 5.249
7.523, 5.248
7.528, 5.246
7.533, 5.241
7.538, 5.256
7.543, 5.252
7.548, 5.248
7.553, 5.252
7.558, 5.254
7.563, 5.253
7.568, 5.247
7.573, 5.245
7.578, 5.241
7.583, 5.248
7.588, 5.237
7.593, 5.244
7.598, 5.244
7.603, 5.243
7.608, 5.242
7.613, 5.249
7.618, 5.255
7.623, 5.259
7.628, 5.265
7.633, 5.257
7.638, 5.260
7.643, 5.251
7.648, 5.244
7.653, 5.239
7.658, 5.239
7.663, 5.244
7.668, 5.238
7.673, 5.235
7.678, 5.246
7.683, 5.253
7.688, 5.249
7.693, 5.243
7.698, 5.246
7.703, 5.252
7.708, 5.251
7.713, 5.249
7.718, 5.238
7.723, 5.238
7.728, 5.243
7.733, 5.249
7.738, 5.250
