#HIMS 5, Width 16 pulse, 1056
t(ms), signal(%full range)
7.663, 5.316
7.668, 5.316
7.673, 5.318
7.678, 5.323
7.683, 5.320
7.688, 5.325
7.693, 5.326
7.698, 5.318
7.703, 5.320
7.708, 5.317
7.713, 5.318
7.718, 5.319
7.723, 5.312
7.728, 5.311
7.733, 5.315
7.738, 5.315
7.743, 5.317
7.748, 5.315
7.753, 5.318
7.758, 5.322
7.763, 5.324
7.768, 5.322
7.773, 5.319
7.778, 5.319
7.783, 5.319
7.788, 5.321
7.793, 5.318
7.798, 5.317
7.803, 5.315
7.808, 5.312
7.813, 5.314
7.818, 5.316
7.823, 5.317
7.828, 5.315
7.833, 5.317
7.838, 5.320
7.843, 5.326
7.848, 5.322
7.853, 5.315
7.858, 5.318
7.863, 5.314
7.868, 5.318
7.873, 5.315
7.878, 5.318
7.883, 5.314
7.888, 5.312
7.893, 5.314
7.898, 5.315
7.903, 5.322
7.908, 5.317
7.913, 5.323
7.918, 5.327
7.923, 5.321
7.928, 5.314
7.933, 5.311
7.938, 5.313
7.943, 5.307
7.948, 5.313
7.953, 5.312
7.958, 5.306
7.963, 5.314
7.968, 5.316
7.973, 5.320
7.978, 5.322
7.983, 5.320
7.988, 5.320
7.993, 5.321
7.998, 5.319
8.003, 5.318
8.008, 5.321
8.013, 5.317
8.018, 5.322
8.023, 5.317
8.028, 5.318
8.033, 5.312
8.038, 5.314
8.043, 5.317
8.048, 5.321
8.053, 5.315
8.058, 5.317
8.063, 5.314
8.068, 5.323
8.073, 5.329
8.078, 5.325
8.083, 5.321
8.088, 5.318
8.093, 5.317
8.098, 5.314
8.103, 5.322
8.108, 5.321
8.113, 5.320
8.118, 5.322
8.123, 5.320
8.128, 5.321
8.133, 5.321
8.138, 5.320
8.143, 5.319
8.148, 5.320
8.153, 5.323
8.158, 5.322
8.163, 5.321
8.168, 5.319
8.173, 5.317
8.178, 5.319
8.183, 5.318
8.188, 5.316
8.193, 5.317
8.198, 5.316
8.203, 5.317
8.208, 5.313
8.213, 5.317
8.218, 5.319
8.223, 5.319
8.228, 5.321
8.233, 5.321
8.238, 5.321
8.243, 5.318
8.248, 5.314
8.253, 5.314
8.258, 5.319
8.263, 5.313
8.268, 5.316
8.273, 5.318
8.278, 5.315
8.283, 5.319
8.288, 5.318
8.293, 5.314
8.298, 5.314
8.303, 5.316
8.308, 5.316
8.313, 5.312
8.318, 5.321
8.323, 5.319
8.328, 5.318
8.333, 5.315
8.338, 5.318
8.343, 5.319
8.348, 5.316
8.353, 5.311
8.358, 5.315
8.363, 5.318
8.368, 5.318
8.373, 5.314
8.378, 5.318
8.383, 5.311
8.388, 5.309
8.393, 5.314
8.398, 5.311
8.403, 5.314
8.408, 5.321
8.413, 5.317
8.418, 5.315
8.423, 5.312
8.428, 5.313
8.433, 5.310
8.438, 5.313
8.443, 5.315
8.448, 5.314
8.453, 5.312
8.458, 5.316
8.463, 5.318
8.468, 5.321
8.473, 5.322
8.478, 5.320
8.483, 5.318
8.488, 5.313
8.493, 5.315
8.498, 5.315
8.503, 5.313
8.508, 5.310
8.513, 5.311
8.518, 5.315
8.523, 5.311
8.528, 5.316
8.533, 5.313
8.538, 5.310
8.543, 5.312
8.548, 5.318
8.553, 5.314
8.558, 5.318
8.563, 5.317
8.568, 5.311
8.573, 5.309
8.578, 5.309
8.583, 5.311
8.588, 5.317
8.593, 5.315
8.598, 5.311
8.603, 5.313
8.608, 5.311
8.613, 5.305
8.618, 5.309
8.623, 5.310
8.628, 5.305
8.633, 5.311
8.638, 5.315
8.643, 5.311
8.648, 5.309
8.653, 5.312
8.658, 5.310
8.663, 5.316
8.668, 5.317
8.673, 5.315
8.678, 5.318
8.683, 5.320
8.688, 5.319
8.693, 5.318
8.698, 5.319
8.703, 5.312
8.708, 5.313
8.713, 5.314
8.718, 5.312
8.723, 5.312
8.728, 5.320
8.733, 5.314
8.738, 5.320
8.743, 5.319
8.748, 5.318
8.753, 5.310
8.758, 5.315
8.763, 5.317
8.768, 5.317
8.773, 5.317
8.778, 5.322
8.783, 5.316
8.788, 5.315
8.793, 5.318
8.798, 5.317
8.803, 5.316
8.808, 5.313
8.813, 5.310
8.818, 5.314
8.823, 5.313
8.828, 5.322
8.833, 5.324
8.838, 5.320
8.843, 5.319
8.848, 5.316
8.853, 5.311
8.858, 5.312
8.863, 5.312
8.868, 5.311
8.873, 5.311
8.878, 5.317
8.883, 5.313
8.888, 5.311
8.893, 5.311
8.898, 5.310
8.903, 5.313
8.908, 5.310
8.913, 5.315
8.918, 5.309
8.923, 5.306
8.928, 5.310
8.933, 5.301
8.938, 5.313
8.943, 5.315
8.948, 5.310
8.953, 5.309
8.958, 5.314
8.963, 5.306
8.968, 5.311
8.973, 5.313
8.978, 5.311
8.983, 5.307
8.988, 5.312
8.993, 5.310
8.998, 5.314
9.003, 5.313
9.008, 5.307
9.013, 5.311
9.018, 5.309
9.023, 5.302
9.028, 5.303
9.033, 5.300
9.038, 5.306
9.043, 5.309
9.048, 5.302
9.053, 5.304
9.058, 5.301
9.063, 5.307
9.068, 5.311
9.073, 5.310
9.078, 5.315
9.083, 5.314
9.088, 5.308
9.093, 5.308
9.098, 5.304
9.103, 5.302
9.108, 5.306
9.113, 5.307
9.118, 5.305
9.123, 5.311
9.128, 5.316
9.133, 5.311
9.138, 5.307
9.143, 5.302
9.148, 5.307
9.153, 5.309
9.158, 5.312
9.163, 5.312
9.168, 5.311
9.173, 5.314
9.178, 5.308
9.183, 5.307
9.188, 5.309
9.193, 5.308
9.198, 5.309
9.203, 5.310
9.208, 5.310
9.213, 5.312
9.218, 5.308
9.223, 5.307
9.228, 5.307
9.233, 5.314
9.238, 5.308
9.243, 5.313
9.248, 5.309
9.253, 5.306
9.258, 5.311
9.263, 5.305
9.268, 5.302
9.273, 5.302
9.278, 5.307
9.283, 5.305
9.288, 5.310
9.293, 5.309
9.298, 5.306
9.303, 5.310
9.308, 5.312
9.313, 5.310
9.318, 5.311
9.323, 5.311
9.328, 5.311
9.333, 5.309
9.338, 5.308
9.343, 5.309
9.348, 5.311
9.353, 5.305
9.358, 5.309
9.363, 5.302
9.368, 5.308
9.373, 5.303
9.378, 5.307
9.383, 5.303
9.388, 5.305
9.393, 5.308
9.398, 5.309
9.403, 5.308
9.408, 5.312
9.413, 5.312
9.418, 5.308
9.423, 5.308
9.428, 5.306
9.433, 5.306
9.438, 5.307
9.443, 5.308
9.448, 5.306
9.453, 5.305
9.458, 5.308
9.463, 5.304
9.468, 5.305
9.473, 5.306
9.478, 5.306
9.483, 5.310
9.488, 5.309
9.493, 5.309
9.498, 5.309
9.503, 5.307
9.508, 5.307
9.513, 5.298
9.518, 5.299
9.523, 5.302
9.528, 5.303
9.533, 5.304
9.538, 5.304
9.543, 5.302
9.548, 5.299
9.553, 5.296
9.558, 5.302
9.563, 5.303
9.568, 5.307
9.573, 5.304
9.578, 5.310
9.583, 5.304
9.588, 5.305
9.593, 5.310
9.598, 5.314
9.603, 5.305
9.608, 5.304
9.613, 5.305
9.618, 5.301
9.623, 5.307
9.628, 5.303
9.633, 5.303
9.638, 5.305
9.643, 5.308
9.648, 5.300
9.653, 5.297
9.658, 5.301
9.663, 5.304
9.668, 5.303
9.673, 5.307
9.678, 5.306
9.683, 5.304
9.688, 5.308
9.693, 5.306
9.698, 5.309
9.703, 5.306
9.708, 5.305
9.713, 5.302
9.718, 5.301
9.723, 5.298
9.728, 5.302
9.733, 5.303
9.738, 5.301
9.743, 5.299
9.748, 5.301
9.753, 5.293
9.758, 5.296
9.763, 5.297
9.768, 5.299
9.773, 5.301
9.778, 5.305
9.783, 5.308
9.788, 5.309
9.793, 5.313
9.798, 5.307
9.803, 5.306
9.808, 5.299
9.813, 5.302
9.818, 5.302
9.823, 5.304
9.828, 5.302
9.833, 5.299
9.838, 5.300
9.843, 5.301
9.848, 5.306
9.853, 5.302
9.858, 5.299
9.863, 5.302
9.868, 5.304
9.873, 5.300
9.878, 5.303
9.883, 5.300
9.888, 5.300
9.893, 5.304
9.898, 5.307
9.903, 5.304
9.908, 5.301
9.913, 5.302
9.918, 5.301
9.923, 5.298
9.928, 5.300
9.933, 5.302
9.938, 5.299
9.943, 5.302
9.948, 5.303
9.953, 5.300
9.958, 5.305
9.963, 5.304
9.968, 5.307
9.973, 5.305
9.978, 5.308
9.983, 5.304
9.988, 5.303
9.993, 5.301
9.998, 5.297
10.003, 5.299
10.008, 5.300
10.013, 5.300
10.018, 5.294
10.023, 5.299
10.028, 5.297
10.033, 5.298
10.038, 5.302
10.043, 5.300
10.048, 5.303
10.053, 5.306
10.058, 5.306
10.063, 5.299
10.068, 5.299
10.073, 5.303
10.078, 5.304
10.083, 5.303
10.088, 5.301
10.093, 5.302
10.098, 5.308
10.103, 5.305
10.108, 5.299
10.113, 5.304
10.118, 5.297
10.123, 5.296
10.128, 5.303
10.133, 5.299
10.138, 5.303
10.143, 5.298
10.148, 5.298
10.153, 5.297
10.158, 5.301
10.163, 5.302
10.168, 5.303
10.173, 5.307
10.178, 5.307
10.183, 5.306
10.188, 5.305
10.193, 5.301
10.198, 5.301
10.203, 5.300
10.208, 5.305
10.213, 5.299
10.218, 5.302
10.223, 5.305
10.228, 5.301
10.233, 5.298
10.238, 5.301
10.243, 5.302
10.248, 5.299
10.253, 5.297
10.258, 5.307
10.263, 5.305
10.268, 5.305
10.273, 5.303
10.278, 5.309
10.283, 5.308
10.288, 5.308
10.293, 5.298
10.298, 5.301
10.303, 5.296
10.308, 5.302
10.313, 5.305
10.318, 5.303
10.323, 5.304
10.328, 5.307
10.333, 5.305
10.338, 5.306
10.343, 5.305
10.348, 5.304
10.353, 5.300
10.358, 5.301
10.363, 5.302
10.368, 5.304
10.373, 5.299
10.378, 5.295
10.383, 5.300
10.388, 5.302
10.393, 5.303
10.398, 5.302
10.403, 5.300
10.408, 5.299
10.413, 5.298
10.418, 5.300
10.423, 5.292
10.428, 5.296
10.433, 5.298
10.438, 5.302
10.443, 5.302
10.448, 5.303
10.453, 5.295
10.458, 5.301
10.463, 5.302
10.468, 5.301
10.473, 5.299
10.478, 5.305
10.483, 5.305
10.488, 5.299
10.493, 5.295
10.498, 5.294
10.503, 5.298
10.508, 5.299
10.513, 5.305
10.518, 5.301
10.523, 5.298
10.528, 5.295
10.533, 5.300
10.538, 5.302
10.543, 5.300
10.548, 5.301
10.553, 5.306
10.558, 5.304
10.563, 5.300
10.568, 5.302
10.573, 5.301
10.578, 5.299
10.583, 5.303
10.588, 5.299
10.593, 5.299
10.598, 5.301
10.603, 5.297
10.608, 5.296
10.613, 5.293
10.618, 5.296
10.623, 5.294
10.628, 5.301
10.633, 5.300
10.638, 5.300
10.643, 5.298
10.648, 5.296
10.653, 5.301
10.658, 5.302
10.663, 5.299
10.668, 5.298
10.673, 5.296
10.678, 5.297
10.683, 5.296
10.688, 5.298
10.693, 5.296
10.698, 5.293
10.703, 5.299
10.708, 5.299
10.713, 5.301
10.718, 5.303
10.723, 5.303
10.728, 5.299
10.733, 5.304
10.738, 5.301
10.743, 5.303
10.748, 5.295
10.753, 5.301
10.758, 5.295
10.763, 5.298
10.768, 5.297
10.773, 5.301
10.778, 5.293
10.783, 5.292
10.788, 5.296
10.793, 5.299
10.798, 5.296
10.803, 5.293
10.808, 5.294
10.813, 5.299
10.818, 5.296
10.823, 5.295
10.828, 5.296
10.833, 5.297
10.838, 5.293
10.843, 5.290
10.848, 5.292
10.853, 5.295
10.858, 5.298
10.863, 5.298
10.868, 5.301
10.873, 5.301
10.878, 5.296
10.883, 5.292
10.888, 5.294
10.893, 5.291
10.898, 5.294
10.903, 5.292
10.908, 5.297
10.913, 5.298
10.918, 5.296
10.923, 5.299
10.928, 5.296
10.933, 5.293
10.938, 5.290
10.943, 5.290
10.948, 5.291
10.953, 5.292
10.958, 5.292
10.963, 5.297
10.968, 5.295
10.973, 5.297
10.978, 5.294
10.983, 5.295
10.988, 5.290
10.993, 5.293
10.998, 5.296
11.003, 5.298
11.008, 5.297
11.013, 5.295
11.018, 5.297
11.023, 5.295
11.028, 5.290
11.033, 5.289
11.038, 5.298
11.043, 5.299
11.048, 5.299
11.053, 5.299
11.058, 5.295
11.063, 5.293
11.068, 5.296
11.073, 5.289
11.078, 5.290
11.083, 5.288
11.088, 5.290
11.093, 5.292
11.098, 5.292
11.103, 5.298
11.108, 5.294
11.113, 5.290
11.118, 5.290
11.123, 5.290
11.128, 5.293
11.133, 5.299
11.138, 5.294
11.143, 5.294
11.148, 5.293
11.153, 5.282
11.158, 5.294
11.163, 5.295
11.168, 5.294
11.173, 5.290
11.178, 5.294
11.183, 5.290
11.188, 5.294
11.193, 5.297
11.198, 5.294
11.203, 5.292
11.208, 5.294
11.213, 5.294
11.218, 5.294
11.223, 5.294
11.228, 5.296
11.233, 5.296
11.238, 5.291
11.243, 5.291
11.248, 5.295
11.253, 5.289
11.258, 5.294
11.263, 5.292
11.268, 5.295
11.273, 5.291
11.278, 5.290
11.283, 5.289
11.288, 5.291
11.293, 5.294
11.298, 5.290
11.303, 5.292
11.308, 5.294
11.313, 5.297
11.318, 5.295
11.323, 5.292
11.328, 5.293
11.333, 5.296
11.338, 5.297
11.343, 5.295
11.348, 5.301
11.353, 5.295
11.358, 5.296
11.363, 5.298
11.368, 5.294
11.373, 5.297
11.378, 5.294
11.383, 5.293
11.388, 5.297
11.393, 5.292
11.398, 5.289
11.403, 5.292
11.408, 5.293
11.413, 5.293
11.418, 5.293
11.423, 5.297
11.428, 5.295
11.433, 5.295
11.438, 5.294
11.443, 5.295
11.448, 5.295
11.453, 5.293
11.458, 5.292
11.463, 5.293
11.468, 5.292
11.473, 5.293
11.478, 5.293
11.483, 5.297
11.488, 5.293
11.493, 5.294
11.498, 5.295
11.503, 5.289
11.508, 5.288
11.513, 5.293
11.518, 5.289
11.523, 5.292
11.528, 5.298
11.533, 5.299
11.538, 5.301
11.543, 5.302
11.548, 5.296
11.553, 5.293
11.558, 5.292
11.563, 5.295
11.568, 5.291
11.573, 5.292
11.578, 5.293
11.583, 5.296
11.588, 5.295
11.593, 5.296
11.598, 5.295
11.603, 5.296
11.608, 5.293
11.613, 5.286
11.618, 5.288
11.623, 5.292
11.628, 5.294
11.633, 5.292
11.638, 5.293
11.643, 5.295
11.648, 5.295
11.653, 5.293
11.658, 5.293
11.663, 5.294
11.668, 5.296
11.673, 5.298
11.678, 5.302
11.683, 5.298
11.688, 5.299
11.693, 5.294
11.698, 5.295
11.703, 5.293
11.708, 5.289
11.713, 5.292
11.718, 5.294
11.723, 5.292
11.728, 5.290
11.733, 5.288
11.738, 5.295
11.743, 5.293
11.748, 5.291
11.753, 5.289
11.758, 5.292
11.763, 5.291
11.768, 5.297
11.773, 5.292
11.778, 5.288
11.783, 5.293
11.788, 5.297
11.793, 5.294
11.798, 5.299
11.803, 5.293
11.808, 5.290
11.813, 5.288
11.818, 5.289
11.823, 5.293
11.828, 5.288
11.833, 5.291
11.838, 5.290
11.843, 5.292
11.848, 5.294
11.853, 5.299
11.858, 5.299
11.863, 5.294
11.868, 5.290
11.873, 5.293
11.878, 5.293
11.883, 5.295
11.888, 5.296
11.893, 5.299
11.898, 5.296
11.903, 5.294
11.908, 5.293
11.913, 5.296
11.918, 5.295
11.923, 5.295
11.928, 5.296
11.933, 5.294
11.938, 5.292
11.943, 5.290
11.948, 5.293
11.953, 5.292
11.958, 5.290
11.963, 5.290
11.968, 5.290
11.973, 5.287
11.978, 5.288
11.983, 5.290
11.988, 5.288
11.993, 5.293
11.998, 5.296
12.003, 5.294
12.008, 5.290
12.013, 5.293
12.018, 5.292
12.023, 5.289
12.028, 5.288
12.033, 5.292
12.038, 5.292
12.043, 5.291
12.048, 5.289
12.053, 5.290
12.058, 5.294
12.063, 5.297
12.068, 5.297
12.073, 5.295
12.078, 5.296
12.083, 5.299
12.088, 5.290
12.093, 5.286
12.098, 5.285
12.103, 5.290
12.108, 5.295
12.113, 5.291
12.118, 5.291
12.123, 5.289
12.128, 5.289
12.133, 5.290
12.138, 5.293
12.143, 5.292
12.148, 5.295
12.153, 5.297
12.158, 5.296
12.163, 5.293
12.168, 5.291
12.173, 5.289
12.178, 5.290
12.183, 5.293
12.188, 5.290
12.193, 5.289
12.198, 5.292
12.203, 5.292
12.208, 5.298
12.213, 5.294
12.218, 5.294
12.223, 5.291
12.228, 5.299
12.233, 5.294
12.238, 5.289
12.243, 5.290
12.248, 5.287
12.253, 5.288
12.258, 5.296
12.263, 5.293
12.268, 5.288
12.273, 5.295
12.278, 5.293
12.283, 5.292
12.288, 5.296
12.293, 5.293
12.298, 5.288
12.303, 5.287
12.308, 5.292
12.313, 5.290
12.318, 5.293
12.323, 5.288
12.328, 5.289
12.333, 5.287
12.338, 5.291
12.343, 5.291
12.348, 5.292
12.353, 5.289
12.358, 5.292
12.363, 5.287
12.368, 5.287
12.373, 5.290
12.378, 5.291
12.383, 5.287
12.388, 5.291
12.393, 5.288
12.398, 5.291
12.403, 5.294
12.408, 5.294
12.413, 5.294
12.418, 5.288
12.423, 5.283
12.428, 5.288
12.433, 5.293
12.438, 5.293
12.443, 5.293
12.448, 5.282
12.453, 5.287
12.458, 5.291
12.463, 5.298
12.468, 5.290
12.473, 5.291
12.478, 5.294
12.483, 5.291
12.488, 5.293
12.493, 5.290
12.498, 5.288
12.503, 5.285
12.508, 5.285
12.513, 5.291
12.518, 5.292
12.523, 5.293
12.528, 5.290
12.533, 5.292
12.538, 5.293
12.543, 5.286
12.548, 5.291
12.553, 5.287
12.558, 5.290
12.563, 5.290
12.568, 5.287
12.573, 5.283
12.578, 5.284
12.583, 5.284
12.588, 5.287
12.593, 5.289
12.598, 5.290
12.603, 5.290
12.608, 5.288
12.613, 5.287
12.618, 5.284
12.623, 5.289
12.628, 5.294
12.633, 5.293
12.638, 5.292
12.643, 5.288
12.648, 5.290
12.653, 5.291
12.658, 5.287
12.663, 5.291
12.668, 5.292
12.673, 5.287
12.678, 5.290
12.683, 5.293
12.688, 5.288
12.693, 5.292
12.698, 5.299
12.703, 5.295
12.708, 5.293
12.713, 5.296
12.718, 5.289
12.723, 5.288
12.728, 5.292
12.733, 5.291
12.738, 5.289
12.743, 5.291
12.748, 5.289
12.753, 5.291
12.758, 5.293
12.763, 5.294
12.768, 5.292
12.773, 5.292
12.778, 5.295
12.783, 5.289
12.788, 5.291
12.793, 5.292
12.798, 5.288
12.803, 5.294
12.808, 5.293
12.813, 5.291
12.818, 5.287
12.823, 5.287
12.828, 5.283
12.833, 5.289
12.838, 5.289
12.843, 5.291
12.848, 5.294
12.853, 5.294
12.858, 5.291
12.863, 5.290
12.868, 5.293
12.873, 5.282
12.878, 5.285
12.883, 5.293
12.888, 5.288
12.893, 5.292
12.898, 5.292
12.903, 5.288
12.908, 5.292
12.913, 5.285
12.918, 5.291
12.923, 5.289
12.928, 5.293
12.933, 5.290
12.938, 5.297
12.943, 5.301
12.948, 5.297
12.953, 5.288
12.958, 5.292
12.963, 5.287
12.968, 5.294
12.973, 5.293
12.978, 5.291
12.983, 5.289
12.988, 5.289
12.993, 5.287
12.998, 5.290
13.003, 5.288
13.008, 5.293
13.013, 5.289
13.018, 5.297
13.023, 5.292
13.028, 5.293
13.033, 5.293
13.038, 5.291
13.043, 5.289
13.048, 5.285
13.053, 5.283
13.058, 5.283
13.063, 5.287
13.068, 5.286
13.073, 5.291
13.078, 5.293
13.083, 5.293
13.088, 5.293
13.093, 5.291
13.098, 5.295
13.103, 5.294
13.108, 5.294
13.113, 5.292
13.118, 5.294
13.123, 5.293
13.128, 5.293
13.133, 5.285
13.138, 5.285
13.143, 5.289
13.148, 5.290
13.153, 5.284
13.158, 5.282
13.163, 5.287
13.168, 5.290
13.173, 5.290
13.178, 5.286
13.183, 5.290
13.188, 5.294
13.193, 5.293
13.198, 5.295
13.203, 5.295
13.208, 5.289
13.213, 5.292
13.218, 5.290
13.223, 5.289
13.228, 5.285
13.233, 5.289
13.238, 5.285
13.243, 5.293
13.248, 5.293
13.253, 5.294
13.258, 5.292
13.263, 5.292
13.268, 5.286
13.273, 5.291
13.278, 5.291
13.283, 5.288
13.288, 5.287
13.293, 5.293
13.298, 5.293
13.303, 5.285
13.308, 5.291
13.313, 5.291
13.318, 5.297
13.323, 5.299
13.328, 5.297
13.333, 5.294
13.338, 5.293
13.343, 5.292
13.348, 5.297
13.353, 5.295
13.358, 5.290
13.363, 5.293
13.368, 5.288
13.373, 5.289
13.378, 5.284
13.383, 5.286
13.388, 5.282
13.393, 5.284
13.398, 5.291
13.403, 5.294
13.408, 5.295
13.413, 5.295
13.418, 5.295
13.423, 5.298
13.428, 5.291
13.433, 5.290
13.438, 5.288
13.443, 5.287
13.448, 5.283
13.453, 5.280
13.458, 5.279
13.463, 5.281
13.468, 5.287
13.473, 5.286
13.478, 5.290
13.483, 5.292
13.488, 5.294
13.493, 5.291
13.498, 5.294
13.503, 5.300
13.508, 5.299
13.513, 5.295
13.518, 5.297
13.523, 5.294
13.528, 5.293
13.533, 5.286
13.538, 5.286
13.543, 5.288
13.548, 5.286
13.553, 5.283
13.558, 5.284
13.563, 5.291
13.568, 5.289
13.573, 5.289
13.578, 5.291
13.583, 5.288
13.588, 5.293
13.593, 5.294
13.598, 5.290
13.603, 5.292
13.608, 5.283
13.613, 5.284
13.618, 5.289
13.623, 5.290
13.628, 5.293
13.633, 5.293
13.638, 5.287
13.643, 5.287
13.648, 5.289
13.653, 5.286
13.658, 5.288
13.663, 5.288
13.668, 5.290
13.673, 5.288
13.678, 5.287
13.683, 5.285
13.688, 5.287
13.693, 5.285
13.698, 5.289
13.703, 5.284
13.708, 5.284
13.713, 5.286
13.718, 5.291
13.723, 5.288
13.728, 5.289
13.733, 5.291
13.738, 5.290
13.743, 5.294
13.748, 5.299
13.753, 5.297
13.758, 5.293
13.763, 5.290
13.768, 5.288
13.773, 5.289
13.778, 5.291
13.783, 5.290
13.788, 5.290
13.793, 5.292
13.798, 5.292
13.803, 5.295
13.808, 5.290
13.813, 5.286
13.818, 5.289
13.823, 5.294
13.828, 5.292
13.833, 5.294
13.838, 5.295
13.843, 5.298
13.848, 5.292
13.853, 5.294
13.858, 5.293
13.863, 5.295
13.868, 5.293
13.873, 5.292
13.878, 5.291
13.883, 5.292
13.888, 5.286
13.893, 5.291
13.898, 5.290
13.903, 5.291
13.908, 5.292
13.913, 5.295
13.918, 5.289
13.923, 5.292
13.928, 5.286
13.933, 5.288
13.938, 5.292
13.943, 5.291
13.948, 5.292
13.953, 5.292
13.958, 5.290
13.963, 5.293
13.968, 5.292
13.973, 5.290
13.978, 5.290
13.983, 5.296
13.988, 5.292
13.993, 5.295
13.998, 5.287
14.003, 5.291
14.008, 5.298
14.013, 5.294
14.018, 5.290
14.023, 5.291
14.028, 5.284
14.033, 5.286
14.038, 5.289
14.043, 5.289
14.048, 5.293
14.053, 5.294
14.058, 5.295
14.063, 5.293
14.068, 5.295
14.073, 5.292
14.078, 5.292
14.083, 5.296
14.088, 5.295
14.093, 5.291
14.098, 5.294
14.103, 5.297
14.108, 5.294
14.113, 5.289
14.118, 5.293
14.123, 5.287
14.128, 5.289
14.133, 5.291
14.138, 5.292
14.143, 5.287
14.148, 5.285
14.153, 5.287
14.158, 5.285
14.163, 5.287
14.168, 5.282
14.173, 5.286
14.178, 5.284
14.183, 5.290
14.188, 5.292
14.193, 5.290
14.198, 5.290
14.203, 5.290
14.208, 5.295
14.213, 5.295
14.218, 5.293
14.223, 5.298
14.228, 5.299
14.233, 5.296
14.238, 5.291
14.243, 5.287
14.248, 5.291
14.253, 5.291
14.258, 5.291
14.263, 5.289
14.268, 5.283
14.273, 5.289
14.278, 5.292
14.283, 5.296
14.288, 5.294
14.293, 5.297
14.298, 5.286
14.303, 5.286
14.308, 5.295
14.313, 5.292
14.318, 5.291
14.323, 5.293
14.328, 5.293
14.333, 5.294
14.338, 5.298
14.343, 5.294
14.348, 5.289
14.353, 5.291
14.358, 5.292
14.363, 5.296
14.368, 5.297
14.373, 5.297
14.378, 5.291
14.383, 5.291
14.388, 5.292
14.393, 5.288
14.398, 5.293
14.403, 5.288
14.408, 5.288
14.413, 5.286
14.418, 5.280
14.423, 5.283
14.428, 5.288
14.433, 5.290
14.438, 5.289
14.443, 5.295
14.448, 5.290
14.453, 5.293
14.458, 5.301
14.463, 5.298
14.468, 5.293
14.473, 5.291
14.478, 5.295
14.483, 5.296
14.488, 5.299
14.493, 5.296
14.498, 5.295
14.503, 5.297
14.508, 5.294
14.513, 5.291
14.518, 5.288
14.523, 5.291
14.528, 5.289
14.533, 5.291
14.538, 5.292
14.543, 5.292
14.548, 5.293
14.553, 5.289
14.558, 5.291
14.563, 5.298
14.568, 5.293
14.573, 5.289
14.578, 5.297
14.583, 5.296
14.588, 5.293
14.593, 5.293
14.598, 5.293
14.603, 5.292
14.608, 5.296
14.613, 5.293
14.618, 5.294
14.623, 5.294
14.628, 5.301
14.633, 5.297
14.638, 5.298
14.643, 5.297
14.648, 5.299
14.653, 5.299
14.658, 5.298
14.663, 5.300
14.668, 5.293
14.673, 5.293
14.678, 5.294
14.683, 5.294
14.688, 5.297
14.693, 5.293
14.698, 5.297
14.703, 5.297
14.708, 5.296
14.713, 5.298
14.718, 5.295
14.723, 5.297
14.728, 5.296
14.733, 5.294
14.738, 5.292
14.743, 5.301
14.748, 5.302
14.753, 5.294
14.758, 5.298
14.763, 5.295
14.768, 5.291
14.773, 5.293
14.778, 5.287
14.783, 5.289
14.788, 5.293
14.793, 5.289
14.798, 5.295
14.803, 5.292
14.808, 5.291
14.813, 5.297
14.818, 5.289
14.823, 5.291
14.828, 5.291
14.833, 5.290
14.838, 5.292
14.843, 5.293
14.848, 5.293
14.853, 5.296
14.858, 5.292
14.863, 5.297
14.868, 5.297
14.873, 5.298
14.878, 5.298
14.883, 5.293
14.888, 5.289
14.893, 5.289
14.898, 5.286
14.903, 5.291
14.908, 5.292
14.913, 5.297
14.918, 5.294
14.923, 5.299
14.928, 5.295
14.933, 5.295
14.938, 5.297
14.943, 5.294
14.948, 5.293
14.953, 5.291
14.958, 5.291
14.963, 5.295
14.968, 5.292
14.973, 5.294
14.978, 5.295
14.983, 5.295
14.988, 5.301
14.993, 5.299
14.998, 5.299
15.003, 5.299
15.008, 5.294
15.013, 5.296
15.018, 5.301
15.023, 5.298
15.028, 5.296
15.033, 5.289
15.038, 5.291
15.043, 5.293
15.048, 5.296
15.053, 5.292
15.058, 5.295
15.063, 5.292
15.068, 5.290
15.073, 5.296
15.078, 5.297
15.083, 5.291
15.088, 5.292
15.093, 5.295
15.098, 5.293
15.103, 5.292
15.108, 5.293
15.113, 5.289
15.118, 5.288
15.123, 5.288
15.128, 5.288
15.133, 5.293
15.138, 5.291
15.143, 5.294
15.148, 5.291
15.153, 5.289
15.158, 5.290
15.163, 5.293
15.168, 5.292
15.173, 5.290
15.178, 5.285
15.183, 5.291
15.188, 5.291
15.193, 5.292
15.198, 5.287
15.203, 5.289
15.208, 5.290
15.213, 5.291
15.218, 5.293
15.223, 5.291
15.228, 5.293
15.233, 5.294
15.238, 5.295
15.243, 5.289
15.248, 5.288
15.253, 5.291
15.258, 5.290
15.263, 5.289
15.268, 5.288
15.273, 5.291
15.278, 5.286
15.283, 5.289
15.288, 5.290
15.293, 5.286
15.298, 5.287
15.303, 5.291
15.308, 5.289
15.313, 5.294
15.318, 5.291
15.323, 5.289
15.328, 5.290
15.333, 5.289
15.338, 5.288
15.343, 5.294
15.348, 5.299
15.353, 5.296
15.358, 5.290
15.363, 5.292
15.368, 5.290
15.373, 5.291
15.378, 5.289
15.383, 5.290
15.388, 5.294
15.393, 5.293
15.398, 5.294
15.403, 5.295
15.408, 5.294
15.413, 5.291
